speaker,speech_text,speech_number,meeting_id
林為洲,我有版本，我的版本是「再生醫療施行管理條例」，要不要說明一下這兩個法，一個用「法」，一個就用「條例」─再生醫療製劑條例是用「條例」，把「條例」改成「法」是什麼道理？,1,LCIDC01_1123702_00002
林為洲,請他們的法制單位說明一下，到底用「條例」好，還是用「法」好？,2,LCIDC01_1123702_00002
林靜儀,雖然本來我的提案是「再生醫療施行管理條例」，但是我覺得剛剛這樣講，我們原來院版變成「再生醫療法」，然後條例的部分，就像剛剛提到一些特殊的製劑條例，我認同用這種方式來處理，所以我願意接受這樣的版本，謝謝。,3,LCIDC01_1123702_00002
蘇巧慧,我的簡單一點，其實我原則上是贊成行政院的版本，我想我們大家都是同樣的心情想把事情做好，不過我是把文字的順序換了一下，因為我認為整個再生醫療的部分，其實確保安全還是第一優先，所以「為確保再生醫療之安全、品質及有效」，我是把「安全」的順序換了一下，這也是我的提案說明。因為過去是用特管辦法，現在開放客製化、風險較低的6項自體細胞治療，再生醫療雙法則是要面臨更大的開放，所以我認為應該要注意到風險，安全第一，對病人才是最好啦！所以大概是文字上的調整，提供大家的討論，謝謝。,4,LCIDC01_1123702_00002
邱泰源,謝謝衛環排這麼重要的法案，經過大家很多年的努力、期待跟智慧互相成長，我想第一條裡的目標一定永遠不變，第一個就是要維護尤其是重症病人生命跟財產的權益，我們過去多年來在醫療的立場上，因為我們實際上在照顧病人，卻發現很多病人如果得到的訊息不是很確定或者品質沒有得到保證，他們會花很多錢，但是生命權沒有得到保障，所以這個部分是第一個。第二個當然就是要珍惜再生醫療專業的發展，其實這麼多年來很多具這方面專業的人一直投入，我們要怎麼樣讓他們去發展專業？報紙最近有在報導，不要一個法設下去變成我們原本要研究發展，結果大家不去研究發展，對於再生醫療的專業發展以及對國家是不好的，所以這個部分我們也要注意。第三個就是本土生技花了很多的精神，這個部分我們要特別來提振本土生技產業，他們花了很多的心力、金錢，要怎麼樣讓它真的能夠跟我們原有的醫療智慧結合來照顧病人，我想這幾個是這兩個相關的法案最重要的核心精神，這大概是永遠不變。我想我在這邊還是要感謝大家的努力，也特別感謝醫師公會的核心團隊，幾乎都沒有人在做這方面的，但是他們都有照顧病人長久的經驗，且過去也站在維護這三個目標的立場，秉持醫學倫理跟醫療道德一直提供意見。當然法案已經進行到這個地步，我們怎麼樣朝著這三個目標，大家共同攜手合作走下去是非常重要的事情，希望我們的法案未來通過以後，大家能夠共同努力，達到國人期盼的目標。各位都很有智慧，提了很多的內容，我都非常敬佩，我想行政院版不管是在行政部門和各個相關團體方面已經經過這麼多年的努力，所以我覺得我們儘量尊重，因為有時候牽一髮動全身，而且已經累積很多年的經驗，如果我們要動一個字，可能其他地方也要動，所以要特別小心。所以在第一條，我當然是支持行政院版的名詞，謝謝。,5,LCIDC01_1123702_00002
莊競程,我想第一條就立法目的而言，它是為了確保再生醫療品質、安全及有效性，並且要維護病人的權利。當然我們有聽到民間團體提出一些質疑，針對再生醫療雙法草案的安全控管機制，是不是會比限定自體細胞使用這個特管辦法還要寬鬆？病患是不是極有可能使用不安全的異體細胞的一個療法，關於這一點，是不是可以提出一些說明，以及雙法怎麼做到確保安全及有效性，謝謝。,6,LCIDC01_1123702_00002
林為洲,我原來有版本，但是後來我們有跟陳椒華委員一起提修正動議，大家看修正動議第一案第一條「為確保醫療機構使用再生醫療或執行再生技術之品質、安全及倫理」差別的地方是本修正動議除了比較重視、注意安全品質之外，我們還特別加上倫理方面的考量，接著「維護病人權益，特制定本法」。我覺得我們要特別把它強調出來，因為將來使用異體的細胞和基因，這些都會牽涉到醫學倫理的問題，這個是爭議很大的領域。各國都有碰到同樣的狀況，比如說要用小孩子的細胞、臍帶血這些都會牽涉到嚴肅的醫學倫理的領域，我們特別把它強調出來。所以針對第一條我是滿堅持的，因為後面我們會再討論到，其他在各條都同樣會碰到這樣的問題。這一次我們把它開放從自體細胞的治療使用變成異體的用別人的，馬上就會牽涉到醫學倫理的問題，所以這一條我們堅持一定要把這個納入。我們也要聽聽行政單位，針對這樣子的修正動議有什麼回應。,7,LCIDC01_1123702_00002
陳琬惠,首先謝謝召委安排法案的審查，我今天代表民眾黨團表達一下黨團對於這個法基本的一些立場跟看法。再生醫療法第一條是關於定義的部分，當然黨團的重要原則是希望以民眾安全為優先來發展再生醫療，為了確保民眾的安全，再生醫療研究需要遵循嚴格道德的規範和科學的方法，進行詳細的實驗跟臨床的試驗，確定治療的有效性跟安全性。此外，醫療機構跟研究人員，還有相關的主管機關需要積極跟民眾進行溝通，提高公眾對再生醫療技術的瞭解跟信任度。另外，應該要跟國際做接軌，這是發展再生醫療另外一個很重要的原則，所以國際標準的規範，可以做為我們再生醫療的參考，包括法制上的設計。以上。,8,LCIDC01_1123702_00002
邱議瑩,兩點問題請教一下衛福部，本席提案的第一條文字是比較多，大概包含比較多的面向，像是整個再生醫療環境的推動、人才的培育等等。如果按照行政院的版本文字上是簡短很多，只提到了再生醫療的這個區塊，但對於整個醫療的發展，或者是人才的培育這一段，就沒有著墨到了。第二點要請教的是，剛剛蘇巧慧委員提出的修正動議把安全放在品質之前，請問行政單位有沒有什麼不同的看法？如果說把安全放在品質之前是可行的話，本席也可以同意，就是按照蘇委員的修正動議來通過，謝謝。,9,LCIDC01_1123702_00002
陳椒華,這一條雖然有跟衛福部溝通過，現行的做法，我們當然知道再生醫療，其實還是要醫療機構才有辦法去執行這些非常專業而且需要高度技術性的工作，所以說我們在使用上，如果能夠在法條裡面把醫療機構訂定出來其實還是比較明確。院版後面會討論到申請計畫，然後再到地方去申請執行的這些許可之類的，都是必須有機構單位才有辦法去負責，所以我覺得在第一條這個部分，讓醫療機構入法應該沒有什麼不好，反而更能夠讓有這樣能力的單位去執行好再生醫療的工作。另外有關倫理這個部分，在細胞的治療方面，其實本席從30年前就開始進行基因工程，我們知道基因改造技術現在突飛猛進，已經超乎人類的，不止是ChatGPT，再生技術、生物技術的發展也非常進步，所以我覺得在我們用再生技術執行這些醫療行為時，除了品質安全之外，重視倫理也沒有什麼不好，否則以後若生產出一些很怪又根本沒有辦法預料的東西時，如果欠缺倫理，我覺得保障度還是比較弱，所以本席還是建議將「倫理」寫明在法條內。,10,LCIDC01_1123702_00002
