speaker,speech_text,speech_number,meeting_id
王婉諭,主席、各位列席官員、各位同仁。很榮幸今天能夠來討論食品安全衛生管理法的修法，自從政府在今年8月28日召開記者會，決定強行開放含萊克多巴胺的美豬之後，時代力量便針對現在的食安法等法規或政策面不足的部分提出補強。在這次時代力量修法中，包含六個層面：第一、希望能夠明定禁止兒少機構、學校、醫院、老人福利等機構檢驗出萊克多巴胺，我們希望能夠在確保食品安全的情況下，讓這些比較高敏感族群的健康風險能夠降至最低。第二、強化國會審議程序及增訂禁止輸入食用項目，將安全容許值的標準明定應先進食品安全諮議會討論後，再進到國會審查並實質討論，希望能夠強化監督權限，並且明定內臟不得進口之規範。第三、賦予主管機關向社會及國會說明的義務，我們要求主管機關應積極與民眾溝通，並且舉辦諮詢的座談會、公聽會及聽證會等方式，我們希望能夠在聽取意見之後，再來作出明確的決定，希望將溝通的責任和義務都能夠確實做到。第四、強化食品標示，賦予民眾知情權與選擇權，目前含有萊克多巴胺的標示，其實並沒有做區別，我們認為應該在商品包裝上清楚地標示，讓民眾有知的權利，而且能夠有所選擇。第五、建立統一裁罰標準，增列主管機關在裁罰時，考量違反規定的業者在裁罰次數、資歷、危害程度及其他作為罰鍰依據考量的事實，能夠建立一套公平被檢視的標準。第六、建立違反食安法令之查詢系統，我們要求主管機關應該針對違法食品業者，除依規定裁罰之外，也應該將其資料公布在網站上，讓民眾能夠確實知道，而且促進資訊公開透明，以及威嚇不良食品業者，避免犯法。這些方向都是我們希望針對食品安全能夠做得把關，也是現在所面臨到可能的問題，我們由衷地希望政府施政能夠考慮兩件事情：第一、政府在開放任何決策之前都應該與民眾溝通及協調，而不是為了政治利益，去要求人民必須接受一個搞不清楚方向的政策內容，而且也沒有通盤的考量。第二、推動政策前，應該檢視現行法規與制度是否完善，應該針對疏漏部分進行補破網的動作，我們希望能夠儘量避免食安危險，一起來為食品安全把關。以上是時代力量的立場，在此做以上說明，也希望各位先進及各位委員能夠支持我們的法案。謝謝！,1,LCIDC01_1099601_00002
江啟臣,主席、各位列席官員、各位同仁。謝謝召委的安排，讓我們今天可以針對食品安全衛生管理法之修正，進行法案修法討論。近幾年來國人對於食品安全管理的政策，其實都非常關心，甚至希望可以參與，某種程度上甚至對於不認同的政策、或者有意見的政策，希望可以影響政府最後的決策。這也是為什麼2016年蔡總統在大選辯論的時候，針對是否開放萊豬講得很清楚，她說：「維護國人健康的基本立場，我不會退讓，豬農的利益，我也絕對不會犧牲。我們一定要做好食品安全管理，讓民眾可以安心，每個生產過程都受到嚴格監督。我會跟產業溝通，我會跟人民溝通，我會跟在野溝通，我會跟國會溝通，我會跟著人民，大家一起來面對」。這是當時她所講的，也凸顯當時蔡總統在競選的時候，她對食安問題的重視；但從8月28日開放這件事情來看，變成是一個人決定、一紙行政命令，彰顯我們在整個食品安全衛生管理辦法上很大的一個漏洞或者瑕疵。這也是為什麼這次由我跟蔣萬安等22位委員，針對食品衛生安全管理法第四條及第十五條，我們提出修正案，因為實際上如果只用行政命令公告7天，完全排除人民參與，人民根本還來不及知道，就變成要去接受，他們完全沒有辦法瞭解、回應，甚至做出建議。因此，我們在這次修法裡，針對食品安全衛生管理法第四條跟第十五條的條文修正，明定當中央主管機關欲變更對特定產品或特定地區之產品的管理措施前，或是欲公告食品與食品添加物殘留農藥或動物用藥安全容許量及食品中原子塵或放射能污染安全容許標準前，應適用行政程序法第一章第十節聽證程序，也就是召開有效及具約束力的聽證會，在此之後才能夠公告。如果此公告內容涉及到像農藥或者輻射容許值的時候，這些殘留的容許值需要經過立法院議決，才可以實施，這樣才能夠真正符合與人民健康、安全有關的決策，在形成或者是公告實施之前，公眾，也就是人民，有實質溝通、參與跟影響的機會；同時，也才能真正落實國會監督，維護人民的健康跟安全。因為這次的案例，我想已經很清楚地告訴大家，民眾對於健康這件事情是不容許交換的，甚至是沒有辦法妥協的，也因此政府絕對不應該用行政命令的方式，就算過去由於行政命令有召開所謂的公聽會，可是我們都知道公聽會實際上是沒有效力的，也就是找一些專家表示意見，表示完了以後，只要行政單位、行政機關繼續堅持時，其實民意是沒有辦法去影響決策的。所以為什麼我們在此會再次呼籲，必須依照行政程序法第一章第十節來完成聽證程序，針對有容許值或殘留標準的部分，更應該經過國會議決後，才進行實施，這也可以讓國會議員及民意代表肩負民意的壓力，在整個決策過程裡，真正受到人民監督，反映人民心聲，也為人民健康把關，這是我們這次提出的修法內容，敬請大家支持，謝謝！,2,LCIDC01_1099601_00002
林奕華,"主席、各位列席官員、各位同仁。當初食安法在2012年美牛開放30月齡的政策，事實上相關法案三讀通過的時候，其實是有幾個附帶決議的。一般在立法的認知上，附帶決議本來應該是法令解釋的一部分，其中包括牛豬分離及排除內臟，但非常遺憾的是，這次行政部門、民進黨政府利用修法的巧門，也就是不顧附帶決議，只看法條，我們說是國人很廉價、健康很廉價，運用9萬9,000元的研究報告，還有幾紙行政命令，就開放了全豬，包括內臟，還有所有的牛肉都要進口到臺灣。而現在這次的修法，我提出其中一個條文，就是希望要把這樣的巧門關起來，也就是所有的肉品禁止使用萊克多巴胺的時候，牠可能是豬，有的是牛，有的是火雞，所以我們修正食安法第十五條，每個肉品如果都想要進來時，一定要經過行政程序，必須經過國會審議，不能只按照行政部門的想法。我們現在是民主國家，我們要法治，而不是人治，這次就被行政部門利用了當時修法的巧門，我還是必須要譴責，對立法院通過的附帶決議是如此地不遵守，以及不重視，甚至是視而不見。我也覺得非常遺憾的，立法委員竟然自己通過的附帶決議，自己卻認為它不重要。再來是乙型受體素的強制標示，包括昨天的遊行，後來行政部門又出來說你們絕對會清楚標示，拜託一下！你們不要混淆視聽，現在行政部門所說的清楚標示，標示的是產地，標示產地會有什麼結果？就會像前發言人丁怡銘一樣，把美牛都當作萊牛，也會把美豬都當作萊豬，但大家都知道美牛不等於萊牛，美豬也不等於萊豬，可是因為沒有清楚標示有無萊克多巴胺，才會變成像前發言人丁怡銘一樣的狀況。我們今天希望的不是拒絕其他國家的肉品，我們要的是不要萊克多巴胺，這次在第二十二條中修正，我們希望能跟基改食品一樣，明確標示有沒有萊克多巴胺。以上，這是我的提案說明，謝謝！",3,LCIDC01_1099601_00002
廖婉汝,主席、各位列席官員、各位同仁。本席針對食品衛生管理法第十五條及第二十二條提出修正，其實在本會期當中，自從8月28日總統提出開放美豬進口以來，大家越辯越明，真的開放是變成我們放寬了容許量，本來是零檢出，但是現在卻放寬了，而且我們才知道放寬後，只要在容許量當中，很多美豬、美牛統統可以進來了，所以我們希望政府應該要為所有的民眾在健康上把關，我們希望再回歸到法條，在第十五條當中以不得檢出回歸到以人民健康為主。我們相信大家已經聽過很多有關瘦肉精對人體的傷害，以及可能產生什麼樣的狀態，大家都知道，包括心臟也好、肌肉也好，或產生一些亢奮的情形也好。尤其毒物專家林杰樑醫師生前也講過，18個月齡以下的嬰幼兒無法代謝萊克多巴胺，所以吃到含有瘦肉精的肉粥對幼兒發育非常有影響。現在所有的法，包括在教育委員會的法當中，零歲到兩歲的幼兒很多都送到保母家，有些送到公共的托嬰中心，公托的部分或許政府能約束，行政單位一直認為私人保母家實在無法規範，這對嬰幼兒帶來的危害更大，所以我們希望針對瘦肉精的問題，第十五條是零檢出。針對第二十二條，我們也希望有很清楚的標示，乙型受體素（瘦肉精）在使用狀況聲明書中是禁止的，我希望食品安全衛生法第十五條跟第二十二條，能得到全部委員的認同，然後我們來修法，從法律當中做規範，才不會造成很多的困擾，我想所有的爭議當中，只要這幾條法修訂之後，就沒有任何的爭議。我相信這是全民期待的，我們都要尊重人民的心聲，更期待所有行政單位不要總統一聲令下，配合修法，配合放寬制度，配合所有機制來做，但是實際上配合不出來，連標示都無法做到。我簡單講，美國都可以標示食品裡面是否含有萊克多巴胺，我們在不能標示的情況之下，政府說會放寬制度等等，我們從何而來警惕自己有沒有吃到瘦肉精，沒有辦法規範的，所以希望大家從食安法第十五條、第二十二條來做規範，確實拒絕所有含瘦肉精的豬肉、牛肉等肉品，謝謝。,4,LCIDC01_1099601_00002
賴士葆,主席、各位列席官員、各位同仁。我的提案跟前面的委員大同小異，其實都是一樣針對第十五條、第二十二條，我們不希望有乙型受體素，即不要瘦肉精，這部分我就不再贅述了，前面太多委員都講過。接下來我要提的觀點，我希望陳部長好好聽，我要引用你在中央通訊社11月12日公開講的話，要查廠，沒有達到安全標準不會准許進口，對吧！你公開講的嘛！對不對？陳部長點頭了，我沒有冤枉部長，上次衛環聯席會議次長就有講，到現在為止還沒組團去查廠，我看這樣子跟美國溝通，美國現在疫情這麼高，繼續拖下去，這個月底可能也組不成。最快月底組成好了，我提供一個數字，上一次去美國查廠美牛，是食藥署防檢局、國貿局加起來7個人，跑了11個洲，計23天，回來還有寫作業，加起來的作業時間至少30天起跳，40天要很拚。陳部長已經公開說至少美牛沒有查廠，30個月以上的老牛不可以進來，對吧！你公開講的，這裡面的數字很清楚，「陳時中：」還有你的照片，在中央社裡面，新聞這麼大。所以我在此為了全民的健康，大家都走出來，為了全民的健康，拜託陳部長趕快組團吧！連今天組團出去都太慢了，更何況今天連個影子都沒有，等一下還有時間我再質詢你，看這樣子美國還要繼續拖。第二個，我們希望朝野有共識，這是為了全民健康，美豬比照美牛要去查廠才能進來，老實講陳部長要感謝在野黨，替你踩點煞車，真的如果明年1月1日照這樣子進來，美牛沒有查廠怎麼可以進來呢？美豬沒有查廠怎麼可以進來呢？雖然美豬沒有訂作業程序，但我們可以訂行政命令，這不是法律啊！馬上可以訂，只要朝野立委有共識就可以訂，拜託！這是健康問題，拜託！這沒有黨派之分，一起來照顧全民、我們這代、下一代跟下下一代的健康，沒有查廠，沒有進口，謝謝。,5,LCIDC01_1099601_00002
鄭麗文,主席、各位列席官員、各位同仁。上次我當立法委員是在衛環委員會，當時第一次開放讓30個月以下美牛進來，雖然國民黨是多數黨，我自己本身是國民黨執政的委員，但是當時國、民兩黨大家幾乎都是高度共識，所以修改食安法，要求萊克多巴胺的零檢出，尤其是美豬分離的部分。所以今天我要講的是，很明顯當我們今天討論食安法修法的時候，已經證明蔡英文政府押錯寶，川普確定落選下臺。當時沒有任何正式的談判，這就是為什麼蔡政府堅持說是根據國際標準，沒有任何的交換。換句話說，我們雖然要進臺灣人長期以來抗拒不要吃得有風險的萊豬，但是我們並沒有換來想要的FTA，或是任何自由貿易相關啟動的協商，所以它並不是在一個正式協商的過程，這也是為什麼我們這個會期吵得沸沸揚揚，不知道怎麼去查廠，只能夠標示來源地，沒有辦法標示它是不是含有萊克多巴胺的美豬，因為所有相關的細節，包括開放換了什麼？怎麼開放？怎麼讓老百姓安心？統統付之闕如。它很明顯是一個非常草率、匆忙、送禮給川普選舉的政策，但沒有關係，為了臺灣的食安，我們希望套一句民進黨政府這次最愛講的話，就是時空環境變遷。川普確定要下臺，而且重點是過程因為沒有任何談判、討論，且沒有簽下任何議定書，像當年馬政府在開放30個月以下的美牛時，怎麼查廠、標示貨號，統統都要討論的一清二楚，駐美代表跟AIT簽下議定書才開始所有流程，還包括我們這邊要三管五卡等等。因為這些統統沒有討論，都沒有跟美方談，也沒有白紙黑字寫下來，所以這時候就照當時蔡主席的要求，是重啟談判的最佳時機。蔡總統的臺階在哪裡？最好的方法就是反映臺灣多數民意的國會。更何況現在時空環境改變，美國大部分因應市場的要求，有八成以上已經不使用萊克多巴胺了，只要臺灣不開放萊豬，以後只會越來越多，所以不要跟美國的消費者作對，不要跟時代的潮流作對，最好的方法就是國會議員站出來。我剛剛說民主國家反映民意，就像我們當年一樣，只要在法律裡頭釜底抽薪根本解決問題，修改食安法，百分之百要求零檢出，所有問題都解決了，蔡總統的問題也解決了，也有臺階下了，所有臺灣人也不用為了要不要給小朋友、老人、軍人、運動員吃萊豬吵翻天，一切統統都解套了。所以我希望政府拿出智慧，執政黨拿出智慧，在這個關鍵時刻，大家一致反映，從長期以來的民調，從昨天的街頭都可以看得出來，真正臺灣的主流民意就是拒絕萊豬，或許未來或可能現在也是美國的主流民意，所以我們應該要做聰明的事，不要做笨的事，讓國會幫蔡總統解套吧！謝謝。,6,LCIDC01_1099601_00002
賴香伶,主席、各位列席官員、各位同仁。我想今天民眾黨在此很語重心長的希望各位媒體朋友，還有在座的委員，特別是陳部長，能夠真的聽進去我們的忠言，希望不要逆你的耳。進萊豬的時間表倒數計時只剩40天，其實是39天，昨天非常多的國人走上街頭，目的是什麼？希望當蔡政府的強力後盾，希望在國際談判裡面告知美國，我們國人當然知道，在很多地方上必須由國際合作來協助，但是在食安上面，我想部長是醫界出身，所謂健康權不能交換，這件事情沒有黨派之分，所以希望部長能夠聽進忠言，不要逆您的耳。再者，今天的修法時間非常短促，如果剩下這樣的30天、40天，無法把食安法做有效的修正，真的我們還能拿什麼來阻擋萊豬的進口，還拿什麼來跟國際上講清楚國人的食安不能等，所以我希望今天召委也能夠讓這樣的法案儘速出委員會，進入到實質修法的部分。第三個，我想今天大家質疑的是，為什麼各版本的修法裡面，都強調其實萊劑要另訂貨號這件事情，很多人說這在國際談判上好像會造成貿易的阻礙。我想也跟陳部長說明，我們調了資料來看，即使是WTO的相關規定，在2020年國際貿易的障礙評估報告裡面，也沒有講這個東西是不行的，特別另訂貨號裡面，9到11碼部分跟稅則無關，所以根本上沒有稅則的問題，反而是WTO有講如果是可以保障各國國人的健康安全，並不是貿易歧視的問題，所以我希望王美花部長能夠比較正視各在野黨提出的質疑。另外，我認為總體上來講，在被你們迅雷不及掩耳的突襲之後，這次國會的審議程序，最後用拉下來審議公告的部分，就是因為沒有把法條裡面的重要事項送經立法院審議，而不是由行政院告知備查而已，所以我們在相關的修法裡面，請各黨能夠支持我們在第十五條、第三十條這麼重要的立法內容跟精神。最後，有關量刑及相關罰則的部分，民眾很擔心萬一查到不肖、誤用、混用的業者，以致造成安全的問題，在相關的罰則上面，像過去可能是行政裁量，之後我們希望能夠有重要的審議程序，讓量刑達到嚇阻的效果，以上是民眾黨黨團的修法意見，請多多支持，也希望今天能夠送出委員會。,7,LCIDC01_1099601_00002
呂玉玲,主席、各位列席官員、各位同仁。明年就要開放萊克多巴胺的豬肉進口到臺灣來，本席的立場就是不論國內跟國外，國人吃到的肉品裡面是不允許含有乙型受體素，尤其是國外豬農為了降低成本，減少使用飼料，讓所有豬肉提前上市，在飼料內添加乙型受體素，以養出比較瘦的豬隻，能夠更有好的賣價。乙型受體素有40幾種，但是目前業者使用比較多的是萊克多巴胺，如果食用過量會出現頭暈、嘔吐、心悸、血壓增高，甚至神經系統受損，導致死亡，尤其風險比較高的族群使用，更會影響健康，危害他們的身體。依據成功大學公布的資料報告中，坐月子的婦女吃了腰子，身體會受到影響，吃一副腎臟的腰子跟一副肝臟，會暴露萊克多巴胺的計量，占人體每日的容許量將近有89.9%，乙型受體素在豬肉內臟的殘餘量非常高，所以考量我們常把豬肝跟腰子等內臟作為進補之用，若是長期食用乙型受體素的肉品，會讓身體更加有負擔。本席在此要講的是，現在美國的豬農為了生計已經都不用萊克多巴胺來飼養豬隻，而且歐盟很多國家也不用乙型受體素來飼養豬隻，也不讓含有萊克多巴胺的豬肉進口到他們的國家，為什麼臺灣人要使用？臺灣不讓我們的豬農使用萊克多巴胺飼養豬隻，豬都不吃了，人為什麼可以吃萊克多巴胺？所以希望政府一定要重視國人的健康。本席的提案是在第十五條跟第四十一條之三，刪除中央主管機關訂定安全容許量的標準，而且在第四十一條之三規定從源頭、邊境、市場進行檢疫跟檢驗肉品是否含有乙型受體素，所以請大家支持本席的提案，謝謝。,8,LCIDC01_1099601_00002
吳斯懷,主席、各位列席官員、各位委員。我想要修改食安法確保國人健康這件事，我相信所有在野黨的立委，包含執政黨的立委，有很多人都支持。憲法賦予人民健康權，這是保障的，人民有知的權利，有自由選擇的權利，這都是憲法層次的問題。我們回憶蔡總統在競選第一任總統的時候，她所說的話，剛才江啟臣委員已經講得很清楚，姑且不論你說過什麼話，昨非今是，這已經是事實存在，怎麼樣跟國會溝通、跟人民溝通，昨天街頭的聲音，我相信在座的陳部長、蔡總統、蘇院長以及民進黨的立委應該都聽到了，但是聽到聲音後如何處置。現在強制標示的問題，在國際上許多學者專家都有不同的看法，包含對於萊劑可以容許多少，既然在國際上有這麼多的爭議，人民有這麼多的聲音和需求，為什麼不可以把它強制登記標示。入法之後，真的可以給執政黨解套，在不可以容許行政命令超越法律、法律超越憲法，我們不是一個民主進步的自由國家嗎？所以我希望從這幾個角度還給人民健康權，還給人民知的權利，還給人民自由選擇的權利，這是最卑微的需求，政府可以做得到，為什麼做不到？所以我在此誠懇呼籲所有的委員，為了國人的健康，為了我們的孩子、子孫，他們的健康攸關中華民國的生存發展，我們這裡沒有任何政治、意識型態，就是為了國人的健康，希望大家支持第二十二條修法，一定要強制標示，謝謝大家。,9,LCIDC01_1099601_00002
莊競程,（10時）主席、各位列席官員、各位同仁。真正的毒是COVID-19，它沒有安全容許量，正值進入秋冬之際，應該花更多心力來推廣防疫政策。在國內疫苗部分，衛福部最高補助5億元，目前國光生技補助4.5億元，高端疫苗補助4.7億元，以及聯亞補助4.3億元，請問這是一次性撥款，還是按進度撥款？,10,LCIDC01_1099601_00002
