speaker,speech_text,speech_number,meeting_id
賴惠員,"（9時16分）今天本席質詢的內容是針對疫情影響診所生意下降，紓困補助醫療機構的專案進度。這次疫情影響到基層醫療的看診數，這其實有另外一個面向就是衛福部的防疫是成功的，COVID-19疫情發生這段期間，敦睦艦所有官兵下船後，因為其中有位官兵發病，被基層醫療院首先發現，再把官兵全部召回；甚至部桃事件的852案護理師因為發燒，先到藥局拿藥，而後因為燒都不退，回到診所就診，被基層醫師發現，趕快請她回院。所以在防疫的疫情裡，基層的醫療院所也是站在第一線，發揮很大的功能，可是在109年度民眾就醫件數大幅降低了2,427萬件，其中以耳鼻喉科掉了25%最顯著，小兒科也整整掉了二成。請教部長，紓困補助醫療機構這個專案的進度現在到哪裡？",1,LCIDC01_1103301_00005
賴惠員,規劃怎麼樣來發放？衛福部有沒有掌握這些受影響的醫療機構家數有多少？所有的範圍影響多大？其實我們從這張圖可以……,2,LCIDC01_1103301_00005
賴惠員,是。所以我們有一個4億元的計畫，對嗎？,3,LCIDC01_1103301_00005
賴惠員,要來做這樣的補助。,4,LCIDC01_1103301_00005
賴惠員,那現在的進度呢？,5,LCIDC01_1103301_00005
賴惠員,大概什麼時候？,6,LCIDC01_1103301_00005
賴惠員,很快，署長，大概會多快？你知道嗎？其實小科的影響跟大科的影響，比例差別會非常大。本席要特別提醒你們，基層醫療事實上在防衛上是第一線，本席希望你可以很明確把這個資訊轉給診所，並且簡化補助文件的審查流程，這是非常重要的，好嗎？,7,LCIDC01_1103301_00005
賴惠員,謝謝。再請教偏鄉早療資源不足的問題，衛福部是不是要再加強？我想在此跟部長討論，在六都裡，從2020年六都的通報數據跟2019年相比，其實差不多，城鄉上的差距也顯現早療資源的不足。3歲以前有早療狀況的小朋友其實如果可以及早治療，不要錯過早療的黃金期，都可以回到最好的狀況。請問部長，可以很明確地看到早療不斷的增加，有沒有比較好的預防方式？,8,LCIDC01_1103301_00005
賴惠員,部長，這是概念上一個整體事件的問題，而不是單一事件，尤其是年輕的父母親為什麼不敢生小孩？因為薪資低，小孩沒有人帶，所以政府推動了不少少子女化的對策，是在2017年到2018年推動的，可是有沒有一個比較好的服務團隊有機會跟孩子在最早的時間，其實孩子最早時間的互動，是不是父母去申請育兒津貼，還是申請托兒費用補助時，可以有機會碰到這些早療的專業人員，他會發現孩子有問題呢？你們會不會利用這段時間？,9,LCIDC01_1103301_00005
賴惠員,可是依據國健署的統計，兒童發展聯合評估中心在全國才51家，這51家其實普遍分配又是集中在六都，這個據點會不會不夠？,10,LCIDC01_1103301_00005
賴惠員,對，你這裡有補充你們巡迴醫療早療服務的據點，還有到宅服務，可是這裡很多都是附設在教學醫院或是地方醫院，其實在偏鄉，你沒有辦法發現到這些早療的孩子需要的照顧，有什麼補充的方式嗎？,11,LCIDC01_1103301_00005
賴惠員,對，我剛剛有講你們有巡迴的服務、到宅服務，甚至有早療的服務據點，可是如果我們從這個數據來看，在六都好像從去年到今年，其實數據上沒有很大的變化，可是在偏鄉、在其他的縣市，它的增加率是高的，所以在直轄市裡變化不多，可是在偏鄉，從數據來看，顯然沒有得到衛福部的照顧，所以有沒有一個比較好的方式？我希望在1個月內研擬解決的對策，好不好？並且將相關對策送給本席。,12,LCIDC01_1103301_00005
賴惠員,部長，我們希望更好，因為這有一個發現的黃金期，我們希望可以做得更好，謝謝。,13,LCIDC01_1103301_00005
吳玉琴,（9時26分）先讓部長休息，我要請教保護司郭副司長跟社家署簡署長。今天我要跟兩位討論有關老人福利法執行的困境，這個部分當然是保護司在負責，我們在去年5月份修正了老人福利法第四十一條，針對第四十一條的修正，我們做了一些明確化行政的執行，而且也把求償的對象本人跟配偶都放進來，最重要是地方政府在接受求償的申請之後，應該邀集外部委員成立審查小組，就費用的減輕或免除做行政的審查。其實當時我們是希望能夠避免法院負擔，還有當時法扶就負責兩造的訴訟，大家都不想打贏這種訴訟，所以第四十一條的修正是希望能大幅減少行政的訴訟，這應該是社會福利的措施，但是又增加行政的訴訟。在修法之後，根據這1年的觀察，也要和副司長跟簡署長再討論，因為我們現在碰到一個案例，A君收到行政執行署的一個命令之後，才知道他父親受到新北市的保護安置，要求他支付費用，而且是從102年7月到104年12月31日分兩次行政處分，分別移送行政執行，A君跟法院提起免除扶養訴訟，今年士林地方法院也裁判他回溯到102年7月免扶養義務。這個部分就確定了，所以律師也跟地方政府申請是不是能啟動免除扶養義務費用的部分，但是地方政府的回覆就不是這樣了，地方政府回覆已經收到了，將會交付給地方的老人保護審查小組審查，但是前面兩次的行政處分均已合法送達並執行，所以沒有所謂修正後老人福利法第四十一條第四項、第五項的適用，這部分他認為不需要了，但是後面105年的錢可以透過小組來討論。當時其實我們在修法時就有一個說明欄，說明欄裡面一再強調一點，地方政府得減輕或免除保護安置費用，減免的範圍不限於自法院裁定後的費用，尚得溯及法院裁判前已生的保護安置費用。這個案子是法院已經裁判他102年以前的部分免扶養義務，可是地方政府卻說不算，要從105年開始算起，我不知道！我們的法已經這樣了，但是地方政府還是不肯啟動審查的機制，這到底要怎麼辦？,14,LCIDC01_1103301_00005
吳玉琴,案家也告訴它了，而且法院也裁判他免除扶養義務的部分是從102年就開始算起，但是地方政府不採認，而是從105年開始。,15,LCIDC01_1103301_00005
吳玉琴,所以這部分的案例也請你們再做研究，最重要的是，當時老福法三讀時有附帶決議，當然就這部分，我們當時就提醒你們要做這樣的處理，另外我在三讀的時候也特別提醒能夠在1年內把各種相關的樣態再做一些整理，現在也快1年了，5月份就滿1年了。我希望保護司跟社家署這邊能夠再把各個縣市目前保護的樣態做一下整理，也可以再做分析，因為我覺得在實務的執行上面，一定還是有很多問題，我們也希望一一解決這些問題。我們希望這些行政作為都在我們社會福利的系統就可以解決了，不要老是跑到訴訟那邊去打官司，可以嗎？,16,LCIDC01_1103301_00005
吳玉琴,謝謝。接下來我要問長照司祝司長，這部分可能也要請衛福部要特別注意，因為促參已經是現在長照機構興辦的一個樣態，團體跟我反映，長照司最近當然是很努力在做長照機構的布建，也推出很多住宿型機構的補助方案，包括新設機構1床可以補助到150萬，但當是很多地方政府沒辦法像部立醫院一樣，部立醫院有錢可以興蓋或修繕，現在很多地方政府開始出現BTO案，還有OT案，走促參的方式，因為他們沒錢，所以他們讓民間來興蓋，政府就不用出錢，政府可能出地，這個型態我們看到臺南大概有100床的BTO案，BTO案可能是無償或有償，政府可能無償取得，或者政府可能要分期或一次給付來取得所有權，這個部分在臺南市是這樣做；彰化是用OT案兩案，大概是2.25億元150床。說真的，過去本席關心長照和社會福利這麼多年，看了太多促參案在社會福利的慘痛經驗，包括臺北市廣慈博愛院最初也是用促參案，可是也失敗了，所以就走回公設民營自己興蓋，未來委託民間經營，這樣的型態我看過太多了。在整個促參裡面，大概只有長照機構比較可能走促參，大家都認為這可能有利可圖，或是可以自負盈虧，所以開始都走促參案。但現在團體看到的樣態是，他們常被找去輔導，但都是機構輔導，也不懂促參。促參是個還滿複雜的制度，從投影片上可以看到的促參有「BOT」、「BTO」、「OT」、「ROT」和「BOO」等，各種型態都有不同的權利義務關係，並不是那麼容易理解，而且社會福利其實是非常少用的。在此我要提醒所要面臨的問題，有錢的可能會興蓋，但卻不懂長照服務，懂長照服務的卻沒錢蓋，也沒有錢投入，這大概就是目前的樣態，該如何媒合有錢的和有經驗的兩者，讓他們合作，可能就需要公私一起協助。部裡面過去可能都有機構輔導的團隊，但大概沒有針對促參的部分。其實我不太支持促參，但若真的要走，可能還是要有個團隊協助他們，以期能符合法令又能落實。因為我很擔心到最後，促參是走了，但走到一半就停了，就和廣慈一樣，到最後就是紛爭、訴訟，再來就是停止，由地方政府自己收回來做，這就是我所看到很不好的樣態，但卻確實在發生。請問你們有沒有想法？,17,LCIDC01_1103301_00005
