speaker,speech_text,speech_number,meeting_id
賴惠員,（9時16分）部長早。疫情已逐漸趨緩，防疫措施陸續解封，尤其是3月6日（星期一）校園口罩也同步解禁了，疫情指揮中心於3月4日提出3步驟的解封政策，亦即3月時輕症免隔離，4月放寬醫院的管制，5月希望新冠能改類，由指揮中心降級。衛福部也坦承其中關鍵就在於疫苗的覆蓋率，覆蓋率如有不足，降級就會慢一點，全臺灣還有100萬個人口尚未施打任何一劑新冠疫苗，為鼓勵這100萬名未施打新冠疫苗的民眾，衛福部於3月6日推出「疫苗加一，解封安心」的活動。對這100萬人推出這個口號，不知部長認為這樣會有效果嗎？同時你們也推出了兩項政策，希望讓高風險、長輩、慢性病病患每一年可以打兩劑，甚至還希望一般人每年能打一劑，期待讓新冠疫苗的施打成為常態化；而鄰近的日本厚生省其實也發布了類似的提案，且於上個月就已經開始在規劃重症、高風險、高齡（65歲以上）的民眾於今年8月開始接受1年兩劑新冠疫苗的注射。部長，針對目前初步的規劃，你們希望何時宣布推動類似的政策？算一算整個解封政策的規劃時程，請問今年7月有沒有機會推動？,1,LCIDC01_1122501_00007
賴惠員,一年一劑的部分是不是就是每年三、四月施打？,2,LCIDC01_1122501_00007
賴惠員,在秋天？,3,LCIDC01_1122501_00007
賴惠員,現在不會特別強調的話，我就請教部長下一個問題。常態性施打的新冠疫苗屬於公費編列的疫苗，但這件事是不是會一直持續下去呢？也就是所有疫苗在施打的過程中，一直都是公費、不用錢的？然而指揮中心日前也於2月12日表示，今年全民公費施打新冠疫苗不會退場，未來會視疫情調整，除了醫護人員及其他一線人員以外，你們會重新調整。這是不是代表今年下半年或明年公費施打的政策就會有新的規定，表示沒有免費的公費疫苗可打，以後民眾要打疫苗就是要自費，是不是這個意思？,4,LCIDC01_1122501_00007
賴惠員,也就是今年、明年都維持免費施打嗎？,5,LCIDC01_1122501_00007
賴惠員,正確的說法是這個樣子，對不對？,6,LCIDC01_1122501_00007
賴惠員,"接著要再跟部長討論買疫苗的問題，我們知道買疫苗的學問非常大，不管是先付款還是後付款，早期疫苗的購買屬於賣方的市場，如今購買疫苗已經相對沒那麼困難了，因此請教疫苗是用美金買還是用臺幣買？是先付款還是貨到付款？這對一個國家的財政無疑是非常重要的問題。我提出一個假設性的案子為例，疫苗在2022年3月1日以新臺幣28.07元兌換1美元買，跟在2023年3月1日以新臺幣30.558元兌換1美元買，1美元就會差到2.2元。如果購買1,000萬劑，經費就會差到二千二百多萬元，這是一筆很大的錢，請部長說明要怎麼買疫苗。",7,LCIDC01_1122501_00007
賴惠員,貨到付款？,8,LCIDC01_1122501_00007
賴惠員,所以現在的狀況是貨到了我們才付錢？,9,LCIDC01_1122501_00007
賴惠員,對此你已經有所掌控了？,10,LCIDC01_1122501_00007
賴惠員,要不要鎖定日期？,11,LCIDC01_1122501_00007
賴惠員,可以嗎？,12,LCIDC01_1122501_00007
賴惠員,你有辦法這樣做嗎？,13,LCIDC01_1122501_00007
賴惠員,國家採購的數量不是那麼大，我們可以喊到這個地步嗎？,14,LCIDC01_1122501_00007
賴惠員,這樣反而是對他的保障嗎？,15,LCIDC01_1122501_00007
