speaker,speech_text,speech_number,meeting_id
吳玉琴,主席，我只是要提醒一下，在上次議事錄中，環保署署長也有報告，交通部次長也有報告，好像漏掉了……,1,LCIDC01_1108001_00005
賴惠員,（11時17分）我想先向衛福部陳部長請教一則新聞快訊。文山區一所國小因為有家長確診，造成該班級目前停課，關於這次停課情形，部長是否已掌握現有狀況？,2,LCIDC01_1108001_00005
賴惠員,不，在臺北，是文山區。,3,LCIDC01_1108001_00005
賴惠員,預防性停課？那近幾日來的「+0」顯然暫時破蛋了？,4,LCIDC01_1108001_00005
賴惠員,好。你已經充分掌握住了？,5,LCIDC01_1108001_00005
賴惠員,我們知道指揮中心最近鬆綁了一些條件，也期待民眾可以慢慢過正常生活。我也想請教一下，默沙東的藥有沒有機會在今年進入臺灣？,6,LCIDC01_1108001_00005
賴惠員,已經積極進行？日本就信誓旦旦，年底一定會引進這款口服藥，我們臺灣是不是也會有這樣的進度？,7,LCIDC01_1108001_00005
賴惠員,只要有，第一時間就會引進？也可能比年底更快？,8,LCIDC01_1108001_00005
賴惠員,好，那我們期待。部長，我接著請教你。在開放進香團之後，有很多人提出一個問題，就是然已經開放進香、進香團可以到廟裡拜拜了，為什麼禁止神明遶境？要到什麼時候才能解禁呢？,9,LCIDC01_1108001_00005
賴惠員,用個案處理的話，會不會還是有目標性？譬如說達到疫苗覆蓋率超過六成這個目標，就可能開放遶境？會不會？有沒有比較明確的方向？,10,LCIDC01_1108001_00005
賴惠員,所以，如果第一劑施打率達到七成，就可能開放神明遶境，是不是這樣？,11,LCIDC01_1108001_00005
賴惠員,所以如果有萬全措施與準備的話，其實有機會開放神明遶境？,12,LCIDC01_1108001_00005
賴惠員,沒有說一定不開，就是保有彈性？,13,LCIDC01_1108001_00005
賴惠員,謝謝部長。在屏東女店員受傷事件中，社會大眾普遍關心受害者後續輔助措施，也就是這個國家要怎麼幫助這名女店員。社會上已經有很多人捐款，甚至受害人的家族要自力救濟募款，照顧她的醫院昨天也表示要幫她支付醫療費用，但她的家屬也擔心後續，目前她的眼睛看得還不是非常清楚。目前由於公益勸募條例的限制，當然不鼓勵開放募款，那我要請教部長，從中央的法規到地方政府的權限，不知道有沒有什麼具體措施可以協助這位女店員？可不可以請部長說明一下？,14,LCIDC01_1108001_00005
賴惠員,所以衛福部也是尊重？,15,LCIDC01_1108001_00005
賴惠員,最近這幾年，重大事件頻繁發生，從2019年7月臺鐵警察遇害身亡到現在這起屏東女店員事件，種種情況讓我們必須好好省思精神衛生法第四十一條有一項嚴格的規定，造成認定的困難。我們要如何降低病人認定的困難？第四十一條非常清楚地提到兩項要件，就是嚴重病人會自己傷害自己或傷害到別人，但有醫生反映認定上其實是有困難的，在現實生活中，可能不符合精神衛生法第三條第四款中嚴重病人的定義。其實我們也一直提出，精神衛生法從民國96年修正到現在，也沒有比較好的規範，請問部長，如果必須配合現況重新調整，目前修法進度到底到哪裡？,16,LCIDC01_1108001_00005
賴惠員,好，聽起來部長顯然已經做好很多準備。審查會機制已經不合時宜了，何時要改為法官保留？,17,LCIDC01_1108001_00005
賴惠員,進行到修法了？,18,LCIDC01_1108001_00005
賴惠員,好，請教司法院少年及家事廳謝廳長，你們有條件支持法官保留，也就是將強制就醫改為法官保留，顯然司法院也同意法官保留。那條件與要素的制定何時會完成？況且你還強調要維持、保留審查會議，會不會又造成此次修法上的矛盾？,19,LCIDC01_1108001_00005
賴惠員,廳長，我覺得現在存在的問題應該是我們希望比較快速地處理，因為我們很怕這些人再回到社會時會造成很大或更多的問題。其實法官都可以諮詢這些專家學者啊！如果再把審查會保留下來，又會把時間拉得很冗長。以上是本席對你們的建議，希望快速處理，也不要干擾精神病患的人身自由權。謝謝。,20,LCIDC01_1108001_00005
吳玉琴,（11時27分）部長好，我今天想與您討論社區內精神病患的社區照顧資源。蔡總統非常關心社會安全網議題，也希望社會安全網對每一個需要照顧的人都能接得住，所以我們其實應對社會安全網第一期做一些檢視。在這次的社會安全網第二期，在精神疾病病患的照顧或說承接精神疾病病友的照顧上，跨部會在第二期有什麼樣的改善？社會安全網第二期對於精神病患或自殺防治其實做了很多事情。還是要請心口司諶司長回答？,21,LCIDC01_1108001_00005
吳玉琴,我要特別提醒。我覺得社會安全網第二期其實扮演非常重要的角色，跨部會與橫向這次特別強化。不是只有衛福部的角色，連法務部、勞動部、內政部，大家都被統合進來，以家庭為中心、以社區為基礎，更需要以全人概念看待。精神病患的社區照顧不是只有治療，可能也包含復健、職訓、就業準備、人際關係、工作、社交，這些都要用全人概念幫忙精神病友，給予全面性的照顧，特別是跨部會合作。針對司法議題，司法及法制委員會明天還會特別討論保安處分議題，我今天就不處理，而是要特別與衛福部討論社安網議題。關於社安網裡的社區關懷訪視員，去年今周刊報導談到，關訪員大概一個人要負責400人，比例是1比400，其實案量非常大，在第二期計畫裡希望把它降到1比30，但這是目標啦！有時可能看到1比40，有時候會看到1比30。這個目標是我們樂見的，因為能減輕社區關懷訪視員的案量，這點在第二期計畫裡應該滿清楚的。而我要問的是，第一期其實有些縣市是聘僱不足，這部分在第二期會改善嗎？,22,LCIDC01_1108001_00005
