speaker,speech_text,speech_number,meeting_id
周春米,謝謝主席。內政委員會的同仁及與會相關部門，大家早。今天這項法案能進行到這邊，大家逐步形成共識，行政院版本也非常清楚規範跟蹤騷擾行為的樣態，這是很大、很大的進步，但是不管再怎麼樣的進步，我們還是晚了一步。上一屆審查這項法案時，大家希望能兼顧彼此的利益，無論是考量行政單位的執行效能，或者社會上急於迫切保護的被害人，我想這些都會有所連結。不過立法上還是必須做出決定，立法不可能一次到位，但可以一次比一次更進步，我們期待也感謝召委排審相關的法案。目前我個人版本也跟行政院版本一樣，把相關跟蹤騷擾的態樣列為8種，並直接參考外國立法例認定為刑事犯罪。另外在警察保護令部分，也希望能夠確切執行，因為依據相關統計，如果有發警告令，應該可以制止85%以上的跟蹤騷擾行為。希望今天法案逐條審查能夠順利進行，也感謝同仁支持這項法案，讓臺灣婦女、同胞免於被跟蹤騷擾的危險，謝謝。,1,LCIDC01_1105801_00002
沈發惠,主席、各位委員。民間對於跟蹤騷擾防制的問題已經關切很久，針對制定這項法案在社會上已具備高度共識。至於法律的實際執行，包括警政署及相關單位的執行能量及確實落實程度，過去大概就在討論這些。本次我有提出一個版本，和民間團體經過多次討論，並與其他版本比較後，在此特別提出兩點，希望稍後進入審查時，能針對這些內容進行釐清、討論及定義。第一點，有關行政院版的書面告誡程序，本席認為書面告誡的程序應明確化，包括提供被害人救濟管道等等，應該在法條中明定，這是目前對行政院版有疑慮的部分。目前行政院版本第四條對警察給行為人書面告誡跟被害人提出訴訟這2部分並無明確區分。因為這是告訴乃論之罪，實務上如果被害人沒有提告，基於偵查資源之分配，警察單位是不是一定會做後續動作，包括書面告誡等等？這個程序應該要釐清楚，書面告誡要透過什麼程序來發放？目前社會各界及很多團體不瞭解，這部分稍後審查法案時可能要請內政部更清楚地說明。倘若未釐清楚，可能導致未來難以取得書面告誡，比如尚未提告時就不給予書面告誡；因為這是告訴乃論之罪，提出告訴是一件事，書面告誡是一件事，這兩件事的程序在現行草案中究竟是一致的，還是針對個別程序有不同清楚的規範？什麼時候應該核發？書面告誡有什麼樣的內容？被害人有什麼救濟程序？以上都應該在法條中清楚說明。第二點，有關直接將跟蹤騷擾行為犯罪化後，針對預防性羈押部分，本席認為會有疑慮。當違反警察所核發的警告命令，現在只有行政罰，本席當然也同意將跟蹤騷擾行為犯罪化是一種可能的應對方式，但刑度的部分，在今天審查會中可以再仔細討論。至於預防性羈押的設計，雖然家暴法也有類似規定，但據我瞭解，實務上家暴法中使用預防性羈押的案件極端罕見，所以未來就跟蹤騷擾防制的行為態樣是否採取預防性羈押跟直接犯罪化，可能需要再謹慎討論。以上就是我所提的法案及行政院版草案部分，請委員會稍後進行審查討論時，能針對上開2個問題做進一步的釐清及清楚規範。,2,LCIDC01_1105801_00002
王美惠,主席，現在是要逐條討論嗎？,3,LCIDC01_1105801_00002
張其祿,主席，我來解釋一下。民眾黨團這邊多了第二項，即「跟蹤騷擾行為之防制，適用本法。但其他法律有特別規定者，從其規定。」以現行的家庭暴力防治法為例，這個保護令的內容也針對跟騷行為予以防治，而且也就保護令的類型，如通常保護令、暫時保護令及緊急保護令，其執行方法都有更明確的規定，所以我們才優先適用這種情況。這個地方會加第二項，特別以家暴防治法為例，因為該法對保護令有更詳細的規範。,4,LCIDC01_1105801_00002
周春米,家暴和跟騷發保護令有競合時，哪一個優先？,5,LCIDC01_1105801_00002
周春米,本席對司法院的意見持保留看法，第一個，跟蹤騷擾在保護令的核發類型上面，可能家暴法會有比較精細與更明確的規定，這個我們肯定，但是跟蹤騷擾檢察機關介入的部分，可能會比家暴案件來得早，也更具必要性，因為如果是家暴的話，要違反保護令才有刑事追訴的問題，但是跟蹤騷擾如果去提告的話，馬上就進入到刑事偵查程序。這個部分你們主張使用家庭保護令，我想你的意思是在核發保護令的時候，也許有競合的關係，但是在處理程序端，可能跟蹤騷擾法對被害人的保護要來得更直接跟積極，所以是不是應該要明確討論，就是大家再進一步討論如果在核發保護令的時候遇到這種情況，我覺得還是要看當事人，看他是要走跟蹤騷擾防制法的保護令之程序去申請，還是要走家暴法的保護令之程序去申請，這應該要依當事人的決定，不能在這邊直接用特別法，然後跑到家暴的保護令部分去，因為原來的偵查程序並不是這樣啟動的。,6,LCIDC01_1105801_00002
張宏陸,主席，我個人的看法是，對於「其他法律有特別規定者，從其規定。」本來法令的適用就是這樣，我覺得不需要在這邊特別訂定，在母法裡面訂這個，我個人覺得比較奇怪一點。在法案的說明裡面把它寫一下，我覺得這樣子還可以，在本法裡面就不用特別去寫了。,7,LCIDC01_1105801_00002
邱顯智,這變成有兩個部分，一個是刑法的部分，另外一個是保護令的部分，問題在於家暴法是針對家庭成員之間，也就是加害人和被害人之間有一個特別的家庭關係或是男女朋友等等狀況，這一點就有別於現在的跟蹤騷擾防制法。可是就像剛剛周春米委員說的，現在跟蹤騷擾防制法各個版本都認為這是刑事法上面的犯罪，而且處罰是三年以下有期徒刑，即便家庭成員之間如果適用跟蹤騷擾防制法的話，它直接就可以變成一個刑事案件，然後去進行偵查，所以就這部分，也不會比適用家庭暴力防治法更不利。,8,LCIDC01_1105801_00002
張其祿,既然各黨派的看法是這樣，本席建議就把第二項放在法案說明裡面，好不好？我們就不堅持。,9,LCIDC01_1105801_00002
張其祿,沒關係，這個地方我們就尊重大家……,10,LCIDC01_1105801_00002
