speaker,speech_text,speech_number,meeting_id
呂玉玲,主席、各位列席官員、各位同仁。我們今天要針對身心障礙者權益保障法進行修法，本席所提的是第十四條，身心障礙證明有效期限最長為5年，身心障礙者應於效期屆滿之前90天內向戶籍所在地之直轄市、縣（市）主管機關申請辦理重新鑑定及需求評估。這個法在96年就已修法，但是我們看到很多身心障礙者無法再恢復或有所改變，但還是有5年的限制，5年後就是要重新申請，造成很大不便，因為他沒有辦法自己去，一定要家人陪同，而且增加所有行政機關的行政成本以及家屬很多不便。所以本席希望能夠修法，不必被第十四條第一項、第四項及第五項所困，因為第四項及第五項是規定身心障礙者如果有所改變，隨時可以向主管機關申請；隨時可以的話，就可以針對無法改變狀態的身心障礙者，發給一個永久證明，這樣才能夠保障他們真正的權益；所以我們希望大家可以支持第十四條第二項的修法，謝謝。,1,LCIDC01_10910001_00002
林思銘,主席、各位列席官員、各位同仁。本席針對國民年金法第十一條條文修正進行說明，我修法的主要理由是為保障國民年老生活基本經濟安全，國民年金投保金額應該要與勞保最低投保薪資齊一。,2,LCIDC01_10910001_00002
廖婉汝,主席、各位列席官員、各位同仁。本席提出國民年金法第二十八條條文修正草案，主要因為國民年金法於民國96年制定，參照當年行政程序法第一百三十一條規定，將請領保險給付之請求權時效訂為5年。民國102年修正行政程序法第一百三十一條，略為「……請求權人為人民時，除法律另有規定外，因十年間不行使而消滅……」，已將人民之請求權時效延長為10年，唯「國民年金法」有關請求權時效之規定並未跟進修正。為確保權利人之權益，並基於行政法與社會保險法制間法律規範之一致，爰擬具國民年金法第二十八條修正草案，將請求權時效延長為10年。敬請公決，謝謝。主席（廖委員婉汝代）：請提案人蔣委員萬安進行提案說明。,3,LCIDC01_10910001_00002
蔣萬安,主席、各位列席官員、各位同仁。今天有國民年金法及身心障礙者權益保障法修正草案，就身權法第十四條，上一屆我已提出來，陳時中部長也很願意溝通，在這個議題上面也願意傾聽各界意見。有關這一條的修法，我跟各位做一個報告，每個人去換證件的時候大概都是幾分鐘時間，對我們一般人來講很方便、很快速，但是對身心障礙的朋友來講可能非常困擾，譬如說，他們會煩惱非常多天，心情會很焦慮，還要做很多事前安排，包括車程等等，為什麼我知道？因為很多身心障礙朋友、團體一直跟我反映。第十四條當時修法希望每5年做一次需求評估，換發身心障礙手冊與證件，當時修法立意絕對是良善的，也就是說，希望每5年做一次需求評估，去檢視身心障礙朋友到底還需要什麼樣的協助及資源，同時也瞭解是不是有些身心障礙朋友的症狀已經減輕或已經回復，這時候是不是就思考可以不用再讓他領有身心障礙手冊，我想這個出發點絕對是好的。但是後來實施上路之後，在現實面上，除了我剛剛提到的造成他們很大困擾，更重要一點，有一位李伯伯親自撫養一個唐寶寶，到現在四十多歲了，他講了一句話：今天他能夠幫兒子換證，但下一次他不知道還有沒有辦法幫忙換證，也就是說，他不知道哪一天如果他倒了，誰來幫他兒子換證？像唐氏症、漸凍人、腦性麻痺等等這些重症患者，或者是經過鑑定無法減輕或回復的症狀，其實我們就應該給他們一次永久有效的身心障礙手冊。如果經過鑑定，是可以減輕或回復的，我們就讓他們每5年做一次需求評估，或重新鑑定，然後再視情況是否繼續給他身心障礙手冊，讓換證跟需求評估脫鉤，特別對於這些所謂不可逆的身心障礙朋友，讓他們可以領有一次永久有效的身障手冊。這次我看到衛福部的報告，原則上他們願意接受這樣的修法，但是他們希望能夠再要求地方政府還是維持每5年做一次需求評估、做一些審視，這個建議我覺得很好，我也願意接受。所以今天我也會提出相關的修正動議，很多身心障礙朋友期待這麼久了，希望今天能夠讓身權法第十四條出委員會。做以上提案說明，謝謝。主席（蔣委員萬安）：現在請衛福部陳部長就本日各項議題一併報告。,4,LCIDC01_10910001_00002
吳斯懷,（9時39分）主席、各位列席官員、各位同仁。部長辛苦了，萊豬進口在即，距離1月1日只剩35天，這是全國民眾關心了幾個月的議題，22日五、六萬名民眾代表全民在街頭抗爭也好、陳情也好，我想問的是所有的準備措施，準備好了嗎？現在我們整理了這幾個月所有在野黨爭論這麼久的幾個問題，簡單從源頭管制來講，關務署雖然在10月20日的會議中表示沒有增訂貨號分類的必要，但是本席質詢過貴部好幾次，就你們的業務立場和專業立場，應不應該提出來？而不是關務署說什麼，你們就收了，你應該提出來到行政院會，行政院長不同意，那是另外一回事，這是你們衛福部的職掌，到底有沒有提出來？沒有！部長沒有提出來，對不對？,5,LCIDC01_10910001_00002
吳斯懷,我們講的是我們國民黨委員提那麼多次針對萊豬的這一部分，我希望我們這裡的質詢跟回答都有完整的紀錄。第二、邊境檢查人力的部分只增加了21個人，我想我問過陳部長好幾次了，21個人能不能將查驗率從4%提升到10%？我們都一起去過臺北港現地看過，查驗、抽驗一個貨櫃其中一個品項大約就耗費一個小時的時間，21個人力能不能做到提升10%的查驗率，部長有沒有把握？,6,LCIDC01_10910001_00002
吳斯懷,做得到！你這裡的回答都會列入紀錄，我希望你真的能夠做得到。有關赴美查廠的問題太多，我最後在說，有太多太多的變化。地方稽查人力的部分，現在衛福部也做了努力了，22個縣市增加了126人，我們用平均來算，一個縣市6個人，當然大的縣市人會多一點、小的縣市人少一點，但是平均6個人能不能滿足地方的需求，這一點要去評估，有沒有聽聽地方衛生單位的回應？,7,LCIDC01_10910001_00002
吳斯懷,我舉例好了，新北市是所有境外進口的這些肉品最大宗的一個集散市區，它的人力如果是6個或者你給它8個好了，能夠滿足需求嗎？,8,LCIDC01_10910001_00002
吳斯懷,好，我希望你們有彈性，但是政府執政要能做得到，才叫政策，否則就是一個海市蜃樓的空話，何況我們加工肉品末端查驗是根本查不出來，這些人力能不能滿足？本席在這裡只能把這幾個月質疑的問題，很簡單的用數據歸納給你們。再問一個食安標章的問題，我想所有在野黨都提出來希望能夠強制修食安法，把它列入強制標示，你們仍然是不同意。目前這8個行政命令是送到立法院，由院長來主持協商，這一點，我希望衛福部站在專業立場有所堅持，對全國人民有個交代。另外，針對風險評估報告，雖然你們以9.9萬元的方式招標，我們合理懷疑是規避採購法，專家會議裡面有三分之二的專家都不同意、都有意見，你們仍然通過這個風險評估報告，以上我所陳述的都是發生過的事實。我接下來談談赴美查廠這件事，這件事短短半個月有這麼多的變化，陳部長在11日說不排除視訊查廠；19日你又說不能接受視訊查廠，元旦以前一定派員赴美實地查廠，有關萊豬的安全衛生要眼見為實；23日石次長又說海外查廠不是必要條件；24日蘇院長說受疫情影響不能出國、不能查廠，等到疫情過去以後，你們一定去查。我們在野黨也好，很多民眾團體打到本席辦公室來問，既然疫情影響不能去查，那是不是疫情影響讓萊豬暫時不要進口，可不可以等疫情過了再進口？同樣的邏輯，為什麼不同的作法？標準的雙標。24日同樣部長說法律中沒有要求沒去查廠就違法，沒錯！食安法第三十五條裡面講得很清楚，我們要去查是「得派員」，對不對？部長功課做得不錯！但是我想一想，2011年、2012年美牛開放的時候，當時國民黨執政，我們都派員去了，每一次派員查廠都花了一個多月的時間，這是可以做得到的，為了全民的健康，為什麼不做？再看投影片上最後一個是今天的新聞，行政院說新廠商未查廠前，萊豬不能進口。請問陳部長，我想衛福部承擔了所有這件事情最大的壓力，但是我們政府針對查廠這件事，不要談其他源頭管制或末端的標示等等，光是這件事不斷地髮夾彎，政府的運作非常混亂，這是人民的感覺，但是這件事攸關全民的健康、我們子孫未來的食品安全、憲法賦予的健康權以及對這些食物的選擇權、知的權利，結果整個展現出來的是決策程序的草率。最有趣的一件事是昨天蔡總統終於跳出來，針對這幾件事情─有關萊豬及NCC的事說了幾句話，其中有一句話，我感受到部長的委屈了，怎麼說呢？他說蘇院長表現很好，是一個使命必達的院長。請問國人同胞，萊豬這件事是蔡總統交付行政院，所以行政院使命必達，但是這麼久以來，我們看到行政院其他部會針對這件事說了什麼話？都沒有，就是衛福部，你真的是幫行政團隊在擋子彈，很辛苦、很委屈，我想在座這些署長、司長們心知肚明，專業在哪裡？應該怎麼做？可是沒有辦法，因為上級交代了，你們要使命必達，所以是誰下的命令─蔡總統，昨天就把這個部分暴露出來了。我覺得我們是不是從這幾個角度來看，還有一點時間，是不是今天召開行政院會？,9,LCIDC01_10910001_00002
吳斯懷,我希望蔡總統、蘇院長給出一點明確的回應，讓我們能夠知道，針對萊豬進口這件事，政府到底打算怎麼辦？而不要把所有責任都推到陳部長手上，你們還有上級，你在這邊答應任何事都沒有用，回去蘇院長一巴掌呼回來，他沒有說要這樣做，至於蘇院長說的話，蔡總統府裡面傳出一個訊息，蘇院長第二天又會改口，全民都在看，看了好幾個月，我希望你回去跟行政院的長官報告，使命必達是要讓全民健康，而不是讓萊豬一定要進口，我們提的所有顧慮，你們都不採納，這個使命是不可以必達的，人民的健康、國家的未來才是你們應該做的使命必達，請部長好好參考一下，好不好？,10,LCIDC01_10910001_00002
