speaker,speech_text,speech_number,meeting_id
陳玉珍,（9時45分）部長辛苦了，捐款的管理委員會已經成立了嗎？,1,LCIDC01_1105001_00005
陳玉珍,請問成立的法源依據為何？,2,LCIDC01_1105001_00005
陳玉珍,法源依據就是捐款監督的作業要點。請問這個作業要點公布在哪裡？,3,LCIDC01_1105001_00005
陳玉珍,不能公布嗎？,4,LCIDC01_1105001_00005
陳玉珍,可以即時公布嗎？還沒有修訂以前也可以公布吧？,5,LCIDC01_1105001_00005
陳玉珍,可以公布給大眾集思廣益、提供更好的意見。開會之後，你們還會繼續修訂嗎？,6,LCIDC01_1105001_00005
陳玉珍,因為國人的善心、愛心無限，以前也發生過許多的重大事件，有很多人踴躍捐輸愛心，但是國人捐輸愛心的目的當然不是幫政府承擔責任，重點是希望這些善款可以妥善地運用在受害、受災的當事人或家屬身上，所以你們的作業要點即便還沒有修正，但應該可以先公布吧？,7,LCIDC01_1105001_00005
陳玉珍,我覺得公開版本以昭公信，可以讓外界監督、集思廣益。請問一下，捐款用途是誰說了算？委員會成立並召開第一次會議後，你們在4月12日說明捐款有七大用途，但是到4月16日，你們有稍微更改。4月12日，你們說僅保留三分之一作為罹難者家屬的生活扶助，對嗎？,8,LCIDC01_1105001_00005
陳玉珍,4月16日是一個臨時會議。你們先開一次會議後，又在4月16日開臨時會，請問是誰要求召開的？,9,LCIDC01_1105001_00005
陳玉珍,為什麼要召開？,10,LCIDC01_1105001_00005
陳玉珍,原本是全部用在罹難者、傷者身上，後來改成也用在目睹乘客身上，這是誰決定的？,11,LCIDC01_1105001_00005
陳玉珍,所以後來的改變是由委員會決定的？,12,LCIDC01_1105001_00005
陳玉珍,不是單方面個人決定的？,13,LCIDC01_1105001_00005
陳玉珍,我很好奇這次委員會的災民代表比例問題，我們看一下史上歷次發生過的所有事故，莫拉克風災的35位委員有8位災民，比率是22.9%；高雄氣爆事件的19位委員有7位災民，比率是36.8%；臺南地震的15位委員有3位災民，比率是20%；八仙塵暴有7位災民，比率是33.3%；之前的花蓮地震是十八分之三、災民占16.7%。本次太魯閣事件的19位代表中只有2位災民，比率是10.5%，史上最低，請問為什麼？,14,LCIDC01_1105001_00005
陳玉珍,你說前面的事件比較多家庭重建嗎？,15,LCIDC01_1105001_00005
陳玉珍,你是說這次事件比較沒有家庭重建部分嗎？,16,LCIDC01_1105001_00005
陳玉珍,是，適當的分配……,17,LCIDC01_1105001_00005
陳玉珍,這並不是你說了算，而是委員會說了算，請問災民代表的比例是由誰決定的？,18,LCIDC01_1105001_00005
陳玉珍,那這個比例是由誰決定呢？應該要考量一下歷年來的重大事故，好像從來沒有這麼低的比例。,19,LCIDC01_1105001_00005
陳玉珍,關於災民代表的比例，第一，我們覺得應該要考慮到以前發生過的事故，這個比例是相當低的，只有一成的比例，算是相當低。第二，如果政府以後面對這種重大事故都要進行募款來協助災民，那是不是應該訂出一個辦法？尤其衛福部也是職司這方面事務的部會，你們也曾經在108年5月13日開過會，這種重大的事故也是衛福部職司的部分，關於政府機關主動發起勸募的辦法，你們也有開過一個研商會議，政府機關應該要訂定發動勸募的要點規定，事實上你們自己在部內就有這樣的機制，所以衛福部是不是應該就災民代表訂出合理的比例？你們要把這個法制面做好，部長覺得有沒有道理？,20,LCIDC01_1105001_00005
陳玉珍,不能每次衛福部覺得多少人好，就定為多少人。,21,LCIDC01_1105001_00005
陳玉珍,對嘛！我們剛剛有看到一些事故的災民代表比例，這次的比例和過去比起來實在是偏低，我們希望民眾的愛心都用在災民的身上，你們也說過政府本來就應該要負起所有的責任，不會用這些捐款來承擔嘛！,22,LCIDC01_1105001_00005
陳玉珍,是，要妥善的運用，災民代表可能也會回去問其他人的想法，這也是挺重要的。召集人李麗芬次長說過，在家屬委員產生之後，也會透過會議程序請家屬委員追認委員會先前通過的決議，你是不是有說過這些話？,23,LCIDC01_1105001_00005
陳玉珍,那這個意思是不是變成他們來幫你們背書？不是應該一起討論嗎？而不是在你們通過以後由他們來追認，因為他們的人數很少，才只有兩位，你們有十幾位，那等於是請他們來背書，他們就變成一種背書的工具。,24,LCIDC01_1105001_00005
陳玉珍,你是說請他們追認，他們如果不追認，人數也是比較少。,25,LCIDC01_1105001_00005
陳玉珍,好，本席要提出幾點，第一，衛福部對災民代表的比例應該要建立法制；第二，不要讓他們變成只是一種背書的工具。另外，本席要問最後一個問題，之前網路上有人說八仙塵暴的善款只有0.7%用於罹難者，有人在網路上說當時慰問金只有100萬元，請問真的只有100萬元嗎？,26,LCIDC01_1105001_00005
陳玉珍,所以在網路上流傳的這個訊息是假訊息嗎？我要請在場的警政署代表注意，你們要責成相關人員去調查這些善款到底是怎麼使用的，也希望衛福部這個委員會也要好好妥善的運用善款，不要像之前高雄氣爆後來對善款的使用不怎麼妥當，有點浪費了我們國人無限的愛心，本席就這一點要勉勵你們共同努力。,27,LCIDC01_1105001_00005
陳玉珍,對，關於善款要點的部分，應該要公告周知。,28,LCIDC01_1105001_00005
陳玉珍,我要說的是幾個問題，第一個就是法制面，以後要建立相關的法制，災民代表的比例並不是你們說要定為多少人就多少人，應該要建立一個制度。,29,LCIDC01_1105001_00005
陳玉珍,對，你們要去做這件事情。,30,LCIDC01_1105001_00005
陳玉珍,好。第二個就是災民代表不要只淪為背書的工具，因為他們的需求也是很重要，不應該只是讓他們來追認。,31,LCIDC01_1105001_00005
陳玉珍,好，謝謝各位。,32,LCIDC01_1105001_00005
