speaker,speech_text,speech_number,meeting_id
吳玉琴,請議事人員說明一下，這三個版本不用再唸是嗎？要省掉這個時間？,1,LCIDC01_1117001_00008
吳玉琴,可以這樣嗎？,2,LCIDC01_1117001_00008
王婉諭,在我的修正動議第18案，在這樣的緊急事件需要使用這些通訊資料，但其實應該要有下架或刪除的機制，就跟現在在處理COVID─19相關疫調資料其實是一樣的，跟這邊在討論的是相同、類似的範圍，所以我們希望能夠補上去的文字是應於緊急事件解除後即刻刪除這些調閱的電信資料。各機關也應該在緊急處置後，通知當事人曾向電信業者索取個資，並應定期公布統計資訊。以上是我們的修正動議希望在第五十二條補上的文字部分。,3,LCIDC01_1117001_00008
王婉諭,我有點不理解，意思是只要打119或110備案之後，包括衛生機關就一定會留下調閱相關地址、身分證及即時的所在地嗎？因為我覺得這應該會有兩種層次，一個是在有備案的情況下，警消可能會有相關通聯紀錄，這是原本的樣態；而這邊提到的是包括各級政府的衛生組織、衛生單位及接獲來電告知傷害他人或自傷之虞，才要求電信業者提供資料，因為第五十二條應該是針對後者這樣比較小眾的樣態來做處理，但警政及消防的解釋聽起來是在一個通常的樣態中，如果有備案就會有相關紀錄，這個可以理解；但現在談的是緊急處置的當下情況，這會是怎麼樣的流程，我有點聽不太懂。,4,LCIDC01_1117001_00008
吳玉琴,第五十二條是從原本的第三十三條修正的，修正理由我相信是在實務上可能有些需要，所以把一些規範放進來，加上使用者相關資料要提供到什麼程度，有需要提供這麼詳細的資料是因為要緊急救護使用，不然不需要提供這麼詳細的資料，這是第一個。第二個，我們在看這個資料時，雖然衛福部一直說是警消，但其實還有一個衛生局，即縣市的衛生單位，事實上團體一直很期望民眾端會有像113這樣的專線，我不知道未來衛生局或精神衛生法通過之後，對於民眾端會不會有一個類似113的專線可以撥打？這個部分就跟警政及消防是有區別的，所以是不是在這邊要一併規範？因為團體也一直很希望對於民眾端要有一個專線，當然內部系統專線即警政、消防、衛生專線是另一回事，但這是對於民眾端的資訊，衛福部有沒有這樣的想像？就是未來是否有專線或電話的可能性？這個部分也是我們要一起來規範的。另外，相關名字等資料是否要提供到這麼細，以及是否有時間限制，要保留多久？至於要告知使用者確實是有點難，但對於資料的保存是否只要符合個資就可以了？這個部分也請確認一下。另外，你們在說明欄裡面也提到這個費用以後要支付，到底是誰支付這個費用？是由警政、消防設專線的單位自己來支付電信費用嗎？也請一併說明。,5,LCIDC01_1117001_00008
林靜儀,我可以實際請問使用的情境嗎？你這一條其實所講的就是為了提供緊急處置，所以今天來接這個電話所通報的部分，接獲來電知有傷害他人或自己之虞者，可以洽請電信公司提供救護所需之該人使用者資料；比方說某一個人，他發現他的兒子有傷害自己或他人之虞時，然後打電話通報說這邊有這樣的案子，請他們趕快來，當機關接到這個電話，但又沒有辦法在電話裡面得到很明確的資訊時，你是洽電信事業提供救護所需之該人使用者資料，關於救護所需之該人使用者資料，這兩個可能是不同人吧？有可能是報案的人或正在自傷或傷人之虞的人，所以你這邊拿到的是救護所需之該人使用者資料是報案的人，還是要被救的人？,6,LCIDC01_1117001_00008
林靜儀,問題是要被救的人其電信使用者資料，一般來講，不見得都是他自己登記，比方說有可能是媽媽登記了電信門號給兒子，這時候你到底要通知的是那個媽媽，還是兒子？,7,LCIDC01_1117001_00008
林靜儀,所以現在第五十二條的意思就是，因為過去可能有報案不清楚，不知道去哪裡找這個人，但是你又需要緊急救援，所以你需要這樣的動作，對不對？,8,LCIDC01_1117001_00008
林靜儀,我為什麼會這樣問是，第一個我們要釐清為什麼需要有這一條。第二個事實上是在討論剛剛王委員所提出的，你要再跟那個人聯絡，你要把他的資料消掉，你有沒有可能聯絡到那個根本就不是要被救或是當初要報案的那個人，因為你這邊所寫的是「救護所需之該人使用者資料」，這裡面可能會有A跟B不同人對口的問題，所以是不是其實就像剛剛主管機關所說的，因為我們最後有特別寫上「前三項經辦人員，對於作業之過程及所知悉資料之內容，應予保密，不得洩漏。」這還是有公務人員對於所謂職權上面所獲得資訊必須保密的相關法條予以保障，也就是這麼明確地寫，尤其最後有寫到這個部分還是回到公務人員在執行勤務過程或執行職務過程中，本來就對這些相關的資料必須加以保密，如果洩密的話，會有法律刑責的問題。所以這邊你要再去講說，到底你要聯絡的是誰，然後跟他說我用過你的資料，這件事情我也覺得有待商榷，因為很有可能後來那個人會說不知道你為什麼要打給他，當初辦門號的、跟通知的以及後來需要被援助的，有可能是3個不同的人，我是要釐清剛剛王婉諭委員所提到的這件事情，其實我覺得在執行上真的會有困難。過去我記得是在公務人員的資料保護裡面，他本來就必須確保不能把資料洩漏給無關的人，那這樣我覺得在保障上應該是OK了。,9,LCIDC01_1117001_00008
林靜儀,或者是說，如果後來發生糾紛……,10,LCIDC01_1117001_00008
