speaker,speech_text,speech_number,meeting_id
賴惠員,（9時23分）部長，今天針對中央流行疫情指揮中心是不是有考慮要停播？中央疫情指揮中心在疫情的這段時間伴隨著我們，其實它非常立即性地跟我們報導所有疫情的狀況。六都疫情指揮中心因應疫情日漸趨緩，現在都已經停開了，那CDC有沒有準備什麼時候要停開？或許把它做一個轉型，變成每週一次或三天一次？還是在後疫情時代把它轉型變成重大疾病的預防？部長，請你說明一下有沒有這樣的準備？還有，王必勝指揮官上個禮拜說，這個禮拜他要把口罩令解除，可是我們11月26日就要選舉了，選舉有大規模的人群移動，那是不是不急著解除？因為我們大概在這兩年已經養成很好的一個戴口罩的習慣，反而在這一週把口罩令解除的話，是不是會在11月26日投票的場域裡造成沒有必要的困境呢？部長，請回答。,1,LCIDC01_11111002_00008
賴惠員,好，不會是這個禮拜開放啦？,2,LCIDC01_11111002_00008
賴惠員,這個也是你評估的內容之一？就是可能在內容或時間上做一些改變，3天一次或5天一次？因為疫情慢慢地緩和、融入生活當中？,3,LCIDC01_11111002_00008
賴惠員,就是因為錯亂才要讓你講啊！,4,LCIDC01_11111002_00008
賴惠員,因為我們疫情已經逐漸下緩了，上週確診人數大概接近12萬人而已嘛！,5,LCIDC01_11111002_00008
賴惠員,已經連續6週都一直降。,6,LCIDC01_11111002_00008
賴惠員,好，謝謝部長。接著請諶司長，我想跟你討論一下自殺率問題。我們知道受到社會進步、經濟文化以及疾病等等多種元素的影響，其實已經變成是我們國家更多的壓力來源，尤其是網路世界的興起。其實現在大家庭變成小家庭，家庭支撐力也不再像以前那麼強，有很多的數字告訴我們，從資料裡頭可以看到，15歲到19歲的自殺率不是輕微地上幅，它是陡線式的上升。司長，你上個禮拜特別提到，目前避免民眾由高處跳下的自殺方式，好像有很多不同面向的報導，你是不是可以針對青少年走上絕路最大的因素，因為我們看到很多的統計，不管是小學、中學還是高中、大學，甚至17歲以前跳樓，不一定是跳樓，就是自殺，有很多是因為家長不願意去承認他的孩子有精神障礙的疾病，精神障礙被貼上了不好的標籤。學生也不信任學校的輔導資源，甚至有學生說十分鐘要去跟輔導老師講他的困難，今天被爸爸媽媽罵了，所以心情不好，可是又怕被同學知道，十分鐘又來不及講，林林總總的因素導致青少年一時情緒上來。我們也知道現在的大樓，從工商大樓變為住宅大樓，每個住宅大樓都有陽台，造成青少年自殺死亡的數字往上拉。司長，你談談看。,7,LCIDC01_11111002_00008
賴惠員,所以司長要講清楚啊！像以前我母親那個年代是喝巴拉刈、燒炭自殺，現在是一個衝動性，就像你講的最後一哩路，這個衝動性的死亡是因為大樓興起嘛！大家認為已經從大樓上的一個管理變成是住家式的一個管理，所以我們要來探討，青少年精神上的疾病，正常的孩子不會有這樣的一個困境。這些自殺的孩子大概有七成都有精神上的疾病，七成其實沒有受到輔導的，其中只有6%是有受到學校的個案輔導。,8,LCIDC01_11111002_00008
賴惠員,是啊！所以說跨部會的合作，針對高風險學生的一個族群是非常重要的，這裡我們也要探討大學內部甚至高中、國中裡頭，心理衛生人員其實是有限的，可是地方政府常常又被排拒在外面。所以你們有沒有建構這樣一座橋梁，共同的去預防，讓他們可以一起來解決這些問題呢？再來，WHO建議媒體報導自殺新聞的一個原則，它說六要、六不要。我想這個也提供給司長，你們好好去做一個施政的模式，我認為應該把它講清楚了，就是最後這一哩路造成的一些元素，也是一個很大的困境。好，謝謝司長和部長。最後跟勞動部部長建議一下，你打開勞動部職業安全衛生研究所的一個網頁，當中還引用96年全國工作環境安全衛生認知的一個調查，雖然這個網頁更新的時間是在7月25日。請部長特別去看一下，這個是不應該犯的錯誤，我們應該特別小心一點。好，謝謝主席、謝謝部長。,9,LCIDC01_11111002_00008
蘇巧慧,（9時34分）部長好。部長，今天就跟您討論一下，這也是委員會召委排的議程，包括了青少年的自殺率。我們先看一下臺灣目前自殺率的狀況，不分年齡層標準化自殺率，其實整體而言近年是呈現一個下降的趨勢。就全國自殺率而言，坦白講青少年並不是自殺率最高的一個族群，我們自殺率最高的一個族群是什麼呢？是65歲以上的長者，這是我們根據統計數據的觀察。可是很有趣的，也不是說很有趣啦！自殺這麼令人遺憾的事情不能用有趣，應該說我們的觀察，即便剛剛說65歲以上，是目前臺灣自殺率比較高的一個族群，但整體而言，從101年到現在110年，雖然還是最高，但它是下降的，青少年反過來同樣在這10年當中是第二高，但它一直在上升。部長請問對這樣子數據呈現，有沒有什麼看法？為什麼65歲以上的自殺率，這10年當中，我們可以讓它下降，而青少年的部分，卻略微緩步上升？,10,LCIDC01_11111002_00008
