speaker,speech_text,speech_number,meeting_id
賴惠員,（9時38分）張署長，早安。今天針對全臺的垃圾危機跟你討論一下，全國有24座焚化爐，現在已經有19座滿20年，幾乎都非常老舊，因為焚化爐是每天日以繼夜、24小時地在操作。焚化爐的35年大限已到，如果我們現在不處理這些焚化爐的問題、垃圾的問題，以後我們就會被垃圾淹沒了。所以署長，我要跟你探討的是沒有焚化廠的縣市目前垃圾分流的狀況，以南投來講，南投最慘，它的垃圾必須要分送到4個縣市，包括臺中、苗栗、新竹市，甚至要往南運到高雄市代為處理。你看新竹市也要幫忙新竹縣處理，甚至以我們臺南為例，我們雖然有兩座焚化爐，可是我們的垃圾還是要讓高雄代為操作。對於每一個縣市都存在這樣的困境，不知道署長有沒有什麼樣的看法？,1,LCIDC01_1109701_00010
賴惠員,我想不管是焚化爐的建置、整修或新蓋，環保署都會計畫性地處理，但問題在於，老百姓非常認真做垃圾分類，可是垃圾分類又造成另一個困境，因為很多問題沒有辦法在焚化廠處理。我簡單講，其實廚餘在一般垃圾當中大概占了40%的比例，廚餘可分為生廚餘和熟廚餘，但是每一個縣市的廚餘收取標準不一樣，以臺中市為例，他在收生廚餘、熟廚餘的時候分類得很清楚，可是新竹市就沒有分得這麼清楚，它就是收廚餘，你怎麼看待這個事情？,2,LCIDC01_1109701_00010
賴惠員,雖然可以依照末端的去化做調整，可是中央也應該要有一套標準比較一致性的計畫，因為這裡的垃圾並不代表這裡的縣市就有辦法處理。署長，我再跟你探討焚化爐使用不均衡的問題，我以臺南市為例，臺南市有兩座焚化爐，一座是永康、一座是城西，永康焚化爐大概14年了，城西焚化爐是22年，其實都非常老舊。城西焚化爐每天大概可以處理600噸垃圾，永康是900噸，可是其實我們每週還要再請高雄幫忙代為操作900噸，現在高雄說他自己的垃圾也滿了，每週只能幫臺南處理630噸。其實臺南市的可燃性事業廢棄物已經沒有地方去了，沒有地方去怎麼辦？當然就是拿去亂倒，那亂倒了怎麼辦？清運的價格非常貴，請教署長，你知道現在清運1噸的價格大概是多少嗎？,3,LCIDC01_1109701_00010
賴惠員,對，聽說疫期還會漲到1萬元，清運的價格飆漲造成很多廠商因為沒有辦法就只好亂倒；非法棄置、掩埋也造成農業大市臺南的農田、良田遭受到很大的污染，署長，該怎麼辦呢？,4,LCIDC01_1109701_00010
賴惠員,對。,5,LCIDC01_1109701_00010
賴惠員,是，沒有錯。,6,LCIDC01_1109701_00010
賴惠員,非常好，署長有點到問題，就是進行轉型，製成衍生燃料，可是有一個在我們臺南柳營跟六甲的垃圾轉運站，這個示範場每天處理100噸的垃圾分類，你們重新啟動，讓它變成衍生燃料，也就是RDF或SRF，可是問題就是這個計畫停擺了，可見也是失敗的。署長剛才回答本席的時候說，當初這個焚化爐是針對家庭垃圾來設計，可是這也不對啊！怎麼會一個這麼重大的政策卻是這樣規劃呢？難道我們全臺灣就只有家庭垃圾嗎？那其他可燃性的廢棄物到哪裡去了？所以你應該不能就這樣簡單的回答吧！,7,LCIDC01_1109701_00010
賴惠員,可是一樣都是垃圾啊！,8,LCIDC01_1109701_00010
賴惠員,是，沒有錯。,9,LCIDC01_1109701_00010
賴惠員,署長，當然大家都知道，其實這幾年臺灣民眾已經被環保署教育得非常好，像垃圾的分類，大家都分類得非常好，可是從前端的源頭到後端的處理，一樣都進到焚化爐，焚化爐就必須承受塑膠類在燃燒後產生很高的溫度，這樣會造成焚化爐的使用期限越來越短。環保署已經有發布很多關於SRF發電的宣示，可是已經過了一年，我希望署長將你們這整個研議發電的計畫提供一個書面的資料給本席，好不好？,10,LCIDC01_1109701_00010
賴惠員,本席肯定你們從源頭做垃圾減量，可是你們還是要再加油，因為我們真的已經快要每天都跟垃圾共存了。,11,LCIDC01_1109701_00010
賴惠員,謝謝。,12,LCIDC01_1109701_00010
吳玉琴,"（9時49分）署長早，剛剛您在報告裡面有特別提到二行程機車剩餘的數量，以105年為基準的話，減了三分之一，剩下50萬輛。我今天主要就是針對移動污染源，你對第一期到第四期機車這個部分，訂定在112年達成190萬輛的目標，這個目標大概占總量474輛的四成。接下來是柴油車，柴油車一到三期大概有11萬2,000輛，這是107年的資料。剛剛您在報告時有特別提到，老舊大型柴油車的汰換也大幅增加，總量大概十一萬多輛，大概就是4成約5.4萬輛的淘汰量。在我們討論移動污染源的時候，我們真的非常需要趕快協助汰換老舊柴油車，包括用過濾網或什麼措施，就是要趕快換成比較好的，為了推動這個政策，我們增加了很多經費跟力道去處理。但是我要請問署長，你們設定的目標都是四成嗎？我們大概要花多久的時間汰換二行程、一到四期的機車還有一到三期的老舊柴油車？你的目標是定在什麼時候全部整個汰換掉？目前並沒有看到你們遠端的目標，112年的這個數字好像還不是目標。",13,LCIDC01_1109701_00010
吳玉琴,我們當時有棒子跟蘿蔔兩個工具，現在蘿蔔已經下去了，比如說汰換新車有貨物稅的減免，還有就是我們有補助一些經費，這兩個工具已經下去了，目前還是在緩慢進行中嗎？,14,LCIDC01_1109701_00010
吳玉琴,所以這個部分比較沒有呈現你所謂調修的部分嗎？,15,LCIDC01_1109701_00010
吳玉琴,那一部分也是在減碳跟改善空污。,16,LCIDC01_1109701_00010
吳玉琴,所以有兩個手段，一個就是汰換，一個就是讓他們去調修，讓空污減少。,17,LCIDC01_1109701_00010
吳玉琴,好，所以就等於雙管齊下，但是沒有訂定目標說要在什麼時候完成這整個汰換。,18,LCIDC01_1109701_00010
吳玉琴,好，謝謝署長。我接下來想要跟林次長討論一下，因為我一直都很關心蘭嶼的問題，蘭嶼的火力發電廠是柴油發電廠，所以在島上其實都還是有空污問題跟噪音問題。我想請教林次長，我知道國發會對澎湖這樣的觀光示範島、低碳示範島4年投入209億元的經費去執行，在風力發電跟太陽能發電都有實施國家級的措施。蘭嶼跟綠島這兩個小離島不是縣級的，就只是一個鄉，對於這種島嶼、離島式的能源，你的看法怎麼樣？在我們之前去訪談的時候，蘭嶼每度電大概是13.5元，平均一度電要13.5元的成本，這是很高的成本，這部分不知道能源局或經濟部有沒有一些計畫？對於2050年淨零碳排政策，像這樣的離島是否能夠仿照澎湖這樣加強綠能和所謂低碳的措施？政府有沒有打算對蘭嶼和綠島有一些能源政策的作法？,19,LCIDC01_1109701_00010
吳玉琴,還有地熱的可能性。,20,LCIDC01_1109701_00010
吳玉琴,我剛剛提的是政府投入，因為平均一度電13.5元的成本其實還滿高的，如果要鼓勵民間的話，有沒有空間？我知道你們對於離島地區綠電的躉購費率只有比本島增加15%作為鼓勵，而這15%的鼓勵，在本島的原住民地區、偏鄉地區還有民間投入的機會，可是在離島的話，我覺得基本上是沒有誘因，對於離島，如果要鼓勵民間參與，有可能提高補助、所謂的躉購費率可以增加嗎？,21,LCIDC01_1109701_00010
