speaker,speech_text,speech_number,meeting_id
王婉諭,"（9時23分）主席、各位列席官員、各位同仁。次長，今天主要是要討論「社工回捐」的問題，我相信你也有看到最近的新聞，這個問題一直都有持續出現，也不是今天或這個禮拜唯一發生的新聞，其實這個問題是長期存在的。「社工回捐」的問題一直都非常嚴重，也非常普遍存在，這次案件的陳情者來自於晚晴婦女協會，其所核定的薪資為3萬4,000元，但是實際上卻又知會員工，他的本薪只有2萬7,000元，這中間的差異被要求要回捐到其所屬的機構，同時又惡意逼迫員工簽署離職文件，導致他在身心俱疲的情況下，甚至產生輕生的念頭，其實這個問題並不是偶發，也不是單一事件。我們先看晚晴婦女協會這幾年所領到的政府補助方案，我們整理出3年9個計畫案，但其實不只這9個計畫，總共是14個計畫案，我們列出來的這9個是屬於有連續性的計畫，而且是有補助社工人力的經費方案，也就是絕大多數的方案都已經有補助人事費用，而且有明定薪資，所領的補助款總共超過580萬元，在拿著政府補助卻又剝削員工的環境下，這些社工的主要工作是協助弱勢以及服務需要支持的個案，政府要如何讓這些社工人員能夠安心地在職場上工作，或如何杜絕一邊領取補助，卻又一邊違反社工工作權益的惡劣環境？",1,LCIDC01_1097101_00005
王婉諭,只要返還金額就夠了嗎？,2,LCIDC01_1097101_00005
王婉諭,過去回捐情況一直普遍存在於社工界，但過去要認定其實非常不容易，包括現在晚晴的這件事情，我們理解的是高雄市有開罰或者是輔導，但是目前都沒有針對勞基法第二十二條薪資不當的部分做懲處。也就是說，如果這個案件要做回捐的認定，其實是非常不容易的，所以我想請教，剛才您提到，如果這個作業辦法要做修正，它回捐的認定會是如何？如何認定它確實有這樣的情況？,3,LCIDC01_1097101_00005
王婉諭,是，沒有錯。這就是我們剛剛提到的，雖然這些補助方案都要求要全額給付，但是實際卻不是如此。確實我們從全臺社工工會2018年勞動權益問卷調查結果發現，社工界「回捐」的不成文規定，其實是普遍地存在的，希望透過這樣的方式迫使社工資助這個機構，讓它能夠繼續維持營運。既然這個問題，您剛才也說處理過好幾次，我們到底要如何全面性的檢視，又或者是剛才提到的，雖然已經有薪資的規範，但是在回捐認定上非常地不容易，其實這件事情在在壓迫到社工的工作權益，也壓迫他們的心情和他們的專業。我們想請教的是，這部分未來會有什麼更積極的作法？因為剛剛聽到的都是會有相關的規範，但並沒有很清楚的知道，有什麼比較有魄力或確切的方法能夠避免回捐的情況。,4,LCIDC01_1097101_00005
王婉諭,就一樣的，我剛才提到的是，雖然有這樣的情況，但這些情形要認定是非常困難的，包括過去的案例，有些社福機構會給付全額薪資給你，之後再要求你拿現金來回捐，導致在金流上沒辦法確認，無法認定回捐的事實。我們想請教這部分該如何避免，也希望這個情況既然已經不是一次、兩次了，而且有非常多不同的樣態，我們應該要更全力的、更大力的來遏止這件事情。民團也提出希望能夠公開回捐機構的資訊，讓新進社工有所選擇、有所警示，又或者是如何有效遏止違反社工回捐的這些機構，然後能夠訂定退場機制，我們希望衛福部能夠積極來協助，而且聆聽他們第一線的聲音。我們剛才提到，包括回捐的認定該如何進行，其實這幾年來，衛福部有表示理解這個情況，也希望積極處理，但是都沒有更積極的作為來遏止。,5,LCIDC01_1097101_00005
王婉諭,我想請教一下，因為像這次晚晴的事件，其實有超過20位員工發生這樣的情況，衛福部能否正視這個問題，對社工界公開說明，未來補助辦法以及未來的作法要如何來避免回捐的情況發生，然後我們一起來檢討，包括剛才提到的回捐機制如何認定等等，希望衛福部能夠站在捍衛社工勞動權益下，重拾他們對衛福部的信心、重拾他們的工作熱情，是否有機會請衛福部召開這樣的說明會，對大家說明或發出類似的聲明？,6,LCIDC01_1097101_00005
王婉諭,這部分什麼時候能做，尤其是針對現在這件事情以及未來整體回捐的情況來做說明和規範？,7,LCIDC01_1097101_00005
王婉諭,新的補助要點預計明年上路？,8,LCIDC01_1097101_00005
王婉諭,能不能給我們一個清楚的時間點，同時我們也希望來檢討回捐事實的認定方式。,9,LCIDC01_1097101_00005
王婉諭,好，希望一週內告訴我們確切的時間，以及剛才提到回捐認定的部分，因為就我們所瞭解，這部分還沒有開始做積極的檢討，導致過去回捐一直沒辦法被認定，而無法遏止這樣的情況發生，所以希望能夠好好一起來檢視。,10,LCIDC01_1097101_00005
王婉諭,另外，想請教醫材「極限值」及醫材新制的部分，其實從8月開始就引發許多社會輿論壓力及反彈，表示這部分不應該匆促上路，所以從8月開始一直延遲到9月，經過一些討論之後，9月底從醫療上限值公布改為極端值上路，但是後來9月底又將時程延到10月25日為最後期限，意即再過幾天就是最後期限。衛福部希望這些違反極端值的醫院能夠提出說明，然後讓民眾知道，我想衛福部的目的就是希望民眾能夠有所選擇、有所評價，他們所選擇的醫材是否為合理的價格，但是我們想請教是，就我們目前看到的政策，還有目前實行的狀況，雖然3天後就應該完成登錄，但是目前大概有三十多所醫院尚未重新登錄或更新價格，未來有什麼積極的措施，讓他們能夠在3天內補足這樣的資訊？,11,LCIDC01_1097101_00005
王婉諭,是，所以改為極端值。,12,LCIDC01_1097101_00005
王婉諭,意思是說，雖然希望10月25日能夠做完這些完整的調查及登錄，但是現在並沒有這樣的期待，可能還需要更多的時間。,13,LCIDC01_1097101_00005
王婉諭,我們也看到另外一個問題，這個政策上路之後，如果超過極端值的部分，在醫材比價網上會用標註空白的方式，代表它超過極端值，我們想請教如果標註空白的話，民眾能夠知道它實際的狀況嗎？又或者是能夠知道它代表的意義嗎？透過醫材比價網能夠達到讓民眾選擇的目的嗎？,14,LCIDC01_1097101_00005
王婉諭,意思是說，雖然這個政策已經上路了，但其實還有很多東西待討論。,15,LCIDC01_1097101_00005
王婉諭,瞭解。同時我們也希望你們能夠提出相關的評估，如果已經有相關的評估，也請讓我們知道。其實醫材的比價來自於醫院所在地，因為交通或醫院規模大小都會影響購買醫材的價格。我們想知道，針對這些小醫院，因為相對來說他們的數量比較小，也可能不在都會區的範圍之內，所以醫材上限或醫材極端值限制會不會影響到他們的營運，或對小醫院的影響是什麼，你們是否有做過評估？,16,LCIDC01_1097101_00005
王婉諭,是，完全不同。,17,LCIDC01_1097101_00005
王婉諭,所以已經做過相關的評估報告嗎？,18,LCIDC01_1097101_00005
王婉諭,落差的部分我們知道，我想問的是醫材新制上路後，對小醫院的影響是什麼？是否有做過相關的評估？,19,LCIDC01_1097101_00005
王婉諭,我想請教，如果剛才提到還有很多需要待討論的地方，也還沒有做過影響的評估，我們就匆促地把這樣的新制上路，或這樣的要求是合理的嗎？是對的方式嗎？政策上路之前我們不是應該先做好相關的討論及評估嗎？,20,LCIDC01_1097101_00005
王婉諭,這部分我們理解，但是我們剛才還有提到，現在看起來是既沒有辦法保障民眾知的權利，而且又匆促上路，很多的討論和評估還沒有做完，我們覺得在還沒有做完這些評估和討論之前，就直接將這樣的政策上路，其實不是一個很好的做法，我們還是希望衛福部能夠慎重來檢視。,21,LCIDC01_1097101_00005
王婉諭,謝謝。,22,LCIDC01_1097101_00005
徐志榮,（9時36分）主席、各位列席官員、各位同仁。次長，辛苦了，在這裡要先謝謝你，以前我們苗栗財政的事情，時常麻煩你了。,23,LCIDC01_1097101_00005
徐志榮,"我其實對你的報告有點小小的疑問啦！109年9月底你查獲了1,335萬包，等於133萬條，比108年同期多出來200多了萬包，我的意思是現在因為疫情的關係，大家都沒有出國，可能都是漁船走私的。",24,LCIDC01_1097101_00005
徐志榮,就不是在海關那邊過來的，也不是飛機那邊過來。,25,LCIDC01_1097101_00005
徐志榮,那個可能性是很高，因為現在你看不能出國了，免稅菸也不能買了，走私的菸可能也比較便宜，所以那方面比較多。我只是覺得奇怪，怎麼不能出國了，還會多查獲這麼多萬包。延續剛剛主席一開始在問的，剛剛也有長官回答，現在在海關的加熱菸是查扣嗎？,26,LCIDC01_1097101_00005
徐志榮,也不算沒收，是查扣？,27,LCIDC01_1097101_00005
徐志榮,查扣8萬條。,28,LCIDC01_1097101_00005
徐志榮,也不能補稅？,29,LCIDC01_1097101_00005
