speaker,speech_text,speech_number,meeting_id
蘇巧慧,謝謝主席。衛福部薛次長、各位同仁、在場委員同仁及各位女士先生。今天公聽會的主題是「長照2.0總體檢暨長期照顧服務法修法」，我想政策和法律是用來解決社會上的種種問題，所以今天我們首先肯定衛福部過去幾年的努力，從2017年1月開始實施長照2.0，到今（2021）年10月使用人數已經高達37萬，服務人數成長很多，可見得長照愈來愈好用，這一點是要肯定的，但是因為還有很多空間要努力，所以政策應該還要調整，甚至法律也應該要修整，這就是今天我們在這裡的目的。過去我利用提出修法的版本或質詢的機會，甚至是審查預算的時候，主要關注在四個面向，在這裡一併讓衛福部再次統整。第一個，我關心長照機構的經營困境，尤其像我來自又不是都市又不是偏鄉的非山非市地方，我們的土地成本、房屋租金、人力成本高昂，這些都還是長照機構的經營困境，之前我提出過，我認為政府要鼓勵布建長照硬體，獎勵補助業者投入經營。第二個，聚焦在人力資源的短缺，我再次提出，我認為有短中長期三種，短期的應該是政府要保障照服員、家庭照護者的工作權益，中期的是甚至給予更多獎勵，剛剛的是保障，這邊的是獎勵長照人員、家庭照顧者提升個人的知能。第三個，規劃長期照顧服務師的職銜、職務，讓他的社會地位可以提升，甚至培育人才，這是在人力短缺的部分。第四個，長照資源使用者的安全及照護品質的提升，這是使用者的部分，我認為國家應該積極推動輔具運用及服務政策，這是我過去也多次主張的，甚至政府應該提供法源，查緝不法照護業者，確保合法業者不但可以妥適經營，使用者的人身安全也更能夠得到照護。最後應該擴大財源，引導民間投入長照產業，這個部分我在過去也曾經多次表示，應該透過獎補助讓民間資源能夠投入，甚至今天是第一次提出，我認為可以推動健康加值制度，這個部分可以另外再討論，但這四個面向是我過去長期累積數次提出的。在這裡要跟大家說明為什麼我提出這四個面向？主要是因為我來自新北市的樹林、鶯歌、新莊區，這個地方既不是大都市，也不是政策引導的偏鄉地區，所以我們的經營有我們的困境，但我們有沒有需求？其實是非常需要的，所以在這個特別辛苦的地方，我們也很期待，我已經多次提出，希望衛福部長照司對這種非山非市的地方能夠給予更多的支持。因此今天我直接請第一線的工作者，有大型住宿機構清福養老院的陳院長在現場，這是代表非山非市地區的大型住宿機構，以及金大心居家長照機構，這是我們這邊中小型的日照機構，剛好是兩種不同的種類，一個是大型住宿機構，一個是中小型的日照機構，我們希望帶來第一線直接的困境或者是任何問題，甚至也有好的，要繼續持續下去，像這樣第一線的聲音。我認為業者只要反映現況就可以了，並不需要提出任何解方，因為解方是我們作為中間的橋梁應該溝通的，以及政府應該有提出對策的責任。像剛剛各部會雖然非常認真的報告，但我想都只是數字和政策，要轉譯成大家聽得懂的，或是民間能夠執行，甚至是使用者能夠知道原來政府做了這些服務，其實是有距離的，所以我想政策的制定者以及我們立法委員這些翻譯官和第一線的努力工作者，今天希望藉這個場合可以一起來努力。因為今天的時間稍微有點長，委員大概不會坐到全程，但是我辦公室的王偉任助理會全程參與，如果大家有什麼問題也可以讓偉任為大家服務。謝謝主席，也謝謝所有的在場人士，謝謝。,1,LCIDC01_1112001_00007
賴香伶,"各位與會的專家、學者代表，還有機構的好朋友，衛福部、勞動部、國發會及原民會都有代表在這裡齊聚一堂，難得110年的年尾我們面對整個國家對於長期照顧體制的總檢討能夠有公聽會，在修法上面能夠急起直追。在立法院第10屆第4會期好像只修過一次長照相關的法規，我覺得有點遲延，特別是民間對於很多長照相關的制度及法制面的規範提出很多的版本，長期呼籲政府能夠看到照顧者、被照顧者的相關處境，還有國家盤點資源，在2.0要投入4,000多億元，是不是用對地方？我相信來自民間的第一個聲音是希望今天的公聽會各個委員及政府部門能夠很清楚面對。首先以我過去在地方政府的服務以及過去對於很多勞動權益的關照，我認為，長照有個現實的問題是大家一直知道但不知如何對待的，就是我們有26萬左右的社福移工，這樣的人力資源過去我們說他不能成為替代性，他是補充性，但我認為從結構上來看，他其實是主力，而非補充性。在這樣的前提之下，我們在制度面引進移工之後，國家總體照顧的缺口以及資源配置是否有當？所以我想第一個還是長照人力的部分，剛剛看到衛福部及勞動部的報告，所有都是衛福部定規則，勞動部做職業訓練的招攬，甚至現在連失業勞工都要優先轉入長照人力，所以資源上已經比過去充裕，可是結果是什麼？參與的勞工、本國人願意擔任照服員嗎？其實數字會說話，並不多。總而言之，我希望我們還是要正視，在長照人力裡不分本國、外國，如何整體搭配進長照法裡？這是要修法的。這次長照盟的版本裡面很清楚提出幾個前瞻性的作法，比起國外我們其實不是創新，但是在國內談都不能談，我希望今天衛福部、勞動部能敞開胸懷處理。第二個是資源配置，在長照機構裡面，現在很多學校因為涉及少子化要轉型，所以在今年唯一的修法就是讓一些學校的設置能夠引入長照機構，同時搭配實習，讓學生們提早理解這個職場。可是我問了衛福部長及社家署，迄今為止，沒有一家學校來申請，也沒有任何實務的經驗進入審議，更沒有設置成功的可能，所以這個政策修法到底當時為誰而修？有潛在的對象是主動去協助，讓他可以上路作為一個model，還是就是一個閒置土地使用方法的修法解套？這個我也不知道，所以希望薛次長今天也能夠回應這到底是不是政策，如果是，地都有了，空間也有了，剩下的是年輕人投入長照體系的就業職場政策以及職業倫理認知是不是一個好的方法，也希望能夠在這裡處理。第三個還是錢的問題，大家都曉得，很多的家庭在講，如果我申請移工，但是對於長照資源我如何使用？其實地方政府宣傳的力道不少，但是還是很多人不解。總體來講，因為預算本身是來自於遺贈稅、菸酒稅，還有政府的預算撥充等等，未來這樣的作法是不是還會延續，還是有可能調整成整體上面的，包括過去談到的長照捐，就是一些國人的年紀達一定程度以上者要加入長照險？這是高齡社會必須承擔的部分。結構上的數字不提，光到2026年左右，我們全國超過65歲的人口會占20%以上的話，這個驚人的沉重負擔可能也不是剛剛講的這種浮動性的遺贈稅、菸酒稅可以承擔，那是否還要開始討論財源的問題？未來由此往外推十年、二十年會是很艱困的長照負擔，國家要總體把人力、硬體、財源備齊，才會是一個負責任的政府應該要有的態度，以上，謝謝。",2,LCIDC01_1112001_00007
蔣萬安,"主席、各位委員，還有今天與會的專家學者、行政機關代表。首先，很感謝主席安排今天這場公聽會，失智、失能的長者需要長時間的陪伴跟照顧，對於長照資源的需求也會持續增加，我們現在的長期照顧十年計畫2.0，也就是現在的長照2.0是在2017年正式上路，到今年剛好滿五年。雖然近年整體的長照服務量能有一些提升，但是整體的長照資源依然存在分布不均的問題，根據衛福部的資料，去年長照的需求人數達到82.4萬，但是真正得到長照服務的人數只有35.7萬，長照的服務涵蓋率只有54.69%，剛剛次長報告，最新的覆蓋率達到55.38%，也就是說，將近還有一半失能、失智的長者沒有取得長照資源。這部分上次我在衛環委員會質詢時也有提出來，臺灣的老人福利機構存在分布不均的問題，去年臺北市的需求床位數達到1.2萬床，但實際供應床位數只有6,800多床，老人福利機構床位供不應求的狀況也逐年上升。衛福部雖然一直編列預算，希望能夠鼓勵地方政府開設長照機構，但沒有解決國人長期長照意識不足、長照資源城鄉分布不均等問題，還是難以讓每一個有需求的家庭都能得到長照資源的照顧。第二個，對於長照給付沒有考量失能者實際狀況。在座很多專家學者應該也很清楚，現行長照補助制度依然存在漏接的情況，因為長照給付額度是依照「長照需要等級」（CMS）判斷的，但是很多失能失智者的CMS判斷，其實際的CMS判定往往高於原評定的CMS，可能實際的狀況會更嚴重，為什麼？因為可能出現BPSD（失智者具行為精神症狀）或者是失智者的日落症候群都可能導致晚間照顧較為困難的情形，所以造成這樣的落差。我們希望主管機關能夠注意到長照給付在實務上存在這樣的缺漏，應該儘快改善CMS等級判定的方式，以及訂定適時、適度跟更新CMS等級的方案，能夠提供更適切的補助額度與照顧到失能失智的長者。最後，本席認為現在的長期照顧服務法過於強調服務提供者的管理，但缺少對於服務需求者以及家庭照顧者的權益保障，所以本席提出的長照服務法修法草案，就主張要把「服務需求者、家庭照顧者及長期照顧服務人員」納入法律規範，並將看護移工納入長照人員，解決長照人力不足的問題。另外，設置「長照服務審議委員會」廣納各方民意融入決策，把長照相關的資訊公開，提供公民監督。第三個，本席提案內容是參考美國的作法，建立「長照公評人」制度，由公評人來獨立監察長照相關事項，協助長照申訴及爭議的處理，並依據每次監察的結果及申訴調查等事項內容定期提出制度改善建議之報告，作為政府在長照政策的規劃及執行上的重要參考。確保民眾的聲音都能夠充分地反映，讓整個長照制度能夠更貼近國人的真實需要。今天這場公聽會的主角還是在場的專家學者，我就不佔用太多時間，以上提出的幾個問題及建議，等一下專家學者可以有更深入的討論。再次謝謝主席、謝謝大家。",3,LCIDC01_1112001_00007
洪申翰,主席，各位專家學者、部會代表，大家好。針對今天長照2.0的總體檢，我主要是想提一部分的想法，這也已經質詢過很多次，不管是衛福部、勞動部，印象中曾經問過衛福部的石次長或陳部長，使用外籍看護工的家庭算不算是整體在長照資源應該涵蓋的範圍，我認為這是一個很關鍵的問題，因為我跟衛福部討論過好幾次。談到長照資源，現在看起來數字上都是足夠的，但前提是沒有把使用外籍看護工的家庭納入，所以會是足夠的狀況。如果按照就業服務法的精神來說，按理這些外籍看護移工是補充性的人力資源，所以在主、客觀上已經出現有點顛倒的狀況，也就是我們先設定這幾十萬使用外籍看護工的家庭未來仍會持續使用外籍看護工，所以並沒有更系統性地將他們納入長照系統應該涵蓋的範圍裡。因此這裡面有個問題就是，移工系統跟長照系統間是不是應該做一個更上位的專案來整合及結合？我認為這個問題一直存在，而這個問題並不是一個抽象的概念，它已經確切地進入到現在移工系統跟長照系統運作上出現的種種困境，就像接下來臺灣移工按照現在國際情勢跟國際移工市場來看，很明顯地未來移工聘僱薪資只會一路往上。當移工聘僱薪資一路往上的時候，會有很多重症的家庭或者是相對辛苦地使用外籍移工的家庭，可能會遇到負擔不起的狀況，當他遇到這個狀況時，需要更多來自公共長照資源來協助度過難關，這當中其實會有非常多具體可以整合的問題，包括現在正值疫情期間也是一樣。去年因為疫情的原因，所以很多外籍看護移工沒辦法進來，衛福部有主動釋出的善意，提供長照喘息服務給這些使用外籍看護工家庭。但是如果把數字調出來就會發現一個事情，去（109）年真正申請喘息服務的，看起來非常少數，大概占不到二十分之一，甚至申請喘息服務並回報使用經驗，包括覺得窒礙難行或者制度上面很卡的地方，但我們必須給予肯定，就是衛福部願意在長照資源上，跨過原本看起來移工系統跟長照系統之間的邊界，這個部分必須給予肯定。但也真的很多次跟衛福部、勞動部討論，那後續呢？除了目前的喘息服務以外，後續可以負載持續結合的進程為何？我也發現幾個問題，第一個，就像剛剛說衛福部甚至對於使用外籍看護工的家庭在哪些地方需要照護，且對這些受照護者的背景跟資訊都不是那麼瞭解，也就是當你對於使用外籍看護工的家庭之受照護者不瞭解的時候，其實非常難去規劃怎麼提供適合的資源，不管是量、質或是更精準的人力資源都會很困難。所以這兩套系統之間，還是出現格格不入的狀況。所以我一直希望，行政院、陳部長，或是跟許部長應該整合出一個跨部會的工作小組，因為這才會是未來臺灣長照長長久久解決方案的出路，我自己認為一定是如此，然而是不是可以一步到位？不一定，但一定是往聯立方程式的這個方向求解，不然未來移工薪資上漲的限制式就擺在這個地方、對於長照受照護者的需求就是擺在那個地方，這幾個限制式擺在這裡的時候，你必然要往這方向走。只是我幾次質詢之後，坦白說目前還沒有看到移工系統跟長照系統有更戰略性的整合作法，目前一直沒有看到，怎麼打破這中間的藩籬？現在就只有喘息服務的部分，可是喘息服務的使用，我目前聽到很多申請者的回報，都還是有一些問題。所以是不是可以從點、線、面、從技術問題到尚未整合的人力資源問題，甚至是大的國家政策發展的問題上，更綜合來看。今天薛次長、勞動部都在場，我希望你們能把這個意見帶回去，兩部真的好好談一次，甚至如果需要行政院一起出來成立比較大的專案小組或專案計畫來整合的話，我們在立法院都非常支持，因為上位的問題不解決，我們都是在下面去應付這個大的架構所帶來的缺陷、面對枝節的問題，我覺得就變得很可惜。以上，這是我的意見，謝謝。,4,LCIDC01_1112001_00007
蔡壁如,各位長官、各位長照學會的專家學者，大家好。其實過去有很長一段時間，各個學會都在討論長照系統的修法必要性及修法方向是如何。我們還是要想一下，臺灣其實已經要面臨到超高齡的社會，隨著65歲以上的「年輕老人」及90歲以上的「老老人」的人數逐年增加，造成我國扶老比又創新高，據內政部最新統計，2020年的扶老比為21.79%，今年更來到23.8%。換句話說，平均每4.5個工作人口就要扶養一名老人，不僅年輕人負擔大，其實也需要更多的長照人力，這也是今天公聽會的必要性之所在。現行的長照法對於我國長照人力資源的開發、收退費、人員薪資及監督考核等，都採用諮詢制，雖然彈性比較大，但嚴格審起來漏洞比較多，若可以將強制效力較低之諮詢制改為審議制，並輔佐以協調會或公聽會的方式，讓民團及政府能夠進行有效對話，也許能夠亡羊補牢，儘可能將長照體系修補完善。除此之外，長照財源也是需要解決的問題，長照基金用途從106年度的13.54億元成長到110年度的491.7億元，增加了36倍，基金來源因為財源成長有限，自109年開始就已經入不敷出，預估今年基金短絀將超過100億元。從數據來看，全臺灣的外籍移工高達31%的比例是從事照顧性質的看護工作。目前聘請外籍看護的家庭，似乎也是被長照體系排擠在外，除了針對外籍看護工的專業服務技能培訓及喘息服務能夠使用長照資源，面對未來高齡化失能人口比例逐漸攀升，外籍看護工即服務提供者可有長期規劃成長或追蹤機制，一來可以確保外籍看護工的照顧品質及失能者的安全，讓失能者能夠真正得到適切地照顧服務；二來可以確保外籍看護工可以得到喘息服務，保障勞動權益。最後，我想要表達得是家庭照顧者也可以從這個方向切入，過去針對照顧者的喘息服務，仍然是照管中心針對失能個案的評估列表中發現照顧服務提供者的壓力後，轉由家照中心做服務，家照中心未來可以與照管中心的資源密切結合，正視這些照顧服務提供者的資源挹注，也可以讓家照者能夠從長照資源得到減緩照顧的壓力，進而讓這樣的長照悲歌慢慢地止息。因為長期以來，這些家庭看護工其實就是長期壓力問題沒有得到舒緩，也造成很多家庭悲劇。今天能夠召開這樣的公聽會，我想可以好好聽聽這些團體與民間專家學者的想法。長照2.0一定有修法的必要，但如何修可以普遍照顧到大家的共同需要，而又不會浪費資源，才是今天公聽會最主要的意義。謝謝大家。,5,LCIDC01_1112001_00007
范雲,主席、各位學者專家、各位同仁。關於長照這個很重要的議題，真的要感謝莊競程召委今天召開這場公聽會，民間認為今年5月長照法修法這樣的時間實在太快了，大家覺得有很多遺憾，因為長照法修法很重要，很多議題卻來不及討論。我剛才在辦公室聆聽多位委員與專家的發言，有些議題已經談到了，但我還是要強調，我認為目前的長照需要改善，而且是迫不及待的事。首先，我真的很希望長照法能再修，而我自己的版本就是針對現在需要的，也就是三種人的尊嚴與權益都要照顧到，長照才能做得好，分別是服務需求者、家庭照顧者還有長照服務人員，所以我希望，在立法宗旨中就能把我們要做好長照的這三個主體都標示出來。今天來了非常多的需要使用服務者，理想的長照當然要以服務使用者的需要為基礎。首先，長者團體已經知道不應以安全為由裝設監視器、忽略對長輩隱私的保障，這是很重要的。另外，長期被忽略的失智症患者及家屬非常需要支持，所以我希望把身心失能者的社區服務據點明文納入社區服務條文，這在目前也是非常重要的，也就是要有法定的社區服務。我們也要肯定身心障礙者發展自立生活的能力，由於他們有非障礙者沒有的獨特經驗與知識，所以我希望提供同儕支持，因為這部分也是目前所缺乏的。還有剛才與會者提到的，目前的長照諮詢委員會應改為長照審議委員會，提高決策成員中服務使用者的多元性。這其實也是政府可以做到的，未來就應在法律中明文規範。家庭照顧者也是被長期忽略的。他們一樣是長照服務需求者，依國際經驗，我們看到英國與澳洲都獨立立法，也就是從國際經驗上已看到家庭照顧者應被視為新的主體，設計支持與喘息服務。然而剛才洪申翰委員提到、我自己也質詢過陳時中部長，政府有這個美意安排喘息服務，可是使用率非常低。根據衛福部統計，九成有申請資格者都未使用，原因就是不想用、不知道或太難用，也就是知道的人覺得太難用。但國際上早已看到這塊的重要性，所以我希望明文納入家庭照顧者為保障對象，建置家庭照顧者的支持服務據點。很重要的是，應該提供至少周休一日的喘息服務。我自己的版本在上會期已通過一讀，我認為這樣的法源基礎才能讓長照服務真正成為家庭照顧者的後盾。我們也知道，好的長照服務不可能忽略實質從事長照服務人員的狀態，因為長照服務人員就是其中的血肉。長照服務者其實可能處在高體力負擔、高壓力與高張力的環境，但現有針對長照服務的定期調查完全排除他們的狀態，我們應該在定期調查中把他們的身心健康、勞動條件與職業傷害納入調查。我們也應該為外籍移工個人看護實質提供服務。外籍移工個人看護長期被排除在長照管理體系之外，為了確保人員的專業訓練、服務品質的穩定，雖然是艱難的工作，仍然應該逐年將他們納入長照管理體系，不再由個人聘僱，而且應該接受國家的正式訓練，逐步轉由機構管理及聘僱。這點在其他國家也都有經驗，臺灣其實應該走向這一步，才能確保這樣的服務，包含我們剛才講的三者主體都能被納入。今天很感謝的是，由9個民間團體組成的長照權益監督聯盟不斷為長照法奔走，也謝謝大家，各個不同團體來到立法院參加公聽會。各位的意見對我們非常重要，我會聆聽，我的辦公室也會繼續聆聽大家的意見。今天次長、司長亦在場，請行政部門傾聽來自民間團體第一線的聲音，好好審視現有長照服務中服務需求者、家庭照顧者與長照服務人員這核心三者的需要，希望行政部門儘速回應，我也非常期待我們立法院再次排審。謝謝莊競程召委今天召開這場公聽會，我認為非常重要。謝謝。,6,LCIDC01_1112001_00007
張育美,"召委、與會機關代表、專家，大家早安。在超高齡化社會的道路上，長照政策的推行不僅服務多端，提供服務的模式也相當多元，不管在需求與被照顧者方面都相當多元，如何在不同型態服務的排列組合中找出最適切以及適合民眾需求的長照體系是我們在關懷的。然而，目前國內長照的骨幹依然是仰賴稅收制度的長照2.0，在預算規模的內在限制下，我們理解，在服務的規劃上勢必做出取捨，排列出優先順序。有些團體認為應予壯大居家式、社區式照顧服務模式，有些則認為不能偏廢住宿機構的發展。但是無論如何，我認為各種立場的選擇沒有優劣與對錯，彼此的共識都是建構一個長久的、務實的長照體系，以解決超高齡社會長者失能照顧的問題。以我過去身為醫院經營者的經驗，我注意到許多重度失能者在離開醫療機構之後，因為家人無力照顧，長者在離開機構之後除了健康每況愈下之外，也頻繁進出醫院。在新聞報導中，我們也看到所謂長照悲歌的不幸事件，所以我格外重視住宿式機構的量能是否足以滿足被照顧者的需求、是否能夠分擔家屬照顧的壓力。以長照2.0計畫中推估的長照需求者人數來看，今年失能人口將有69.2萬人，請看這張圖。以衛福部向來採用的兩成機構使用率來看，住宿機構需求是13.8萬床，今日我們則在書面報告中看到目前住宿機構總床數是11萬床，中間還差了2萬8,000多床；相較於衛福部網站上106年12月的住宿機構資源，當時可提供床數是10萬5,939床。至於推估失能人口是69萬人，機構需求床數方面，110年度、也就是現在缺的是2萬8,000床。而在106年，以60萬失能人口的兩成住進去估計，所以提供10萬5,000多床，缺口是1萬6,400床。也就是說，4年之後，床數還是在缺，而且缺更多，缺了2萬8,700多床，顯然在4年之後，到了今（110）年，住宿機構的量能成長追不上失能人口增加的速度。根據這些數據，我也看到部分家庭照顧者因為住宿式機構入住不容易，被迫承受沉重的照顧壓力，機構式長照服務應該同樣屬於長照多元發展的一環，因為家庭也需要有選擇。也就是說，當家庭照顧者選擇承擔照顧責任時，我們固然要給予一些支持、喘息服務，但當家屬無力承接時，機構式長照也要有能力銜接，但床數如果不夠就沒辦法銜接，而住宿機構現在仍缺2萬8,000多床。從現在衛福部的說明來看，在可預見的未來，住宿機構的服務資源預定增加6,785床，但依然沒辦法解決目前2萬8,000多床的缺口，更不用說在新增床數的同時，人口老化的趨勢仍不會因此停止，而是更嚴重，當失能人口的成長速率超越床數加速度時，住宿機構將供不應求。過去我講了幾遍，對此衛福部也聽到了。這是我畫的，我把我講的內容畫成圖形。我講了N次，不管對今周刊、遠見雜誌，我都講這一點，我們太重視這個三角形下方的居家養老，量很多，住宿型機構卻這麼少。我建議政府應該朝橢圓形發展，同樣重視居家養老、居家加社區與住宿型機構，如果這樣發展，可能比較能夠導正長照體系的沉痾，加速鼓勵、支持住宿型機構的發展。以上是我回應各團體協會與民眾對長照發展的期盼。謝謝。",7,LCIDC01_1112001_00007
高金素梅,我今天的發言是針對原住民族地區，從長照十年到長照2.0，原民會在今天的簡報裡面也提到過，一直到110年度，每年在文健站所挹注的經費已經成長到11億元，目前全臺灣的文健站已經設置了429站，許多政策的執行數據都有了，但是原民會與衛福部，你們有完整的掌握到原住民族長照需求的人數嗎？答案是沒有的，所以今天我在這邊講完了之後，我要求衛福部與原民會必須在1個月內提出數據，因為沒有這些數據的話，我們就不清楚部落的長照人口跟都會區的長照人口到底在哪裡。我們可以看到有明顯失衡的部分，在你的429站當中，有366站在原鄉，都會區只有63站，如果依照原民會的人口調查，現在已經有一半的人在都會區了，而你只有63站，而且集中在桃園，如果都集中在桃園，其他都會區的原住民老人家到底要怎麼樣來享受這個服務？在都會區的文健站當然與部落的不一樣，他有他的需求，所以我認為部落裡面的需求跟都會區的需求很顯然是不同的，那我們在都會區建置文健站的時候，是不是因為縣市政府不願意配合找地方？如果它不願意找地方的話，衛福部跟原民會你們是不是要積極地加入？原鄉部落會有那麼多站是因為鄉公所願意提供場所，這點處長應該非常地清楚，所以我希望你們與綜規處、衛福部一起把都會區裡面聚集的人數找出來，如果是地方政府不願意配合的話，那麼你們就應該積極協調，而且我要看到你們都會區的站到底在哪裡，因為原住民聚集的地方，新北很多，桃園第二，再來是臺北、高雄都會區的地方，我相信原民會手上有這個數據，那它成立得那麼少的原因是什麼？你們必須要有一個數據出來讓我們知道。我們再來看一下，你們對於部落長者的需求，有關於交通服務，當然你們是社區式的服務，有交通接送，長輩在白天的時候是由交通接送車送到長照巷弄站，也就是文化健康站，然後再由專業人員的司機接送。另外，你們還有醫療交通接送服務，為紓解長者搭乘一般交通運輸工具的困難，所以你們特別開辦了交通接送服務，藉由車輛協助就醫復健。大家很顯然地不瞭解部落，我覺得衛福部有一個很奇怪的想像，這個平台even已經建立起來，你們好像對部落完全是熟悉的，但在部落有366個文健站，你們卻有兩種交通方式，這兩種交通方式的規矩是不一樣的，規範是不同的。例如他拄拐杖，事實上他是可以坐一般交通車去的，不需要用到醫療車，可是你們就偏偏要他坐醫療車。我就覺得很奇怪，所以原民會跟衛福部，很顯然你們這個平台出了問題，連這麼一點點的問題都沒有辦法解決，更不要講未來長照2.0的法規到底要怎麼樣來紓解！因此本席在這邊要請原民會與衛福部針對我剛才說的一些需求的數據，請你們提供資料給我。交通上應該是多元方案，你不可以說部落裡面既有的人員司機就只是接送他，卻不能夠接送長者到醫院就醫，你這樣子是很奇怪的思考模式，除非這個長者真的是完全不能夠抬了，而且我很想知道衛福部的醫療交通車在原鄉地區到底有幾台，你把數據給我，包括由專人司機接送到文化站到底有多少人，然後你知道有一個很大的問題是，你們給他一定的數據、一定的金額，老人家會固定在你一定的金額之下就醫嗎？你為什麼不要把這兩個交通車變成一個，讓原鄉地區的366站可以享受就醫以及送到文健站的需求呢？你們的思維必須要打破啊！原鄉地區的366站與都會地區的服務需求絕對是不一樣的，不是嗎？都會區的就醫可能方便很多，但是原鄉地區的就醫沒有一所醫院啊！從司馬庫斯到新竹來回要花掉8個小時，如果交通部已經有限額，要再跑第二趟的時候，你讓我們的族人要自己負擔，你覺得公平嗎？我們已經沒有大醫院了，交通上又是這麼長遠，你不好好思考一個政策來服務、照顧原鄉地區的老人，你還有那麼多的規範！所以總歸一句，絕大部分的問題是在於你們的需求數據根本沒有出來，所以我要求你們，針對366站在交通上面的需求，還有它的使用方式，1個月內列出來給我，以上，謝謝。,8,LCIDC01_1112001_00007
高金素梅,我瞭解，我會發文，今天是在提醒他們。,9,LCIDC01_1112001_00007
高金素梅,我當然知道，所以今天是提醒他們，我也會發文要求他們在今天公聽會結束之後，1個月內要給我數據，謝謝。,10,LCIDC01_1112001_00007
