speaker,speech_text,speech_number,meeting_id
林為洲,主席，本席可以程序發言嗎？,1,LCIDC01_11111402_00004
林為洲,謝謝召委。針對今天要開始逐條審查的身權法，許多身障團體的意見並沒有納入，他們很關心修正身權法的時機，這個很重要，而且有行政院的版本進來了，所以不應該格局這麼小，應該要放大一點，修法的時機是這麼的重要，有行政院的版本進來，身障團體們都殷殷期盼能夠把身權法裡面其他重要的關鍵條文一併來審查。他們有四大訴求，第一，希望增訂合理調整措施之法源，這個很重要，現在所謂「合理調整」這個專有名詞，比如針對上班地點輪椅進出不方便所做的合理調整需要法源，應該要一併處理。另外，應該要編列合理之身心障礙者個人助理服務之預算，這對他們來講是直接切身有關的，這是他們很著重的部分。再者，住宿式照顧服務之外，社區支持服務更為重要，希望這次修身權法的時候，也可以在社區支持服務方面有所著墨，除了機構改革之外，他們更期待這個能在這次修正身權法時一併來討論。最後一點，主要是針對司法或其他救濟之保護，就是沒有符合相關規定的公司或機關能不能提起司法救濟？這也是他們非常關心的，否則常常變成一種宣導，沒有做也沒有得到什麼樣的處罰，在法源上也沒有依據，所以這個常常沒有辦法落實。本席所做的結論是，今天已經要逐條審查了，關於這些身障團體所關心身權法的重要內容，其實已經有提出版本，也委由徐志榮委員提出修正條文的版本，本席是希望能夠併案審查，修法時機是稍縱即逝，這次行政院也提出了版本，希望要把握這個時機，能夠併案到委員會一併審查。徐委員的版本也已經通過程序委員會，應該在這個禮拜五就能夠在院會一讀，下一次我們在審查身權法的時候應該就可以進來了。現在主要就是今天跟明天我們到底要怎麼處理？是要等進來一併審查？還是先走但不要出委員會，等進來再一併審查？但是這個會有一個問題，就是現在先把條文走過了，等到它進來之後，可能那個條文還在我們走過的之前，等於是又要重來一次。所以我具體的建議，等一下請召委還有各黨委員，大家先協商一下怎麼處理，這也是我們接收到身障團體所提的重要意見，希望可以跟大家溝通，到底審查程序要怎麼走，大家可以來協商、討論。以上。,2,LCIDC01_11111402_00004
徐志榮,謝謝主席，大家好。我補充一下為洲委員所說的，我們也開了公聽會，理事長也在，禮拜一的時候身障團體也開了記者會，甚至也做了陳情，我們不要說抗議啦！我昨天也看了為洲委員跟玉琴委員上「有話好說」節目，我看到張理事長從頭到尾重點就是希望不要倉促修法，所以我認為我們比較健全的人是一直在想要怎麼樣對身障團體有所幫助，這是我們的期望，至於現在我們委員會這邊為什麼沒有身障團體的版本，其實我們也要謝謝召委對身權法的重視，可是因為他們沒有想到會這麼積極的排審，所以一時之間也來不及，他們團體裡面也都有在溝通意見，因此會比較慢才送進來，所以沒有辦法在我們委員會這邊一併討論。誠如林為洲委員講的，就算我們之後把他們的版本送到院會那邊協商，可能也有一些條文在委員會已經通過了，可是在他們的版本裡面又有那些條文，所以會擾亂到我們在這邊通過的條文，甚至他們還會有一些新增的條文，因此我贊成林為洲委員的提議。對於這個身障團體朋友的版本，我也不是說我們要全部都接受，如果是我們可以接受的，不管是政黨或公部門，只要是可以接受的，我們就儘量配合接受。關於所謂的國際審查，我們第二次的國際審查跟第一次相比好像還是有很多沒有改進的地方，如果這個身障朋友的版本有一部分看可以怎麼樣納進去，我相信在5年後第二次的國際審查應該會進步很多才對，所以等一下再拜託各位委員協商一下，看看是不是照張理事長的意見，不要倉促修法？因為我們希望能夠修得盡善盡美，可以在實質上幫助到身障團體，謝謝。,3,LCIDC01_11111402_00004
吳玉琴,上次是在96年對身權法進行比較大的修正，所以已經過了15年，這15年來對於身心障礙者權益的保障，當然政府也非常努力的在推動，但是其實有很多進步的概念都一直進到身權公約裡面，所以我們也希望能夠配合國際的趨勢來做相關條文的修正。我在上一屆其實就有提身權法的修正草案了，所以如果以修法來講，現在討論並沒有太急，因為其實我在上會期就提出來了。針對有團體認為衛福部的修法好像很倉促，其實你們在108年就已經針對CRPD相關條文做了一些修正，這是你們第一波的修正，也有送到行政院，但是沒有審查。後來110年在苗栗發生身心障礙機構的事件，又發現在機構的完備性、機構負責人的消極條件以及機構因為照顧致死等方面都沒有像老福法一樣有處罰更重的罰則，所以衛福部要啟動第二次身權法的修法。關於這個部分，我想衛福部的修法程序通常一定是先找團體、找地方政府，可能各部會都要來，修法程序一定是這樣，然後再預告，所以如果說衛福部沒有跟團體溝通，我覺得這樣對衛福部也不是很公平，就算可能沒有擴及到所有的團體，其實這也是必然的，因為實在有太多的團體了。我想我們對團體的聲音跟意見當然都要重視，我們也希望能夠聽取他們的意見，但是對於修法，我真的要謝謝召委，因為邱委員能夠排審這個修法並進行討論，就是啟動大家對話的開始，所以大家不要覺得我們一定要等什麼，其實我也覺得不需要再等，我們就是要趕快吸納大家的意見。像剛剛團體提到他們有提出修法意見，徐志榮委員有納入並提案，我們在程序委員會也已經看到了，可能會在這個禮拜五進行一讀，在一讀之後就會送委員會審查。我覺得我們今天當然也可以協商一下，但是我們可以先做幾件事，第一，如果是團體沒有提到的意見，當然我們就可能在下下次討論，因為今天和明天進行審查時也不可能全部都沒有意見然後就送出去，應該不至於這樣，如果大家的聲音還是這麼多，照我們的經驗，應該不可能都沒有爭議而立刻送出委員會，然後就進行二讀、三讀，這是不可能的，因為大家的意見都滿多的。所以可能要等下下次，如果他們有新的條文，或是在我們這一次審查的35個版本裡面沒有的條文，我們就等下一次併案後再來審查。但如果是已經有條文的部分，也拜託徐志榮委員或其他關心的委員提修正動議，因為既然條文已經在我們這35個版本裡面了，那是不是就提出修正動議，然後我們就進行實質的討論？這樣可以讓我們在這兩天就目前已經有的版本進行實質的審查，我覺得這樣可以兼顧團體的意見，我們也能先照常進行相關的審查，在啟動這個修法的過程中，讓大家有機會可以跟行政部門好幾個部會一起對話，也讓團體的聲音以及我們委員的聲音被聽到，大家可以在這個平臺裡面一起來對話，我覺得要真的進行實質的討論，這樣才能聚焦大家的訴求。召委辛苦了！因為所有的壓力都會落在召委身上，事實上，召委能夠排審這樣的法案，我覺得可以讓我們的身權法往前跨一步，所以我也要謝謝召委。,4,LCIDC01_11111402_00004
王婉諭,在這個修法的過程當中，我們的確看到部會很希望並積極的跟團體溝通，但我們也看到這些團體在這幾天有強烈的表達意見，他們覺得目前所審查身權法的內容其實還有非常多的疏漏，也希望能夠繼續來溝通、繼續來努力。我們有看到幾個部分，就是過去我們的確有在進行溝通，雖然我們認為有在跟這些民間團體溝通，但是卻多數聚焦在服務的團體而不是身障團體本身，所以我覺得我們在修一個這麼大的法案之前，其實應該要跟各種團體溝通，像我們之前在處理精神衛生法的時候也是一樣，不只是服務團體、機構團體，也要跟身障者溝通，我覺得其實要就各種不同的樣態溝通，這樣才有辦法廣納多元性的意見，而且能夠衡平的修出一個最適切的法律。第二，這部法在上次2007年修法以後，大家終於盼到了這次修法，我們很希望內容可以更加完整，然而我們看到目前的版本大多集中在機構方面的修正，我們有看到國際的趨勢，我們一直比較缺乏的就是讓這些自立生活的身障朋友還有在社區中生活的人能夠持續地得到相關的協助和權益的保障。我們也知道，在這些身障團體當中，大約只有6%的人是居住在機構，我們好不容易才等到這次修法，但是卻大篇幅的集中在機構相關條文的修正，而沒有納入這個自立生活的部分，我覺得非常的可惜並令人遺憾。第三，關於我們今天審查的法案，我很希望不論是我們立法院或各個部門以及民間團體，大家應該要一起來努力，其實有很多團體都同時在線上觀看我們今天要如何進行審查，也希望能夠即時提出意見並且溝通。我們看到現場雖然有手語翻譯員，但是並沒有聽打員，對於身障團體或身障者來說，尤其是對聽障者來說，他們其實非常難以瞭解我們在討論什麼。所以我覺得至少在今天的審查會議應該要有聽打員的協助，讓大家能夠更清楚，同時有辦法聚焦討論，尤其我們今天審查的是身權法，所以我特別提出這一點，我們希望能夠有聽打員在場提供協助，謝謝。,5,LCIDC01_11111402_00004
蘇巧慧,我們現在是要進行修法，在這個會議的第一階段大家提出要程序發言，可是綜觀剛剛幾位委員程序發言的內容，雖然說是程序發言，但是所討論的其實已經是實質的內容，那我會覺得是這樣，不要講其他屆，就講這屆好了，在衛環委員會裡面能夠排到一次修法，而且是實質的修法是多麼地不容易，我們今天終於可以不講疫苗、不講疫苗採購了，來討論修法了，那就要把握、珍惜這樣的機會，就像剛剛林委員說的稍縱即逝的修法機會，認真地來討論大家在意的實質內容。既然啟動了，我覺得就不應該再把它放掉，不然下一次排是要到什麼時候？這是第一點我認為今天應該繼續。第二點，剛剛大家在說的主要是實質內容，我也認為實質內容就是在審查條文的時候大家可以拿出來討論，每個人的意見本來就會有很多，甚至我今天的意見跟昨天的意見跟明天的意見可能會不一樣，所以在審查的過程中，如果有新的刺激、新的想法，就用修正動議送進來，這才是開會應該要有的程序，因為我們彼此撞擊及彼此討論之後，本來就會有新的想法，而且剛剛幾位委員在發言的時候，很抱歉，我指出我的想法，大家會說沒有跟民間團體溝通，我覺得這對衛福部不公平，因為這從108年就已經在跟各界討論，當然掛一漏萬的也還有很多，也可能還有覺得自己的意見沒有表述到的，沒有關係，現場有這麼多的立法委員，而且不同黨派、不同風格，各位喜歡哪一個委員可以馬上把意見傳給他，我們就是各位的民意代表嘛！會議正在進行當中，請大家把意見透過你的民意代表送到議場上來，大家來討論，我想這就是所謂開會應該要有的態度和進行。再一次的就程序發言，我認為今天主席是代表我們衛環委員會的態度，對身心障礙者權益的支持，所以我們應該即刻開始討論，至於不管是機構或是實質的權益、自立自主生活等等，都可以列入這個會議當中，大家彼此來討論、彼此激盪，如果兩天的議程不夠，你要再加開會議，我也贊成，但今天應該要繼續開始了，謝謝。,6,LCIDC01_11111402_00004
徐志榮,謝謝主席。其實我們從頭到尾沒有說公部門沒有跟身障團體溝通，而是溝通得充不充足而已，綜合剛剛林為洲委員講的，可能身障朋友的條文也有在院版這邊，當然我們也不是說今天就不審了，而是有一個建議，和那個有關係的沒有幾條，可能是五、六條左右，那麼我們委員有的版本或院版的那五、六條就先保留，等……,7,LCIDC01_11111402_00004
吳玉琴,如果有條文的話可以提修正動議，我們先處理……,8,LCIDC01_11111402_00004
林為洲,但是有的沒有條文。,9,LCIDC01_11111402_00004
吳玉琴,沒有條文就下次處理。,10,LCIDC01_11111402_00004
