speaker,speech_text,speech_number,meeting_id
張育美,我要講一下，現在全世界都很重視ESG的概念，就是永續經營的概念，E是環境，S是社會責任，G就是公司治理，這方面達到企業永續發展的目標。勞動部提出提升臺灣職場健康勞動力永續發展計畫，我們予以肯定，這個計畫在110年8月30日經行政院核定通過，執行期是111到115年，計畫預算是4.9億元，但是據我們的瞭解，行政院現在沒有任何經費，勞動部要如何達成目標？預算怎麼來？所以你們要提出改善辦法、積極爭取預算，因此本席提案凍結10萬元，我有我的緣由。,1,LCIDC01_1112603_00003
張育美,是業務費……,2,LCIDC01_1112603_00003
吳玉琴,主席，我覺得委員要尊重委員會的審查，明明今天就是要審查了，他又去開記者會，大家都在等他，我覺得這樣的慣例不好。,3,LCIDC01_1112603_00003
吳玉琴,可是我覺得他應該遵守我們9點開會的時間。,4,LCIDC01_1112603_00003
吳玉琴,我覺得不能因為尊重而變成特例的感覺。,5,LCIDC01_1112603_00003
吳玉琴,真的大家都遵守9點在這裡審查預算啊！,6,LCIDC01_1112603_00003
賴惠員,好。,7,LCIDC01_1112603_00003
洪申翰,可以。,8,LCIDC01_1112603_00003
邱泰源,我想還是要講一下，對於女性夜間工作，這部分我們要關心，當然我也知道勞動部是按照司法院的解釋文很認真的在處理，但是我們擔心交通津貼或夜間工作津貼可能還是會受到影響，所以我們把凍結的數目降下來，變成50萬元，就是併案處理，我們來關心這個問題，謝謝。,9,LCIDC01_1112603_00003
賴惠員,我再補充一下，基本上，我同意併案，問題是勞動部身為負責育嬰留職停薪的單位，我還是強烈要求要有一些比較積極的作為。以上。,10,LCIDC01_1112603_00003
邱泰源,我想這個問題也是非常大，大家要一步、一步；很用心來推職場平權，這牽涉到很多單位，所以真的要好好的；一步、一步來把它整體的推動，總是走一步、算一步，一定要努力有所進展，所以我們稍微做一點凍結來督促，謝謝。,11,LCIDC01_1112603_00003
張育美,同意併案，凍結100萬元。,12,LCIDC01_1112603_00003
張育美,對。,13,LCIDC01_1112603_00003
張育美,我要講一下，我在質詢勞動部時曾多次提到，國內社福移工人數在109年2月底是26.4萬人，逐漸下降，到110年11月底，只剩下22.8萬人，落差有3.6萬人，嚴重影響我國長期照護人力，很多照護機構因為聘請不到移工而無法開床，我也講了好幾次，現在春節又到了，在這個專案期間，國內的檢疫量能是要留給返國的國人，加上國際間的疫情其實還在起來，政府隨時要有充足隔離的檢疫量能，第二階段的移工專案檢疫量能是否受到衝擊，就是過年後外籍移工進來會不會受到衝擊？你要解決啊！你與衛福部指揮中心合作也要提出改善。,14,LCIDC01_1112603_00003
張育美,我是講第二階段，要儘量去爭取，否則長期照顧不能開床，外籍移工不能夠在家裡照顧，這已經形成一個很嚴重的問題。,15,LCIDC01_1112603_00003
張育美,提書面報告。,16,LCIDC01_1112603_00003
賴香伶,這次特別是超商店員的暴力事件，從程序上而言，雇主在責任方面都很單純說，有提列相關防疫措施，然後也有做一些演練，但是還是沒有辦法遏止發生憾事。我期待職安署對於職安法裡的職場安全相關部分，特別在服務業的賣場、客人或消費者之間，有許多比較難以預防的地方，你們有沒有一種新修法的可能性呢？因為這是職場暴力，或是職場相關部分已經出現好幾個滿嚴重的傷害，包括上次精神衛生的患者造成的一些傷害。因此職業衛生與精神衛生法相關篇章裡，能否設計一些相關的處理，好不好？我希望併凍不是讓大家在預算上不好處理，而併的目的是能夠提出比較上位及與其他法連結的部分。剛剛我們在談酒駕造成一些社會的憾事，而很多勞工朋友也說，我並不是在這邊要特別講，就是有些勞工朋友可能將飲酒作為一種提神，或者是禦寒啦！這方面都要在職場安全衛生去加強處理，我同意併凍，但是整體上希望部長把這幾件已經涉及的部分，如有些是精神疾患的病態，而有些是藥毒癮引發的問題，這與職場暴力的預防之間該怎麼處理，或者專章規範權責範圍為何呢？過去勞檢所有導入很多科技性的方式，將職場安全衛生提升，如公車駕駛上車前要做瞳孔偵測及酒測，這都是在處理他的職業安全嘛！服務業勞工的相關知識及教育訓練，甚至危害的預防方式也要明訂清楚，我希望職安所能夠多研議相關偵測或預防的部分，也要與內政部及警政做相關連線，然後請職安署來督導及處理。主席，我同意併案。,17,LCIDC01_1112603_00003
張育美,我要為醫護人員發聲一下，世界衛生組織指出COVID-19的疫情造成心理健康傷害的規模超越第二次世界大戰，且預計還會持續數年。疫情期間的第一線醫護人員是最直接感受到心理壓力的一群勞工，國內外調查研究都顯示醫護人員的心理健康受到嚴重衝擊，高達46%的醫護人員臨床上出現PTSD的症狀。其次，我也講過26%的人極可能被診斷有PTSD，有18%人的壓力大到可能影響其免疫系統。還有半數以上的醫護人員，這個數字很重要，即半數人以上的醫護人員感到精神耗損。勞動部必須與衛福部跨部會合作，以促進醫護人員職場心理的健康，因此預算上，我同意改為主決議，但是我要求勞動部要研擬因應疫情將職場心理健康維護納入職場防疫指引，我也希望你們在兩個月內提出書面報告。,18,LCIDC01_1112603_00003
張育美,關於醫護人員在這方面的數字我剛才已經很清楚的指出，因為疫情期間醫護人員所承受的壓力是不同的壓力，本席主要是針對這部分。,19,LCIDC01_1112603_00003
張育美,可以改為書面報告，本來我是要求專案報告，因為這個問題非常重要，雖然我可以同意你們改為書面報告，但是勞動部一定要就提升第一線醫事人員職場安全（含職業安全衛生法第十八條第二項規定行使退避權之可行性）提出說明，我本來是要求你們來專案報告，不過我可以同意你們改為書面報告。,20,LCIDC01_1112603_00003
張育美,可以。,21,LCIDC01_1112603_00003
賴香伶,針對第238案，雖然署長已經提出主決議修正文字，但我還是希望能夠保留，理由很簡單，主要是針對三鶯高架段工程，就公共工程的職災而言，政府必須加強零職災的政策，可是就這幾次的事故而言，包括捷運事故在內，原因調查分析出來了嗎？這應該不是第一次做灌漿的動作，竟然還會發生倒塌的情況，所以我希望第238案先保留。,22,LCIDC01_1112603_00003
賴香伶,基於111年的勞檢方針，你是不是說明年3月前要統計整體減災績效？你說和去年比起來今年是微降，基本上去年應該沒有那麼多啊！請問你所謂的微降是用什麼做比較？是公共工程自己跟自己比嗎？施工停和開不一樣，所以我覺得應該不是和同期比的概念。針對全線的減災計畫，如果是停工中，請問在什麼情況下可以復工？還要多久？,23,LCIDC01_1112603_00003
賴香伶,我建議保留。,24,LCIDC01_1112603_00003
