speaker,speech_text,speech_number,meeting_id
賴惠員,（11時10分）部長午安。再一個月即將有國人陸續返鄉準備隔離過年，部長身兼指揮中心指揮官，你曾經說過，要返鄉過年的這些人大概有八成是臺商，其實有很多臺商是整個家庭一起到中國工作，跟你探討一下，整個家庭不管是在集中檢疫所，還是在防疫旅館，我們有三種隔離方案，如果用7+7+7這個方案，夫妻兩個人居家隔離是不是會有難度？如果夫妻兩個人在防疫旅館住在同一個房間，那當然沒有問題；如果在集中檢疫所，可能夫妻兩個人要一人一間，這個是狀況一跟狀況二；如果7天隔離結束，回到家裡，回家之後夫妻兩個人一人一個房間，這個跟臺灣現有的生活習慣，中南部大概沒有問題，可是中北部的話，夫妻兩個人要一人一個房間基本上是有困難的，請教部長那該怎麼辦？誰來監督？是由里長監督他們是不是真的有落實一個人一個房間嗎？我們打電話去指揮中心問的時候，他們也說，這樣的話你們就不要選擇7+7+7這個方案，是不是回到防疫旅館或集中檢疫所？如此一來這個政策好像不是很落實。請部長回答。,1,LCIDC01_11011501_00004
賴惠員,根據部長的回答，在第二個禮拜的7天，其實他回到家裡，夫妻兩個也可以住在同一個房間，這樣才合理啊！你剛才的回答是這樣子。,2,LCIDC01_11011501_00004
賴惠員,部長，我想你回答得非常清楚，指揮中心未來對於國人的回答，我相信也會照你這個版本回答。下一個題目是高端混打的科學實證在哪裡？我希望部長利用這個機會來澄清這個疑慮，高端有沒有科學的實證呢？,3,LCIDC01_11011501_00004
賴惠員,針對需緊急出國的民眾，他拿了高端的相關證明文件，如果他要到第三國去，但該國不承認的時候，那麼他是不是還要再打一劑AZ或其他疫苗？,4,LCIDC01_11011501_00004
賴惠員,可是現在打高端只能去4個國家，只有4個國家承認，分別是紐西蘭、帛琉、印尼及貝里斯。,5,LCIDC01_11011501_00004
賴惠員,部長，本席在這裡要求你，你還是需要有混打的追蹤計畫，讓國人可以安心地打高端。接著，有關AZ疫苗價格的調整，我們是不是會受到影響？我們知道AZ疫苗的價格要調整了，未來有沒有繼續跟原廠洽談採購AZ的計畫？我們還沒有到貨的AZ是不是要用以前的價格，還是說它可能也要變成新的價錢？,6,LCIDC01_11011501_00004
賴惠員,新的合約的價格會調整？,7,LCIDC01_11011501_00004
賴惠員,部長，可不可以請問你一個問題，我們已經採購的AZ一劑的價格到底是多少錢？因為之前媒體報導指出，我們國內採購的AZ價格大概是在英美的價格中間，大概是82元到110元中間，到底我們採購AZ的價格是多少？,8,LCIDC01_11011501_00004
賴惠員,對，新臺幣，是一劑，不是一瓶。,9,LCIDC01_11011501_00004
賴惠員,那也快要接近150元，甚至更高？,10,LCIDC01_11011501_00004
賴惠員,再請教部長，疫苗種類施打錯誤頻頻，站在被錯打的這些民眾的立場，是不是有一些補償的機制？而不要只是一個慰問的電話，況且這個慰問的電話還不是很主動。光是最近，11月3日在屏東就有88人打錯疫苗，他們本來是要打莫德納第二劑，結果打成AZ，還有，11月13日臺北大安區某診所也打錯了疫苗，甚至最近恩主公醫院也是錯打BNT的原液。所以我想跟部長探討的是，當打錯疫苗的時候，你不是只要打一通關懷的電話就好了，而是在末端對民眾是不是會有補償的機制？,11,LCIDC01_11011501_00004
賴惠員,所以基本上你們已經有研擬救濟的方案跟補償機制了嗎？,12,LCIDC01_11011501_00004
賴惠員,好。另外，彭博社有報導到，中國疫苗的突破感染性較高，請問國內的因應對策為何？目前指揮中心監控的狀況以及現在的因應策略到底是什麼？請部長用最簡短的方式向各位做報告。,13,LCIDC01_11011501_00004
賴惠員,所以這個是部長現在所掌握到的情形嗎？,14,LCIDC01_11011501_00004
賴惠員,針對兒少保護條件探討的風險，有很多隱性的校園黑數，希望部長能針對你們改善的機制以及未來的計畫提供一份書面報告給本席，謝謝。,15,LCIDC01_11011501_00004
莊競程,（11時23分）部長好。指揮中心在11月11日的時候，莊人祥副署長有說明我們集中檢疫所春節專案的實施時間是從12月14日到明年的2月14日，專門提供7+7檢疫方案的使用。後來莊副又表示，醫福會將原本預定的時間從11月16日改到11月17日。也就是說，你們在11月11日對外是說集中檢疫所的訂房時間是16日，結果15日我的服務處人員打電話去1922及醫福會詢問的時候，又變成17日，因為在此之前，我們都跟大家說是16日，有些民眾也自己打去1922問，發現又變成17日，所以我的服務處又打給CDC詢問到底哪一個資訊是正確的？結果CDC的人員竟然直接給我服務處王必勝執行長的電話，請他去問王必勝執行長。我覺得這樣的資訊太混亂了，其實在防疫期間，大家都很願意配合指揮中心的時間，但我覺得很多資訊執政黨真的要第一時間馬上給我們，因為我們地方服務處每天都接到很多這種電話的詢問，我們一開始都回答民眾是16日開始，後來民眾問到17日後，我們又去問，才知道變成17日，結果在17日又說，現在17日是訂12月14日到12月31日的房間，11月23日才會再開放1月之後的訂房。這樣的訊息讓我們有點混亂，我們的服務處電話真的都被抱怨的民眾打爆了！所以如果之後指揮中心有任何時間上的調整，請你們要第一時間統一對外說明，因為在媒體上，民眾還是都看到16日，你們後來才講17日，這對我們來講真的是相當困擾，而且在這個時間點，我們接到很多的電話都是要我們幫忙訂防疫旅館或集中檢疫所，這種選民服務真的是太多太多了。部長能不能瞭解相關情形之後，做一下修正，希望未來不要再有這樣的情況發生，就是指揮中心還沒講，可是1922已經講了，這個資訊我們真的都會不知道，都很混亂。,16,LCIDC01_11011501_00004
莊競程,對，因為在部長公開宣布之前，1922就已經開始講了，這樣在資訊上，我們就會變得很混亂，這部分可能之後要再調整。,17,LCIDC01_11011501_00004
莊競程,好，謝謝部長。針對高端疫苗加打的狀況，因為我昨天在總質詢時也有跟部長詢問過，這個真的要說明清楚。在野黨的柯市長質疑，當外界擔心國際間追打第三劑都要隔半年以上，高端卻是打完28天就能打，會不會增加副作用？首先，我們也要藉這個機會來釐清一些事情，柯市長是醫生，如果連他都理解成這樣，我想事情就很大條了，所以我認為部長有必要把這件事情說清楚，請問高端的問題是在於它效果的問題嗎？,18,LCIDC01_11011501_00004
莊競程,不是嘛！昨天我在總質詢時也問過你，高端的效力都沒有問題。,19,LCIDC01_11011501_00004
莊競程,國際上追打第三劑是因為要入境美國的關係嗎？也不是嘛！,20,LCIDC01_11011501_00004
莊競程,對，這是重點，所以為什麼他們訂出半年？是因為他們認為半年後效果已經遞減了，所以必須補第三劑嘛！,21,LCIDC01_11011501_00004
莊競程,所以這個跟高端為因應要出國去加打其他疫苗的28天是不一樣的意義嘛？,22,LCIDC01_11011501_00004
莊競程,所以這個也要講清楚，不然柯市長也是醫生，他說為什麼國外第三劑半年以上才能打，但是我們高端打兩劑後，要再追打的時候，28天就可以打？他把這個混淆了，這兩個是不一樣的意義，他混淆了！,23,LCIDC01_11011501_00004
莊競程,是，所以要釐清，我歸納一下，第一點，打完兩劑高端，效力是足夠的，如果沒有出國的必要，不需要去追加其他的疫苗。第二點，現在讓這18位去追加其他疫苗，是因為他們有出國的必要，而且要檢附出國證明文件才能追打兩劑有WHO認證的疫苗。,24,LCIDC01_11011501_00004
莊競程,而這間隔28天，跟國際上要求打第三劑要間隔半年是不一樣的。,25,LCIDC01_11011501_00004
莊競程,對，這個一定要說明清楚，不然會被誤解。高端第一劑接種人數是77萬人，第二劑是64萬人，政府採購500萬劑，如果沒打完，後續打算如何處理？,26,LCIDC01_11011501_00004
莊競程,部長很辛苦，在秘密會議中，大家也都很清楚知道，衛福部在採購疫苗方面真的做了很大、很大的努力，今天有參加秘密會議的委員都會清楚。面對很多幾近攻擊的言論，部長有時候要硬起來，指揮中心要認真回應這些質疑，不然有些說法被一轉、二轉、三轉，就變成「曾參殺人」，對防疫一點都沒有幫助，希望我們未來還是共同努力。,27,LCIDC01_11011501_00004
莊競程,謝謝，謝謝部長。,28,LCIDC01_11011501_00004
廖國棟,（11時33分）部長好。我就直接進入我們今天主要談的高端疫苗可以用補打、混打、白打、重打的方式，這部分的問題好多。高端疫苗在我國是用EUA的方式很快地進入採購及施打的程序，但是一直都沒有獲得國際的認證，到目前為止還是沒有，對不對？,29,LCIDC01_11011501_00004
廖國棟,是肯定，沒有被認證。,30,LCIDC01_11011501_00004
廖國棟,肯定和認證是有距離的，是不同的。,31,LCIDC01_11011501_00004
廖國棟,對，所以在一個月以前我就質詢過你，問到將來打高端的這些朋友很有可能出國，萬一到時候高端疫苗還沒有獲得認證，他們又必須要出國，怎麼辦？我記得當時你語焉不詳，所以今天才會有所謂的混打、重打這些問題。,32,LCIDC01_11011501_00004
廖國棟,當時你有一句名言，我不曉得你還記不記得，大家都在問你，高端疫苗沒有經過國際認證，打過的人如果有出國需要怎麼辦，當時你有一句名言，就是世界不是只有美國，你還記不記得？,33,LCIDC01_11011501_00004
廖國棟,問題是現在美國也不認，整個歐盟也不會認我們的高端，不是嗎？,34,LCIDC01_11011501_00004
廖國棟,沒有嗎？是沒有人申請到歐洲嘛！,35,LCIDC01_11011501_00004
