speaker,speech_text,speech_number,meeting_id
徐志榮,（9時36分）主席、各位列席官員、各位同仁。石次長，部長說新冠疫苗有跟人定保密契約，但時程沒有訂定。不過本席只要知道時間點跟劑量就好，明年什麼時間點、有多少劑量，比如下半年有多少劑量，就這樣子。本席不問什麼牌子，什麼都沒有。,1,LCIDC01_1100901_00004
徐志榮,"沒有辦法確定上半年大概有460萬劑，下半年可能有1,000萬劑，都沒辦法？",2,LCIDC01_1100901_00004
徐志榮,其實報紙都在登，我不知道它登的是真的還是假的？哪裡有什麼保密不保密，人家都登一大篇了！石次長，你知道的就這樣而已嗎？,3,LCIDC01_1100901_00004
徐志榮,"OK，謝謝！也要謝謝召委，老實說今天排這個罕病題目，我們真的是孤陋寡聞，實在講不出幾種罕見疾病，但是20週年來的檢討，第一、衛福部裡面有兩個數字，一個是3,043，一個是17,763。次長知道是什麼數字嗎？其實在你的報告裡面也有，3,043是這20年來死亡的數字，17,763是到11月為止罕見疾病的個案數。其實本席也是上了一堂課，剛剛講罕見疾病有二百二十幾種，其實……",4,LCIDC01_1100901_00004
徐志榮,老實說我們講不出幾種來，我希望部裡面能夠盡其所能，讓罕病的死亡數字或病例數不能說完全沒有增加，至少也要延緩它的增加。我覺得20年前訂定的罕病法滿好的，就以第三十三條來講，中央主管機關應編列預算，補助罕見疾病預防、篩檢、研究之相關經費，及依全民健康保險法未能給付之罕見疾病診斷、治療、藥物以及維持生命所需之特殊營養食品、居家醫療照護器材費用，由中央預算支應。第二項規定，這個補助經費也可以由菸捐來支應。現在本席瞭解的是，營養品、器材費用沒有多大的爭議，有爭議的是藥物問題，因為藥物費用的比例比較高。當然，藥物牽涉到國健署、食藥署、健保署幾個單位。健保署的部分，因為新藥給付申請的過程比較冗長，首先向健保署申請罕病新藥給付要透過HTA的審查，亦即先將完整報告送到健保署內部的專家會議，通過以後，才能夠進到共擬會議審議。這樣下來就要一年多，然後在次次月，也就是要再等兩個月，所以至少要一年多到兩年。請問這個部分有沒有辦法可以簡化？這是有關健保署的部分。,5,LCIDC01_1100901_00004
徐志榮,菸捐這部分等一下我再討論。我舉一個例子，SMA注射劑就等了三年多，所以這幾年有關罕病用藥的審核有趨緩、趨嚴的傾向，這是有關健保署的部分。國健署的部分，誠如次長所講，有些可以用菸捐來幫忙，這個菸捐我看資料，從原來的24.2%，現在提高到27.2%，雖然有提高3%，但是這裡面包含三個部分─罕病醫療費用、癌症防治、菸害防制。所以雖然增加了3%，但是針對罕病不知道有沒有增加？雖然是從24.2%到27.2%，但你是三個面向，就是癌症防治、菸害防制、罕病用藥，雖然是增加3%，本席不知道對罕病的用藥有沒有增加？,6,LCIDC01_1100901_00004
徐志榮,補助罕病用藥的費用，本來是占菸捐的13%，但是我聽到的反映，每年幾乎都沒有用到13%，不是罕病病人減少，而是我們的審查機制比較嚴、比較慢，以致沒有達到13%。,7,LCIDC01_1100901_00004
徐志榮,明年增加到七十幾億元。,8,LCIDC01_1100901_00004
徐志榮,簡單講，有的用藥是滿貴的，有一些家庭可能負擔不起，除非真的這個病沒有藥，還沒有研發出新藥，當然就沒辦法，如果有新藥，就表示還是有藥醫，我們檢討20年來，第三十三條好像訂的不錯，健保費可以支應，不足的菸捐也可以支應，理論上經費應該是不成問題，讓我們共同努力關心罕見疾病患者，減少他們家庭的負擔。因為我不想讓召委站起來，所以我的質詢就到此結束，謝謝。,9,LCIDC01_1100901_00004
吳斯懷,（9時45分）主席、各位列席官員、各位同仁。本席辦公室這兩天接到很多電話，雖然今天我們討論的專題報告與口腔有關，但本席希望還是先問一問全民關心的問題，因為很多團體都打電話到本席辦公室，就是萊豬的問題到現在還沒有解決，眼看1月1日就要進來了。這麼多問題沒有解決，現在核食看這個趨勢是要開放的，因為檢視這三個多月來有關萊豬問題的反反覆覆，衛福部加上各部會，或者部會跟行政院有很多說法都是來來去去、反反覆覆，這些團體他們很關心什麼呢？由於每一個說法到現在都不一樣，謝長廷代表在12月5日受訪說，回臺灣有跟蔡總統及蘇院長見面。接著蘇院長第二天就說沒碰面、沒討論，再下來蔡總統說有見面、有提到，然後經濟部長說日方給的壓力很大，就是沒看到衛福部說，而衛福部是食安的主管部會，在這個角色的扮演上，到目前為止，日本核食這件事沒聽到衛福部說什麼？我們看看這三個多月以來，萊豬要不要列貨號？陳部長說在討論，經濟部王美花部長說不可以。有關要不要赴美查廠？陳部長本來說可以，你們次長說不可以，現在行政院說可以，但是是另外的一套作法，諸如此類的反反覆覆。還有地方政府的零檢出，行政院說不可以，後來又說可以，但是會如何牴觸母法等等。因為民眾對這件事情的不信任感，所以才感受到核食進口的壓力，希望衛福部站在主責部會的立場要超前部署。現在我要問的是對於核食問題，你們到底有沒有準備？其實我們都清楚核食問題，你閃避不了，而閃避不了的結果，就是你沒有具體的作法，這是民眾關切的部分，而你的超前部署也不能等事情發生才來處理。其實我們都有怎麼樣的檢驗標準，如果超過標準就不可以進口等等，這還是官樣文章！民眾在乎的不是這個，你到底有沒有具體的說法？最重要的是到現在這些話講得比較明白了，我們不管萊豬的問題及核食的問題跟提升臺灣中華民國政府的國際地位有關係，或跟這些友好國家的經貿談判有關係，你們就早點把話講清楚，即用國際地位提升、用經貿談判能夠順遂就可以犧牲人民的食品安全及健康嗎？你們要把話說清楚，才能取得全民的共識。蔡總統不是說萊豬進口是給國人多一個選擇，請問核食進口是不是也給我們多一個選擇？衛福部有沒有超前部署？簡單回答我一下。,10,LCIDC01_1100901_00004
吳斯懷,本席希望的是民眾要聽到衛福部有更具體的把關措施，而不是這種文辭上的說明，這才是民眾的需要，我在此反映給你們，希望你們有具體的作法，而不是用官樣文章來回答。王美花部長跟他的先生國安會秘書長去跟日本駐臺代表吃個飯，要不是發生車禍，大家都不知道，而蔡總統事先也不知道，蘇院長也不知道，王美花部長說完全沒有跟日本駐臺代表談到核食的問題。我接到的電話很激烈，也請我在這裡說一句話：鬼才相信！這麼重要的國安會秘書長及經濟部長去跟日本駐臺代表吃飯，談都沒談核食，鬼才相信！希望衛福部做好把關工作。接著談今天的幾個議題，有關移工的檢疫需要全面採檢，但是外籍人士就不用，這有沒有歧視的問題？有沒有雙標的問題？請衛福部好好評估一下。,11,LCIDC01_1100901_00004
吳斯懷,我在這裡要提醒你們，就是希望能夠有統一的標準，而不要讓人家有那種被歧視的感覺。由於長照大量仰賴外籍移工，我對勞動部的質詢也談過很多次，現在印尼移工的問題，以及我們缺工的問題，你們這些作法到底有沒有具體的成效規劃呢？,12,LCIDC01_1100901_00004
吳斯懷,我問次長的意思是，現在當然是採取了相當的檢疫措施，但要怎麼樣提高外籍移工來解決缺工的問題，因為被疫情影響之故，我希望你們的司長及署長們能提供更具體的解決方案，而不是現在的採檢如何如何。現在的目的是這些需要移工的家庭，他們要的是政府什麼時候可以提高移工進來的數量？,13,LCIDC01_1100901_00004
