speaker,speech_text,speech_number,meeting_id
莊競程,（9時25分）主席、各位列席官員、各位同仁。剛剛陳部長已說過這兩個禮拜是我們的疫情很險峻的兩個禮拜，也是很關鍵的兩個禮拜。過去連續三天分別從境外移入6例、8例以及10例，可能今天也會更多，從境外移入的案例明顯增多，有國外旅遊史，而且以歐洲居多，今天的新聞也報導美國50州也全部都淪陷了，所以我國從3月19日開始又增加將亞洲19國跟東歐1國跟美國3洲的旅遊警示提升到第三級。另外有一個重點是，如果我國國民拿雙重國籍入境，一般外國籍持外國護照入境可能可以透過指紋比對知道這是哪一個人，但是如果是國人目前不需要按壓指紋，如果他持我國的護照進來的話，只能藉由口詢跟檢查的方式確認他的旅遊史，這個有沒有可能成為防疫的破口？所以本席認為目前的入境管制應該比出境的管制來的重要而且有效。第一個問題想請問次長，面對世界各國的疫情發布，到底他們的可信度有多高？我國如何因應這些國家的旅遊疫情建議？像英國、德國，他們已經用了群體免疫的作法，這就顯示他們的公衛系統已經整個崩盤，然後剛剛陳部長也有提到，所以我們面對各個國家的疫情公布到底可信度多高，我們要怎麼樣做因應的措施？我們對於出國旅遊警示分為一級、二級、三級，我想這個分級主要的概念就是感染的機率嘛，隨著境外感染的升高，我們也知道境外感染的機率開始都升高了，所以昨天我也提出是不是未來所有的入境者都要居家檢疫14天，而不是只有自主健康管理，因為自主健康管理他還是會出去趴趴走，這方面是否貴部研議一下？,1,LCIDC01_1091201_00004
莊競程,是，所以國外的數據也不一定真的可信啦。,2,LCIDC01_1091201_00004
莊競程,所以我覺得我們是不是在管制的層級上也要超前部署，就是說自主健康管理就不用了，就是入境者全部……,3,LCIDC01_1091201_00004
莊競程,所以這個是可行的就對了？,4,LCIDC01_1091201_00004
莊競程,國衛院的副院長還在嗎？我之前曾詢問過，像衛福部有研發疫苗快篩的經費，中研院也有，經濟部工研院也有，像國衛院的研發技術當然也很值得肯定，只是說國衛院跟中研院的研發是屬於競爭的狀態嗎？還是在這種特別的疫期狀態下，我們可以整合國家的研發能量，畢竟接下來的快篩技術、疫苗或治療技術都很重要，面對冠狀病毒未知的疫情，我們這些技術的提升是很重要的。這一次國衛院、中研院跟工研院之間是研發上的競爭關係，或者有沒有整合的可能性？,5,LCIDC01_1091201_00004
莊競程,目前的技術都有整合就對了？,6,LCIDC01_1091201_00004
莊競程,從媒體報導上來看，像瑞德西韋這個藥物，好像國衛院、中研院都各有……,7,LCIDC01_1091201_00004
莊競程,本席也認為，整合起來的研究能量，在研發的效率上可能會更大。,8,LCIDC01_1091201_00004
莊競程,如果有整合的話，我覺得就朝這個方向繼續去發展。,9,LCIDC01_1091201_00004
莊競程,好，謝謝。另外是健保署的部分，李署長，昨天我在院會總質詢中有提到健保費的問題，經歷SARS跟武漢肺炎的這種重大傳染疾病，大眾對於「健保不能倒」的這個議題又開始重視了。署長在本月初說健保財務可能會再亮紅燈，那是不是有調漲的可能性？這樣的資訊不會造成民眾的誤解或恐慌，本席在這邊想再請貴部說明一下目前健保的財務狀況。此外，健保是不是要擴大保險計費的基礎，要朝向家戶總所得、健保3.0的方向來進行，貴署有沒有這樣的一個規劃？,10,LCIDC01_1091201_00004
莊競程,就家戶總所得方面的評估，請貴署之後提供一些書面資料給我，好不好？,11,LCIDC01_1091201_00004
莊競程,好，謝謝。,12,LCIDC01_1091201_00004
蘇巧慧,（9時34分）主席、各位列席官員、各位同仁。何次長，因為疫情嚴峻，部長有重要的事務，所以先行離席去處理，所有的問題都請你代答。第一個問題，全國的網友、民眾都想問的是：請問部長昨天有沒有好好的睡覺？我知道啦！我們的意思是，衛福部還有所有努力的同仁真的都辛苦了，希望大家能夠繼續守住第二波疫情，同心努力，一起加油！次長，我真的很高興，剛剛在部長離開之前，已經聽到了這麼重要的宣示，而且您剛剛也說即將在10時30分召開記者會，對於我們的邊境管理會再加強。因為我的第一題，你看寫得密密麻麻，就是要跟你講，昨天部長說「幾乎了」，全境要有更強的管理，甚至就是國境封閉，所謂「幾乎了」是什麼意思？因為臺灣從去年12月31日，甚至還不到總統大選投票的時候，我們就已經開始超前部署，對所有邊境做非常大幅度的管理，以致於我們能夠守住第一波疫情。但隨著疫情一波波擴散到現在，現在包括馬來西亞、加拿大等15國都已經關閉其國境，也就是繼續維持邊境管理、阻絕境外這樣的概念。到了這個時間，臺灣過去超前，但相對來講我們是不是有所不足？因此所有的國人都在問，我們什麼時候要做這個決定？很高興，剛剛聽到在10時30分應該會有重要的宣布，我們期待細節，但在這裡也要繼續追問。次長，有關邊境管理，就算是國境封閉，也是針對外國人禁止進入，而對於臺灣的全體國人同胞，包括留學生也好，臺商也好，以及世界各地的旅客也好，臺灣人總是要回到臺灣。現在全世界都說回家最安全，所以大量的臺灣同胞要回來，甚至機票都買不到了。就算我們做了邊境管理，現在對於要回臺的人數，掌握了多少？他們回來之後會有什麼樣的處置措施，我們是不是能夠再繼續守住這一關，請次長跟我們說明。,13,LCIDC01_1091201_00004
蘇巧慧,所以是包括回國的國人，對不對？,14,LCIDC01_1091201_00004
蘇巧慧,溯源管理，也都要進行這樣……,15,LCIDC01_1091201_00004
蘇巧慧,也就是說，接下來你們10點半可能要宣布的是，第一，再次加強，更加強提升我們的邊境管理，但回國的國人同胞們，這些一定要做居家檢疫，而且是溯源、更擴大範圍。但事實上如果只針對自第三級地區回來的才做居家檢疫，也許還有破口，所以我贊同剛剛莊競程委員的說法，也許我們可以隨著疫情的變化再加大範圍，要求所有曾經旅外的，包括國人同胞也好，或者因為你們做了邊境管理後而受到影響的人，適度地再加強，次長，這點應該可以研議吧？這是一定要的啦！,16,LCIDC01_1091201_00004
蘇巧慧,我再次說，本席贊成這樣加強邊境管理，我認為這是考量臺灣的檢疫量能，既然我們歡迎國人同胞回來，他們會帶回來的風險有多高，這點不知道！但不論多高，我們都一定要協助處理。所以我們的檢疫量能也好，醫療量能也好，應該要用在這一些返國的國人同胞身上。因此，本席在這裡公開表示，我會贊成這樣加強邊境管理，這是我們的第一個題目。接下來第二個我們要問的是，隨著疫情的發展，我認為這已經不只是實體的防疫戰而已，甚至進入了輿論戰、資訊戰、新聞戰的部分。大家可以看到，中國現在號稱、對外宣傳他們的疫情已經都獲得控制，他們本身不但是控制了，而且提出了一個「大外宣」計畫，當然他們不會說這是「大外宣」啦！但很明顯地他們提出了三點，第一個，疫情不是出自他們那裏，這是自美軍來的，推卸疫情的責任；第二個，推廣中國防疫模式；第三個，他們說現在要對全世界提供防疫捐助。我看到國內現在竟然也有媒體開始採用這樣的論述，就是中國犧牲了自己，幫全世界爭取到2個月的時間，讓全世界有能量、有時間去對抗這種神祕的新型病毒，次長，你同意這種說法嗎？,17,LCIDC01_1091201_00004
蘇巧慧,次長，你覺得中國疫情獲得控制了嗎？,18,LCIDC01_1091201_00004
蘇巧慧,事實上中國的疫情，甚至這次全世界的疫情之所以擴散的範圍會如此之大、之強烈，一開始就是因為中國隱瞞了疫情的相關資訊，所以我們既不知道它怎麼開始，也不知道它的範圍有多大，甚至不曉得這個病毒是怎麼去演變的，所以才會搞到現在變成這麼嚴重的事情，而且擴散到全世界。現在他竟然可以倒過來說是他犧牲了自己，為全世界爭取到2個月的時間。這種宣傳、論調，如果用中國的金錢攻勢在全世界鋪天蓋地的輿論下去，我相信這會變成一個新的定調，因為昨天光是這樣的新聞，就已經有11億人次的點閱了，對於一開始不關心的外國人、法國人、美國人來講，他們如果讀到這個，最後的輿論影響是會偏向這邊去耶！那過去臺灣的努力，現在有23個國家對臺灣說我們做得很好，甚至今天連我們小時候看著長大的Ricky Martin，還有很多的明星都說臺灣模式很好，各國總理像是紐西蘭也都說臺灣很棒，如果我們沒有加強這一塊的話，我認為我們真的有可能將過去累積的優勢、努力及防護貢獻會在這一波被消失。因此，我在這裡非常具體的建議，甚至是要求，據我所知，臺大公衛學院在今年4月已經確定要舉行國際防疫線上論壇，這是臺灣的學者、學界非常非常重要的老師們，他們願意集合在一起，把臺灣所有的醫療、公衛政策、經濟、產業等面向，要召集所有的國際組織、國際的專家學者一起來做線上討論，而且全程直播，我覺得這是一件很重要的事情。雖然是由民間發起，但我們是不是可以請次長在此承諾，其實應該要給予更多的協助，我認為臺大公衛學院的作法是一件非常好的事情。,19,LCIDC01_1091201_00004
蘇巧慧,除了我認為應該主動召開線上的交流研討會，我也想再建議，我認為衛福部可以去帶動、要求、整合各個部會，像是外交部、經濟部等，把這些資訊整理出來變成有外文的系統，讓全球的臺灣人一起把臺灣的防疫成果、進程讓更多的人知道，Taiwan Can Help！這是我們真正做到也在努力的事情，我希望衛福部不只是實體的防疫過程，甚至是連下一階段的輿論戰、新聞戰，我們都希望衛福部能夠超前部署，讓臺灣真正能夠在這一次站穩腳跟，被世界看到。,20,LCIDC01_1091201_00004
蘇巧慧,非常好。,21,LCIDC01_1091201_00004
蘇巧慧,非常好，我認為衛福部的人員已經很辛苦了，也許是整合外交部或經濟部等等，讓這樣的資訊可以用不同的外文更容易的被傳遞到全世界，這是我的期待，也是我的建議，我希望全球的臺灣人都可以一起動起來，幫助我們自己的國家，不但是實體防護的保護罩站好，甚至連輿論戰都能夠站穩，謝謝大家。,22,LCIDC01_1091201_00004
吳斯懷,（9時44分）主席、各位列席官員、各位同仁。首先肯定衛福部以及防疫中心這一段時間以來的辛苦和努力，尤其是對境外管制很有效率的採取嚴格措施，並召開記者會，就是從這個角度，我第一個要質詢的是基層的防疫破口有可能會造成社區感染，因為本席辦公室接到很多村里長、里幹事的電話，像樹林區柑園里的里長就到我的社區來告訴我，現在的防疫管控措施在基層有一個主要的缺口，就是時間差。現在的居家隔離是衛生單位通報、居家檢疫是民政單位通報，而民政單位通報到村里長之間有3天的時間差。昨天的媒體也有報導臺北市，我們也有去查訪桃園、臺南，都有這個現象。我舉一個例子，樹林區柑園里是臺北大學對面的新興社區，有十幾個大型的社區，從四百多戶到八百多戶不等，是樹林區最大的里，里民有一萬六千多人，我們實際知道的兩、三個案例，是他已經被通知居家隔離，等到3天以後里幹事才知道，才通知我們的里長，這位里長非常認真，因此很驚慌這些人在這3天期間跑到哪裡去了。新興的社區有幾百戶，他家裡還有4個人，就是5個人在一起，那他家裡的人有沒有都跟著戴口罩，還有他也在社區的公共設施參加各種活動，社區不知道、管委會也不知道，因為有個資的問題，可是如果造成這個社區的800戶被感染，那就是很典型的社區感染。有很多密集式住宅社區的北大特區，大家都會去超商買東西、去家樂福買東西，真的影響起來不是開玩笑的，所以我希望衛福部從這個角度，看看不同系統該怎麼整合，讓這個機制的通報不要產生時間差，請次長的回答一下。,23,LCIDC01_1091201_00004
