speaker,speech_text,speech_number,meeting_id
賴惠員,（9時11分）謝謝主席。部長，我們已經連續4週確診人數下降，其實我們從很多資料上評估，下降趨勢已經是確認的，尤其是這幾天下降的速度明顯增加。我們也知道有好幾項政策基本上都已經鬆綁，甚至現在進出很多重要的公共場所不用量體溫了，那口罩鬆綁也在未來的計畫中。社會上還是有很多人特別注意到，高端疫苗在今年7月27日檢送疫苗保護效益的報告，經過專家審查後，建議要補充提供對比較年長者、重症者甚至死亡者的保護力資訊，我看高端也在10月28日完成了補件，因此食藥署也再次召開專家會議審議。而高端相較於其他疫苗如AZ、BNT或莫德納等混打，其實它在預防中重症及死亡的保護效力也是相近的，是不是呢？,1,LCIDC01_11110501_00003
賴惠員,在這裡我要請教部長，高端疫苗保護效益的審查會紀錄，你們在什麼時候可以公開呢？,2,LCIDC01_11110501_00003
賴惠員,我在這裡要向部長、署長做個建議，這個是很多人關心的議題，我覺得你們必須儘快把它公布出來，消除社會大眾一些不必要的疑慮，這對高端疫苗來說也是一個比較好的、正向的支持。部長，針對莫德納BA.5次世代雙價疫苗何時提供給民眾施打，這其實是很多人關心的，我們知道本土的變異株病毒還是以BA.5為主流，那指揮中心有特別講到，莫德納BA.5疫苗最快要在18日開始施打，實際上是什麼狀況呢？,3,LCIDC01_11110501_00003
賴惠員,已經進來了。,4,LCIDC01_11110501_00003
賴惠員,所以18日左右施打，也大概是這個時間點、落在這個時間點。,5,LCIDC01_11110501_00003
賴惠員,基本上，現在BA.5變異株是一個主流的病毒，所以這個莫德納BA.5疫苗是大家比較關心的；但相對地我們看到疫苗接種的統計資料，從臺大醫院的公費莫德納追加劑門診來看，顯然追加劑的接種率統計出來只有16.2，為什麼第二次的追加劑好像催打不出來？,6,LCIDC01_11110501_00003
賴惠員,占了百分之九十幾嘛。,7,LCIDC01_11110501_00003
賴惠員,當然！我們已經慢慢地朝向流感化，就是跟病毒共存的模式。,8,LCIDC01_11110501_00003
賴惠員,"是，沒有錯。部長，接著我特別跟你探討，審計部在上半年的預算評估中特別提到，前瞻第3期到111年度的上半年，衛福部的前瞻計畫第3期計畫的執行率只有二成。換言之就是衛福部的預算有9億9,500萬元，但只花掉了2億1,400萬元，為什麼執行率會這麼低？執行率低是不是付款太慢或者預算是不是匡列太多？那部裡面是不是已經發包了？如果沒有發包的原因是怎麼樣？是不是你的計畫還不夠明確？還是地方政府的執行有很大一段落差？請部長說明一下。",9,LCIDC01_11110501_00003
賴惠員,部長，我們當然知道因為疫情的影響，百工百業的執行率受到延宕，但問題是這個預算跟執行率差距這麼大，只有執行了二成，說實在的，是不是編列的預算就有很大的差距呢？,10,LCIDC01_11110501_00003
