speaker,speech_text,speech_number,meeting_id
洪申翰,（9時18分）主席、各位列席官員、各位同仁。其實就在3月22日的那天晚上臺中市大肚區有一家金屬研磨工廠發生火警，最後的狀況是有三名移工被困在工廠宿舍逃不出來，然後被燒死在這裡面，其實令人非常非常的遺憾，那為什麼逃不出來？因為這三名移工的宿舍就在這個工廠上方的鐵皮屋，其實我想部長知道類似這個狀況已經不是第一次發生，在2017年的時候，桃園矽卡的大火也帶走了6名越南籍移工的生命，2018年桃園平鎮敬鵬的大火一樣帶走了兩名泰國籍移工的性命，一模一樣的事情不斷的發生，我想請問部長，這樣的悲劇、慘劇什麼時候才不會發生？,1,LCIDC01_1091701_00002
洪申翰,部長說到聯合稽查，你應該知道我們其實有非常多的雇主，其實他是抱著節省成本包括移工的住宿及管理成本的心態，所以讓我們這些移工居住在工廠中，很清楚的事情是，工廠當然絕對不是一個適合居住的環境，我想這點部長應該同意吧？,2,LCIDC01_1091701_00002
洪申翰,是，但大部分的工廠並不是一個可以安全居住的環境，因為工廠裡面堆放很多機具，甚至還有很多可燃性的原料，這些事情都常常發生在工廠裡面，所以一發生火警時，其實大部分可能是逃不出來的，而且甚至消防員都很難進去救火的，所以住在工廠裡面的危險及風險特別高，我想這部分部長不會否認吧？,3,LCIDC01_1091701_00002
洪申翰,所以針對這些事件，其實在上個月，也就是2月18日那天，監察院其實有提了一份糾正文，這個糾正文大概是針對2018年敬鵬的大火，他糾正的對象包括行政院，也包括勞動部等這幾個部會，糾正文大概是這樣寫的：監察委員王幼玲、王美玉曾履勘多家廠住合一形式宿舍，部分環境確實不甚理想，而勞動部迄未盤點該類宿舍之數量及風險級別，雖訂有生活照顧服務計畫書之事項及基準，但外籍勞工住宿之建築及消防安全卻由權責單位各行其是。這是監委糾正案文裡面的內容，所以我想問，剛剛部長其實有談到說會去做相關的訪查，可是為什麼相關的狀況還是一直不斷的發生呢？其實從監察院的報告裡面，大家可以看到剛剛提到一個重點是勞動部有所謂的生活照顧服務計畫書，我想部長一定很清楚，可是這生活照顧服務計畫書有幾個問題，它需要地方的勞工局去查察訪視，以敬鵬這個案例來說的話，原本勞動部規定實施檢查的期間是2016年12月8日，但是後來地方勞工局其實並沒有在這個期限內去檢查，甚至到發生大火之前，關於他們宿舍實施的檢查也沒有更新的紀錄，這是我們在監察院的報告裡面看到的內容，上面寫得很清楚，他說「相關主管機關怠於嚴格執法，弱化雇主照顧勞工的法定責任，一再給予期限改善或稱未掌握，使課予雇主提供移工安全居住環境的法律要求流於形式，此點未見勞動部偕同內政部確實檢討。」這是在今年2月的時候監察院報告出來的文章，結果沒想到在3月的時候，我們又發生一次因為沒有好好的落實廠住分離的大火造成移工死亡的事件，這事情不斷的歷歷在目，我自己真的覺得非常非常遺憾，當然在我還沒有進立法院之前，我其實之前就參與過好幾次關於民間團體要求廠住分離相關的陳情、請願或抗議的行動，可是到今天、到現在，我們一樣發生一模一樣的事情，說實話我在這幾天裡面，其實我也沒有看到勞動部針對這部分有拿出什麼更具體的作為跟宣示，所以我建議以下幾個作法：第一、我認為勞動部應該把新的申請案跟舊的申請案分開，對於新的申請案，我覺得應該設定一個期限，雇主如果沒有落實廠住分離，就不給予聘僱的許可。部長，你同意這一點嗎？,4,LCIDC01_1091701_00002
洪申翰,部長，其實我非常清楚知道你這個想法，但是我認為勞動部應該會同內政部，針對這廠住分離部分的法律進行會商，甚至需要進行修正，如果再不修正，我們難道要再看這樣的事情持續再發生嗎？第二、有關勞動部的部分，雇主如果沒有落實生活照顧服務計畫書的話，應該嚴格執法，或者要以行政裁罰或行政手段，讓雇主或仲介有壓力，以期能夠逐步改善落實，這樣可以嗎？因為現在沒有落實的部分，其實並沒有任何動作，這是可以的，對不對？,5,LCIDC01_1091701_00002
洪申翰,好，第三是我認為針對過去舊的申請案，勞動部應該要建立一個廠住分離的輔導方案，當然我知道這需要時間落實，我自己認為需要時間OK，我可以接受，但我不接受擺爛。,6,LCIDC01_1091701_00002
洪申翰,對，我不接受擺爛，對不起，我在這邊有點激動，我不是故意要用這種激動的方式，但我只是真的很想問說，我們到底要再燒死多少沒有廠住分離的移工？我知道這件事情處理起來很困難，可是如果一再因為困難而擱置問題的存在，可是這些問題卻一再用這種形式在提醒我們沒有處理他，那我們沒有真正的面對問題，沒有真正的解決問題，可是現實卻一再用這樣的方式提醒我們，已經發生3次了，部長，你還可以接受幾次？,7,LCIDC01_1091701_00002
洪申翰,所以我想請問部長，我剛才提出幾個建議，當然我們可以再討論，但我希望部長可不可以將這幾個建議帶回去研議，那我也會再跟部長或跟發展署持續在討論，我自己認為如果該有跟其他部會，不管是內政部或經濟部，該會同一起討論是否有修法必要的，站在立法院的角度，我會希望全力來協助跟推動。我覺得不能再讓這種事情發生了，因為這事情是需要跨部會協調，如果因為涉及法令的問題而擱置，當然就某個角度，很多人會認為這是擺爛，我們不要再讓這種事情發生，部長，可以嗎？,8,LCIDC01_1091701_00002
洪申翰,好，謝謝。,9,LCIDC01_1091701_00002
蘇巧慧,"（9時28分）主席、各位列席官員、各位同仁。部長，面對這次疫情，我們勞動部用了就業安定基金、就業保險基金的經費，在原本的計畫之外其實新增了幾項計畫，所以今天我看到有這麼多的計畫裡面，我想要來跟您討論的其實是在減班休息的勞工裡面，我們部內有提到的充電再出發計畫，我想先就這個計畫跟您就教，這個充電再出發計畫，我現在看到公布的這些資訊裡面，其實它就是為了補助受疫情影響減班休息的這些事業、勞工，可以利用減班的時段參加訓練，並給予津貼，最高的話，勞工可能可以領到的是將近1萬9,000元，事業單位是350萬元，沒有錯吧？",10,LCIDC01_1091701_00002
蘇巧慧,然後從2月21日的時候，我們就開始申請，今天現在是三月二十幾號了，對不對？請問部長，現在受到減班休息影響的人大概有多少？,11,LCIDC01_1091701_00002
蘇巧慧,四千八百多人，那企業有幾家？,12,LCIDC01_1091701_00002
蘇巧慧,在這樣的基數裡面，請問從2月21日開始申請，到現在已經過1個月了，來申請的有多少人？,13,LCIDC01_1091701_00002
蘇巧慧,大概占了多少？,14,LCIDC01_1091701_00002
