speaker,speech_text,speech_number,meeting_id
蔣萬安,（9時27分）許部長、陳次長好。在10月8日的基本工資審議委員會作成決定，基本工資要調漲大概5%，雖然對於基層勞工而言，基本工資調漲有很大的幫助，但對於在疫情期間受到嚴重衝擊的產業，基本工資的調漲有可能造成人事成本的增加。所以首先請教經濟部陳次長，經濟部有沒有掌握對於基本工資調漲後可能造成衝擊的相關產業有哪些？,1,LCIDC01_1108601_00003
蔣萬安,你們會提出什麼樣的協助方案？,2,LCIDC01_1108601_00003
蔣萬安,什麼時候可以規劃出來？,3,LCIDC01_1108601_00003
蔣萬安,你要瞭解部會的橫向聯繫，次長如果都沒有掌握，今天怎麼來備詢？還要勞動部或下屬來跟你說是1個月，而你剛才竟然還回答本席說不知道或沒辦法提出。到底什麼時候可以提出來？,4,LCIDC01_1108601_00003
蔣萬安,10月底，上一次部長就有回答過啊！經濟部怎麼都沒有掌握呢？具體的方向大概是什麼？,5,LCIDC01_1108601_00003
蔣萬安,院長都有指示了啊！,6,LCIDC01_1108601_00003
蔣萬安,院長很早就跟你們說要做好配套，媒體都有披露可能會給予雇主薪資補貼，這是不是一個可能的方向？,7,LCIDC01_1108601_00003
蔣萬安,好。針對基本工資調漲，民間人力銀行有做過今年第四季景氣及勞動市場趨勢調查，發現高達56.1%的企業在第四季沒有任何加薪計畫，有8成勞工預計自己的薪資不會調漲，6成勞工擔心基本工資調漲將會使企業減少時薪人員的聘用；其中有細部的調查，包括為什麼認為雇主不會加薪、雇主基於什麼原因不會加薪等，而企業不加薪的理由包括沒有調薪制度、公司獲利不佳、老闆不同意及未受雇主青睞等等原因。企業加薪的意願低落，這個現象其實在臺灣普遍存在，國人低薪問題更是非常嚴重。所以請勞動部及經濟部分別簡單說明對於長期低薪，以及如何提高企業加薪的誘因有什麼樣的因應措施？,8,LCIDC01_1108601_00003
蔣萬安,部長，很多勞工擔心調整基本工資之後，可能會讓公司減少人力，勞動部有沒有掌握這個問題？或者會不會介入督導？以避免這樣的問題發生，保障勞工權益。,9,LCIDC01_1108601_00003
蔣萬安,所以部長認為不會影響、這個問題不會發生。,10,LCIDC01_1108601_00003
蔣萬安,沒關係，部長，我提醒你要掌握相關的訊息，以及可能萬一發生的情況，我們當然希望能夠避免，所以勞動部要積極介入、督導，避免這樣的情況發生。,11,LCIDC01_1108601_00003
蔣萬安,接下來請教一下，勞動部在這次疫情有給予勞工生活補貼，實際上有多少人申請？,12,LCIDC01_1108601_00003
蔣萬安,全時及部分工時。,13,LCIDC01_1108601_00003
蔣萬安,是嗎？,14,LCIDC01_1108601_00003
蔣萬安,我是說1萬元的生活補貼，符合資格的有多少人？符合資格的大概有130萬人，全時的部分就有大概80萬人。,15,LCIDC01_1108601_00003
蔣萬安,我重問你一次，我是問符合資格的人數是多少？,16,LCIDC01_1108601_00003
蔣萬安,如果部長不清楚就請教其他局處首長。,17,LCIDC01_1108601_00003
蔣萬安,我這邊的資料跟你差不多，全時的部分是80萬人，申請的人大概是將近三十幾萬人。,18,LCIDC01_1108601_00003
蔣萬安,全時加部分工時大概是130萬人，因為符合部分工時資格的大概有51萬人，因此符合資格可請領1萬元生活補貼的，加起來總共大約是131萬人。,19,LCIDC01_1108601_00003
蔣萬安,我想請教，符合資格的勞工朋友實際來申請這1萬元生活補貼的人有多少？,20,LCIDC01_1108601_00003
蔣萬安,表示還有將近70萬的勞工沒有來申請，請問為什麼？,21,LCIDC01_1108601_00003
