speaker,speech_text,speech_number,meeting_id
賴惠員,（9時13分）部長早安！部長，從10月1日開始，除了COVID-19疫苗持續施打之外，我們的流感疫苗也開始施打，這些都已經是在進行中了，所以是五大疫苗同步進行施打。在五大疫苗同時施打的時候，基層醫療院所普遍出現了一個聲音，就是流感疫苗跟預防COVID-19的任何一個品牌的疫苗，這兩劑疫苗是不可能同時施打的，是吧？,1,LCIDC01_1108601_00006
賴惠員,對，你們建議要隔7天。其實我們都知道基層醫療院所這一段時間、長期下來也被訓練成防疫的尖兵了，針對這個7天的間隔期，我們知道你們非常的辛苦，疫苗到貨時間及規劃施打的時間，其實這個節奏已經是抓得很精準很精準了，可是不免還是讓老百姓會認為，為什麼一下子臨時加開BNT到44歲，這讓老百姓對於疫苗施打的部分有點措手不及，是不是能有更好的方式？我們知道10月22日要開打第十二輪了，對於整體醫療網來講，這是在公衛史上最大的挑戰，同時施打且要施打470萬劑這麼大的目標，部長有沒有比較好的方式？,2,LCIDC01_1108601_00006
賴惠員,部長，對於緩打的現象，你們有沒有評估過到底民眾心裡想的是怎樣？是特別想打哪一個品牌的疫苗而打不到的造成了緩打的情況，還是現在疫苗太多了？之前你又特別提出期待地方政府力拚在11月底前每天施打35萬劑疫苗，這都是大家很大的負擔，請問有沒有更精準、更好的方式？,3,LCIDC01_1108601_00006
賴惠員,其實普遍是穩定的，不過有特別情況的人當然就會講得很大聲，因為他不滿嘛，但絕大部分的社會大眾還是認為整個疫苗的施打狀況是照衛福部的計畫在進行。,4,LCIDC01_1108601_00006
賴惠員,部長，你預計到這個月底的覆蓋率會完成到七成嗎？,5,LCIDC01_1108601_00006
賴惠員,會超過七成嗎？,6,LCIDC01_1108601_00006
賴惠員,好，謝謝。接下來要跟部長討論衛福部的組織，依據中央行政機關組織基準法的規定，一個部的組織規模是六到八個司，我們從媒體的報導得知，未來衛福部希望能夠改組，把心口司改成心理健康司跟口腔健康司。部長，這個是不是事實？,7,LCIDC01_1108601_00006
賴惠員,已經在進行了，那麼何時會啟動？,8,LCIDC01_1108601_00006
賴惠員,過年前要完成？,9,LCIDC01_1108601_00006
賴惠員,我們都知道心理健康司為因應社會安全網第二期而要增加很多的人力，這個是有需要的，但口腔健康司有需要獨立出來另設置一個司嗎？相對的，其實臺灣的洗腎人口是非常高張力的，是不是應該要有一個腎臟司呢？,10,LCIDC01_1108601_00006
賴惠員,如果像部長所說的效率會更高，這個會不會一樣到最後還是回到醫事司，變成很多事情還是要由醫事司來承擔？會不會有這樣的情況？,11,LCIDC01_1108601_00006
賴惠員,好，謝謝。接下來要跟部長討論今天的主題，我非常支持衛福部的宣示，基本上，精神病患如果是不規則的就醫，或是他抗拒口服藥，經過評估需要施打長效型針劑，長效刑針劑其實已經被納入健保，並且也執行了二個月，請問衛福部有評估過這個部分的執行成效嗎？,12,LCIDC01_1108601_00006
賴惠員,你大概需要多少的時間？你們執行多少時間後會去做這個評估？,13,LCIDC01_1108601_00006
賴惠員,好，半年。部長，那麼要由誰決定這個病人可以施打長效針劑呢？這個決定主體是不是要納入司法程序？其實我們都知道長效針劑是屬於醫療處置，病患不願意施打的時候，我們要怎麼處理呢？如果我們以尊重病人及其家屬的角度來看的話，我們有什麼強制的約束力？精神病患是不是具有醫療自主權？我在這裡要請教部長，未來會不會把長效針劑的施打決定主體改採用法官保留？,14,LCIDC01_1108601_00006
賴惠員,未來在修法的時候，你會把長效針劑納入？,15,LCIDC01_1108601_00006
賴惠員,好。部長，最後再請教你，精神病患的保護人機制其實還存在著很多的缺失，依據精神衛生法第十九條規定，若是嚴重病人的家屬無力照顧或沒有家屬，大部分都是由主管機關另行選定適當人員、機構或團體來擔任，請問是不是有機會尋求少年保護官或觀護人這一種模式來做精神衛生保護人的機制？有沒有試著做這樣的修正？,16,LCIDC01_1108601_00006
賴惠員,好，謝謝。部長，大家都非常辛苦，會後希望你能提供給我有關大型長照機構可否開放24小時托育服務以照顧長照人員子女的可行性，請提供相關紙本資料給本席。,17,LCIDC01_1108601_00006
賴惠員,謝謝部長。,18,LCIDC01_1108601_00006
