speaker,speech_text,speech_number,meeting_id
蘇巧慧,謝謝主席，謝謝次長剛剛的說明。次長有提到，我從這部法案草案的名稱就和其他委員及行政院版本不同，我先做一個論述。今天我們希望用這部法律來處理的是社會上最不想看到的醫療糾紛，一旦發生之後，如何讓受害的民眾儘速得到補償、賠償，甚至儘速有後續的處置方法，同時也為辛苦的醫事人員保留職業尊嚴，避免受到無謂的干擾，在這兩大前提之下，我們希望在法律位階定出條文。我綜觀過去這幾十年來，大家在處理的時候主要是用調解及訴訟的模式、機制來進行，但顯然成效並不太好，不然我們今天不需要再用一部新的法律來做調整，可是我看到今天行政院版本當中，還持續適用調解作為處理的機制，只是改為強制調解，對照之前的狀況，這是不是最好的呢？在這樣的思考之下，其實我自己提出的版本是限縮的，因為臺灣有獨步全球的全民健康保險，超過九成的醫療行為都是全民健保可以涵蓋的狀況，所以我認為如果把全民健保的體例拉出來，只要在全民健保的範圍之內所發生的醫療糾紛，政府都可用先代位的方式給予受害民眾補償，解決糾紛的機制就會更快速，而且未來政府和醫事人員之間的專業知識可能也會較為對等，這是我提出這個草案的緣由。顯然這可能是太過於超前，雖然世界上有很多國家採用這樣的模式，但畢竟不是大多數，這次在修法過程中也尚未得到多數委員的共識，既然我從法案名稱、範圍就跟各位不太一樣，從法案名稱一直到後面的每條條文當然就會因此不同。謝謝主席給我時間，與其後面一條條文、一條條文爭論，不如我先說明清楚我的本意是如此，但確實尚未達到多數委員的共識，所以我只能說希望未來有機會讓我的版本成為國內採行的機制與體例。在這次的修法過程中，我可能就不堅持我的版本，以各位委員的多數共識決為優先，因為這是我提出的版本，我也想為我的版本再次說明，謝謝主席給我這個時間，謝謝。,1,LCIDC01_1118503_00004
邱泰源,好，有聽到我的聲音嗎？,2,LCIDC01_1118503_00004
邱泰源,召委、次長、各位委員、各位同仁。不好意思！在培養綜合免疫力當中，所以沒辦法過去。今天審這部法是歷史性、臺灣醫療史上的重大里程碑，這些年來有各方的意見，也討論了很多，我想到今天已經算是相當成熟，社會也開始瞭解到要怎麼做，我們感謝衛福部毅然決然地研議整體條文，也提出行政院版，原來的立法精神就是希望用關懷、愛心促進醫病關係，以減少遺憾，看起來整個法案都已經站在這個原則處理。我本來有提案將名稱改為「事件」，因為這是很多醫療專業者的意見，如果行政院版覺得還是要用原來的名稱，我也沒有意見，但是我希望今天所有的討論能幫助我們一起來解決，減少遺憾、減少可能的醫療困境、促進醫病互動的良好關係。臺灣一天有一百多萬個醫病人次，我們希望每一個醫病人次都是和諧、溫暖、有效、專業的，何況現在更為複雜，又有防疫的工作，所以我們和社會各界要共同用愛心與關懷來看這個法案，我相信這對人民是最好的事情，雖然我對名稱有提案，但我尊重行政院版，謝謝。,3,LCIDC01_1118503_00004
吳玉琴,謝謝召委今天排審「醫療事故預防及爭議處理法」，這部法其實溯源到好幾屆的過程，一直存在一些爭議，我們在上一屆有討論出一個共識，那時候包括邱泰源委員提出「ABC」，「A」是醫療法第八十二條的通過，「B」就是爭議處理流程的法制化，「C」就是剛剛蘇巧慧委員提到的賠償機制，所以是三步驟的修法，「A」已經完成了，現在是「B」的部分，我們希望能在這個會期或儘快在這一屆處理、通過。也就是如何拉近醫病關係，還有醫病對醫療糾紛的認知差異以及資訊不對等，因為從病人端來看，還是會有資訊落差的部分，這部法我們從上一屆就在討論，應該要有一個醫事諮詢跟爭點評析的公正、客觀第三方單位，我想這也是立法之後可能會出現的一個新單位。再來就是依照行政院及法務部已經施行、運作幾年的多元雙向醫療爭議處理機制試辦計畫，這已經試辦好幾年，我覺得這次也要處理它的相關法律位階，讓它更清楚地保障醫病雙方的權利，也讓爭議有法制化的規範。我覺得這次包括行政院版本、我的版本或邱泰源委員的版本，其實差異性不大，剛剛蘇委員的版本確實是第三個議題、要處理的賠償部分，我對於行政院版本是大部分都支持，只有小部分要釐清，待會進入逐條討論，我也希望請行政部門針對小部分的釐清講清楚，這次行政院版本的大部分我是支持的，謝謝。,4,LCIDC01_1118503_00004
張育美,對於第三條第一款，我要提醒衛福部徒法不足以自行，法律規定的意義在於醫事人員與醫療機構所能預見及理解，這是憲法上明確性原則的具體要求，然而本條第一款的重大傷害指的究竟是什麼呢？是不是和刑法中的重傷相同呢？將來醫療機構與醫事人員在具體的事故當中，什麼情況會被認定屬於重大傷害？如果「重大」的認定標準不一，將來會不會造成醫療實務中的適用爭議？這是醫事人員相當關心的問題，畢竟是不是屬於本法所稱的醫療事故，攸關到醫院有沒有說明、溝通以及關懷等義務。換句話說，也就是與本法重視醫療事故的及時關懷、預防及提升品質的立法目的是至為相關的。我認為醫療事故的預防以及爭議處理固然是醫病關係中很重要的一環，但是更明確、可適用的立法才能確實舒緩事故發生後醫病關係的緊張。以上。,5,LCIDC01_1118503_00004
吳玉琴,謝謝主席。有關醫療事故的定義，當然這已經有滿多的討論，當我在看這條條文的時候，我想要釐清它跟醫療法第九十九條第一項第三款的差異性。醫療法第九十九條第一項第三款也是規範醫療爭議，但是在說明欄裡面還有區分，如果是醫療費用收取、醫療服務還有雙方認知差距，未造成重大傷害或死亡，這部分就歸到醫療法；若有造成重大傷害或死亡的結果，就會回到這次修法所要去規範的，所以未來在重大傷害的定義上，可能還是要請部裡面再釐清得更清楚。我的版本第四款是醫療爭議評析跟醫療專業諮詢，雖然在後面的條文都會出現，但是衛福部不採納，也沒有說明，剛剛對於我的版本第四款、第五款的意見，好像沒有說明為什麼不採納，請補充說明一下。,6,LCIDC01_1118503_00004
吳玉琴,在這個條文上面，其實我的條文是針對第二項提供專業評析部分，有關收費跟免納條件我是放在第四條的第二項，如果衛福部把它放在第三項裡面處理，我沒什麼意見。比較想要問的是，因為從主計總處的報告裡面也可以看出來，現在我們對於所謂捐助設立的財團法人可能是藥害救濟基金會，是不是？目前是藥害救濟基金會來擔任這個角色，過去在承辦這樣相關專業諮詢或評析的部分，因為已經有試辦了幾年，執行情況有沒有問題？因為主計總處似乎是覺得只要藥害救濟基金會來做就好了，不用再設立其他的財團法人，過去在上一屆其實有在討論可不可以委託其他專業團體，這部分的可行性、可能性是怎麼樣？也請衛福部說明。第三個想要問的是司法院，雖然最後一項我沒有寫，我知道很多的調解都是不希望調解的內涵、道歉，或是各種在陳述過程中的文字成為採為訴訟的證據或裁判的基礎，但是我很想問司法院，司法院黃法官也在現場，像這樣的爭議，尤其是一個專業團體提出來的醫療爭議評析，這麼專業的評析出來了，如果真的是走到訴訟，那法院這邊不是把它採為唯一的證據，它也可能是證據，我不知道司法院或法院會怎麼去運用這些資料？因為我們雖然說要雙方同意，不然是不能採為證據，但是這麼專業的團體提出來的證據，還有第二個嗎？所以我在想這個部分司法院或法院會怎麼處理，或是怎麼應用，或是怎麼看待這個評析的意見？以上。,7,LCIDC01_1118503_00004
邱泰源,謝謝主席。我先報告一下，首先非常敬佩吳玉琴委員把過去一些大家討論的部分提出來，這是這幾年大家一直隨著社會的共識，經過醫界跟人民團體的討論，所以覺得這樣做這一部法才能順利地執行下去，當然各個版本有提到醫療爭議……,8,LCIDC01_1118503_00004
莊競程,我想請問一下，剛剛吳玉琴委員有提到，現在整個評議的財團法人是藥害救濟基金會，目前藥害救濟基金會的執行效果到底有沒有什麼樣的案例可以呈現？另外，我想評議的重點是，如果在爭議評析這邊談得妥的話，希望儘量不會進到訴訟，所以這個基金會對於評議的專業度，或者是對兩造雙方的調解，有關藥害救濟基金會的角色，未來在這裡面所扮演的重要度及專業度，是不是可以提幾個例子？目前在藥害上面所處理的有沒有比較圓滿的例子？因為之前我有聽過一些藥害的陳情人，他們說藥害救濟基金會最後評議下來的結果，其實都不如他們的預期，這個我聽過很多。藥害救濟基金會未來在這個法裡面所扮演的角色，它的專業與否，衛福部可不可以做一下說明？,9,LCIDC01_1118503_00004
吳玉琴,衛福部跟我的版本有一個差異點是，關於99床以下的醫院，行政院版本加了診所，因為診所的大小差異滿大的，衛福部把診所放進來，我沒有特別意見，但是未來在執行上會不會有其困難度？因為上次討論的時候，他們有點希望不要放進來，但是這裡規定只是「得指定」，所以這是一個考量，請問你們的考量是什麼？第二個，其實這一項沒有成立的話，沒有罰則，你的罰則放在第二項，相關關懷小組的專業人員及專責機構等規範，第四十一條的罰則其實在罰第二項，第一項沒有設的話，好像也沒有特別的處理，我跟邱委員的版本是有針對第一項有罰則，所以你們自己去看第四十一條，漏掉了罰則……,10,LCIDC01_1118503_00004
